batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:04:56.133,-4.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-161419-c1-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-152-args.mopt-matching-henshin/batch-0/6B357EB6.xmi
1,00:04:47.005,-4.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-161419-c1-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-152-args.mopt-matching-henshin/batch-1/37841C26.xmi
2,00:04:46.036,-4.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-161419-c1-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-152-args.mopt-matching-henshin/batch-2/14B6C284.xmi
3,00:04:46.210,-4.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-161419-c1-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-152-args.mopt-matching-henshin/batch-3/7C97B39A.xmi
4,00:04:46.643,-4.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-161419-c1-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-152-args.mopt-matching-henshin/batch-4/2010131B.xmi
5,00:04:46.074,-4.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-161419-c1-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-152-args.mopt-matching-henshin/batch-5/31ACA4E7.xmi
6,00:04:46.115,-4.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-161419-c1-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-152-args.mopt-matching-henshin/batch-6/45778D2E.xmi
7,00:04:45.596,-4.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-161419-c1-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-152-args.mopt-matching-henshin/batch-7/786F5F11.xmi
8,00:04:45.389,-4.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-161419-c1-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-152-args.mopt-matching-henshin/batch-8/20FA31EC.xmi
9,00:04:46.535,-4.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-161419-c1-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-152-args.mopt-matching-henshin/batch-9/327C3825.xmi
