run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.035,0,25,["b23"|"b17"|"b20"|"c13"|"c24"|"b4"|"b3"|"b9"|"c23"|"b5"|"c5"|"b7"|"c21"|"b19"|"b8"|"b10"|"b15"|"c8"|"b2"|"c20"|"b18"|"c15"|"c7"|"b14"|"c11"],PF-Cycle-51-args-Audience-1-Members-PAF-size-40-args.xmi
1,00:00:00.008,0,36,["c16"|"c13"|"b12"|"b4"|"b22"|"c9"|"b20"|"c21"|"a"|"b8"|"c5"|"b9"|"b23"|"b19"|"b3"|"c4"|"c12"|"b11"|"c15"|"b6"|"c2"|"c6"|"b24"|"c8"|"b15"|"b2"|"b13"|"b17"|"c11"|"b21"|"b14"|"c19"|"c22"|"c20"|"b1"|"c1"],PF-Cycle-51-args-Audience-1-Members-PAF-size-40-args.xmi
2,00:00:00.004,0,5,["b11"|"c1"|"c24"|"b0"|"b12"],PF-Cycle-51-args-Audience-1-Members-PAF-size-40-args.xmi
3,00:00:00.004,0,40,["c22"|"b21"|"b17"|"b10"|"c11"|"c20"|"c13"|"c12"|"b13"|"b12"|"b14"|"c8"|"c24"|"b0"|"b20"|"b5"|"b3"|"c7"|"c19"|"c18"|"c4"|"c15"|"b19"|"c10"|"b22"|"a"|"c5"|"c23"|"b6"|"b9"|"b15"|"b4"|"b11"|"c21"|"c3"|"b18"|"c14"|"b2"|"c1"|"c9"],PF-Cycle-51-args-Audience-1-Members-PAF-size-40-args.xmi
4,00:00:00.004,0,40,["b10"|"b13"|"c22"|"c13"|"b24"|"b19"|"b11"|"b15"|"b4"|"b23"|"b20"|"c19"|"b1"|"b14"|"b21"|"c15"|"b9"|"b12"|"c1"|"c4"|"c9"|"c6"|"c12"|"b22"|"b17"|"c24"|"c18"|"c5"|"c17"|"c20"|"c2"|"c10"|"c8"|"c0"|"a"|"c14"|"b7"|"c11"|"b18"|"b16"],PF-Cycle-51-args-Audience-1-Members-PAF-size-40-args.xmi
5,00:00:00.005,0,49,["b0"|"c1"|"c17"|"c5"|"b1"|"c19"|"b20"|"b5"|"b10"|"b16"|"c12"|"b17"|"c22"|"b3"|"b18"|"c10"|"c14"|"c3"|"b19"|"c2"|"c9"|"a"|"b23"|"c11"|"c24"|"b9"|"b11"|"b14"|"c8"|"b15"|"b13"|"b6"|"b8"|"b21"|"b4"|"b24"|"c0"|"b22"|"b12"|"c13"|"c16"|"b2"|"c6"|"c18"|"c15"|"c23"|"c7"|"c20"|"b7"],PF-Cycle-51-args-Audience-1-Members-PAF-size-40-args.xmi
6,00:00:00.005,0,40,["b23"|"c0"|"b8"|"b12"|"c2"|"b15"|"b22"|"b13"|"b6"|"b20"|"c20"|"c19"|"b14"|"b7"|"b0"|"c10"|"b2"|"b9"|"c11"|"b5"|"b21"|"c18"|"c13"|"b24"|"c21"|"b16"|"c12"|"c5"|"c14"|"c17"|"c22"|"b18"|"c16"|"b17"|"b11"|"a"|"c23"|"b4"|"c15"|"c24"],PF-Cycle-51-args-Audience-1-Members-PAF-size-40-args.xmi
7,00:00:00.004,0,41,["c4"|"b13"|"b17"|"b19"|"b3"|"c22"|"b23"|"c8"|"b12"|"c0"|"b16"|"b10"|"b20"|"b22"|"c24"|"c6"|"c11"|"c2"|"c1"|"b8"|"c23"|"b21"|"b18"|"c7"|"b7"|"c19"|"b14"|"c9"|"b15"|"b0"|"c10"|"b11"|"c17"|"c20"|"a"|"c3"|"b24"|"b5"|"c15"|"b6"|"c18"],PF-Cycle-51-args-Audience-1-Members-PAF-size-40-args.xmi
8,00:00:00.003,0,1,["c24"],PF-Cycle-51-args-Audience-1-Members-PAF-size-40-args.xmi
9,00:00:00.004,0,34,["c8"|"b10"|"c6"|"c20"|"c16"|"b12"|"c21"|"c18"|"c2"|"c15"|"b22"|"a"|"c19"|"c7"|"b0"|"c10"|"b6"|"b24"|"c9"|"c14"|"b15"|"b13"|"c23"|"b3"|"c22"|"b17"|"b21"|"b18"|"b19"|"b4"|"b2"|"b11"|"b1"|"c4"],PF-Cycle-51-args-Audience-1-Members-PAF-size-40-args.xmi
