batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:00:21.323,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111347-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-27-args.mopt-matching-henshin/batch-0/16073FA8.xmi
1,00:00:14.511,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111347-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-27-args.mopt-matching-henshin/batch-1/6CCB4F92.xmi
2,00:00:13.657,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111347-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-27-args.mopt-matching-henshin/batch-2/693C5D56.xmi
3,00:00:13.596,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111347-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-27-args.mopt-matching-henshin/batch-3/737424BA.xmi
4,00:00:13.522,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111347-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-27-args.mopt-matching-henshin/batch-4/5828E007.xmi
5,00:00:13.460,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111347-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-27-args.mopt-matching-henshin/batch-5/43B64B3A.xmi
6,00:00:13.540,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111347-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-27-args.mopt-matching-henshin/batch-6/20866A18.xmi
7,00:00:13.598,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111347-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-27-args.mopt-matching-henshin/batch-7/783D5AF6.xmi
8,00:00:13.579,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111347-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-27-args.mopt-matching-henshin/batch-8/561D81E0.xmi
9,00:00:13.492,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111347-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-27-args.mopt-matching-henshin/batch-9/60E376D0.xmi
