run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.396,25,12,["a8"|"a101"|"a129"|"a155"|"a176"|"a171"|"a170"|"a116"|"a32"|"a30"|"a131"|"a158"],PF-Tree-202-args-Audience-100-Members-PAF-size-102-args.xmi
1,00:00:00.311,0,122,["a130"|"a171"|"a106"|"a154"|"a138"|"a194"|"a139"|"a98"|"a196"|"a11"|"a92"|"a81"|"a61"|"a192"|"a141"|"a124"|"a46"|"a18"|"a117"|"a36"|"a82"|"a25"|"a199"|"a4"|"a7"|"a119"|"a27"|"a120"|"a15"|"a24"|"a109"|"a40"|"a145"|"a108"|"a45"|"a13"|"a143"|"a96"|"a107"|"a65"|"a163"|"a176"|"a127"|"a55"|"a87"|"a"|"a193"|"a63"|"a186"|"a125"|"a111"|"a37"|"a116"|"a17"|"a179"|"a12"|"a16"|"a181"|"a86"|"a74"|"a185"|"a49"|"a88"|"a136"|"a90"|"a34"|"a51"|"a190"|"a80"|"a10"|"a187"|"a44"|"a197"|"a137"|"a158"|"a28"|"a113"|"a75"|"a174"|"a93"|"a91"|"a165"|"a6"|"a43"|"a133"|"a42"|"a73"|"a30"|"a182"|"a126"|"a118"|"a58"|"a135"|"a114"|"a3"|"a132"|"a94"|"a21"|"a129"|"a53"|"a151"|"a156"|"a9"|"a160"|"a29"|"a167"|"a33"|"a104"|"a54"|"a146"|"a175"|"a178"|"a100"|"a153"|"a166"|"a140"|"a68"|"a8"|"a83"|"a134"|"a20"|"a161"],PF-Tree-202-args-Audience-100-Members-PAF-size-102-args.xmi
2,00:00:00.334,0,157,["a170"|"a173"|"a168"|"a192"|"a85"|"a18"|"a197"|"a67"|"a99"|"a31"|"a54"|"a82"|"a87"|"a106"|"a64"|"a166"|"a11"|"a47"|"a44"|"a172"|"a199"|"a71"|"a171"|"a7"|"a159"|"a196"|"a200"|"a194"|"a50"|"a164"|"a98"|"a89"|"a108"|"a6"|"a8"|"a160"|"a62"|"a66"|"a10"|"a1"|"a33"|"a112"|"a124"|"a"|"a156"|"a59"|"a53"|"a184"|"a5"|"a142"|"a135"|"a23"|"a189"|"a187"|"a139"|"a118"|"a163"|"a191"|"a107"|"a57"|"a167"|"a74"|"a78"|"a52"|"a15"|"a140"|"a12"|"a100"|"a130"|"a70"|"a25"|"a148"|"a145"|"a180"|"a63"|"a201"|"a95"|"a133"|"a153"|"a162"|"a141"|"a92"|"a90"|"a198"|"a72"|"a114"|"a60"|"a123"|"a125"|"a76"|"a111"|"a179"|"a4"|"a102"|"a151"|"a84"|"a55"|"a104"|"a49"|"a143"|"a38"|"a116"|"a91"|"a181"|"a103"|"a175"|"a158"|"a161"|"a188"|"a80"|"a30"|"a150"|"a126"|"a110"|"a186"|"a120"|"a115"|"a155"|"a122"|"a157"|"a2"|"a19"|"a137"|"a28"|"a35"|"a83"|"a185"|"a117"|"a81"|"a16"|"a88"|"a136"|"a45"|"a46"|"a9"|"a22"|"a119"|"a96"|"a75"|"a42"|"a56"|"a101"|"a183"|"a48"|"a51"|"a109"|"a14"|"a128"|"a127"|"a20"|"a190"|"a24"|"a36"|"a131"|"a178"|"a152"|"a174"],PF-Tree-202-args-Audience-100-Members-PAF-size-102-args.xmi
3,00:00:02.093,31,127,["a160"|"a121"|"a71"|"a33"|"a129"|"a43"|"a157"|"a76"|"a141"|"a93"|"a69"|"a52"|"a170"|"a59"|"a193"|"a116"|"a65"|"a88"|"a109"|"a74"|"a4"|"a73"|"a184"|"a1"|"a72"|"a6"|"a55"|"a149"|"a175"|"a191"|"a92"|"a130"|"a164"|"a183"|"a140"|"a77"|"a32"|"a131"|"a60"|"a70"|"a14"|"a136"|"a39"|"a42"|"a13"|"a165"|"a9"|"a148"|"a180"|"a103"|"a201"|"a166"|"a34"|"a158"|"a198"|"a122"|"a178"|"a53"|"a86"|"a150"|"a120"|"a87"|"a115"|"a85"|"a17"|"a94"|"a51"|"a12"|"a142"|"a16"|"a194"|"a182"|"a31"|"a36"|"a20"|"a61"|"a125"|"a105"|"a199"|"a26"|"a161"|"a168"|"a40"|"a195"|"a145"|"a90"|"a102"|"a75"|"a132"|"a171"|"a22"|"a3"|"a11"|"a98"|"a185"|"a119"|"a126"|"a97"|"a128"|"a169"|"a106"|"a179"|"a56"|"a197"|"a46"|"a154"|"a21"|"a38"|"a63"|"a147"|"a107"|"a190"|"a83"|"a151"|"a37"|"a35"|"a189"|"a188"|"a58"|"a187"|"a48"|"a114"|"a5"|"a19"|"a173"|"a196"|"a100"],PF-Tree-202-args-Audience-100-Members-PAF-size-102-args.xmi
4,00:00:00.218,26,18,["a47"|"a52"|"a105"|"a8"|"a126"|"a195"|"a133"|"a163"|"a12"|"a130"|"a46"|"a186"|"a70"|"a64"|"a198"|"a61"|"a158"|"a132"],PF-Tree-202-args-Audience-100-Members-PAF-size-102-args.xmi
5,00:00:00.241,0,52,["a90"|"a153"|"a164"|"a71"|"a75"|"a81"|"a122"|"a146"|"a65"|"a29"|"a194"|"a180"|"a33"|"a74"|"a20"|"a133"|"a199"|"a113"|"a84"|"a140"|"a172"|"a131"|"a114"|"a44"|"a25"|"a41"|"a168"|"a120"|"a87"|"a68"|"a134"|"a5"|"a118"|"a106"|"a112"|"a139"|"a148"|"a73"|"a50"|"a76"|"a79"|"a138"|"a156"|"a152"|"a94"|"a141"|"a67"|"a89"|"a62"|"a88"|"a16"|"a15"],PF-Tree-202-args-Audience-100-Members-PAF-size-102-args.xmi
6,00:00:00.207,0,69,["a37"|"a135"|"a81"|"a78"|"a149"|"a102"|"a120"|"a118"|"a183"|"a189"|"a184"|"a79"|"a18"|"a60"|"a46"|"a21"|"a138"|"a26"|"a32"|"a174"|"a36"|"a112"|"a159"|"a121"|"a58"|"a"|"a107"|"a142"|"a190"|"a93"|"a116"|"a6"|"a193"|"a2"|"a5"|"a28"|"a103"|"a53"|"a182"|"a195"|"a33"|"a76"|"a61"|"a49"|"a132"|"a155"|"a35"|"a152"|"a198"|"a146"|"a185"|"a66"|"a126"|"a24"|"a165"|"a139"|"a144"|"a3"|"a98"|"a179"|"a140"|"a44"|"a99"|"a25"|"a62"|"a22"|"a197"|"a20"|"a43"],PF-Tree-202-args-Audience-100-Members-PAF-size-102-args.xmi
7,00:00:00.184,26,19,["a52"|"a144"|"a26"|"a108"|"a155"|"a90"|"a132"|"a8"|"a184"|"a134"|"a142"|"a121"|"a109"|"a6"|"a55"|"a105"|"a157"|"a39"|"a180"],PF-Tree-202-args-Audience-100-Members-PAF-size-102-args.xmi
8,00:00:00.224,0,104,["a10"|"a57"|"a2"|"a189"|"a21"|"a125"|"a36"|"a49"|"a120"|"a175"|"a26"|"a174"|"a187"|"a77"|"a198"|"a113"|"a9"|"a28"|"a68"|"a126"|"a62"|"a64"|"a165"|"a72"|"a173"|"a122"|"a58"|"a107"|"a94"|"a12"|"a98"|"a158"|"a177"|"a14"|"a118"|"a161"|"a23"|"a40"|"a25"|"a65"|"a70"|"a164"|"a66"|"a97"|"a166"|"a168"|"a54"|"a111"|"a93"|"a110"|"a124"|"a27"|"a56"|"a53"|"a17"|"a145"|"a132"|"a146"|"a201"|"a184"|"a15"|"a162"|"a196"|"a200"|"a103"|"a192"|"a3"|"a32"|"a130"|"a11"|"a75"|"a152"|"a47"|"a91"|"a80"|"a117"|"a160"|"a133"|"a63"|"a171"|"a22"|"a156"|"a150"|"a34"|"a89"|"a46"|"a69"|"a112"|"a108"|"a"|"a153"|"a60"|"a144"|"a143"|"a138"|"a67"|"a129"|"a44"|"a84"|"a127"|"a95"|"a83"|"a41"|"a48"],PF-Tree-202-args-Audience-100-Members-PAF-size-102-args.xmi
9,00:00:00.248,0,180,["a59"|"a87"|"a143"|"a29"|"a18"|"a12"|"a142"|"a68"|"a28"|"a109"|"a11"|"a121"|"a22"|"a151"|"a23"|"a182"|"a127"|"a84"|"a97"|"a152"|"a70"|"a124"|"a2"|"a113"|"a61"|"a114"|"a120"|"a71"|"a129"|"a201"|"a179"|"a103"|"a176"|"a85"|"a6"|"a144"|"a96"|"a27"|"a125"|"a166"|"a164"|"a133"|"a134"|"a173"|"a3"|"a7"|"a136"|"a32"|"a195"|"a108"|"a106"|"a111"|"a77"|"a184"|"a35"|"a199"|"a190"|"a9"|"a83"|"a157"|"a74"|"a88"|"a5"|"a102"|"a119"|"a194"|"a154"|"a187"|"a93"|"a177"|"a55"|"a94"|"a69"|"a4"|"a169"|"a1"|"a135"|"a165"|"a40"|"a185"|"a98"|"a47"|"a178"|"a146"|"a128"|"a116"|"a183"|"a44"|"a175"|"a92"|"a80"|"a75"|"a24"|"a17"|"a81"|"a73"|"a104"|"a171"|"a168"|"a105"|"a162"|"a107"|"a64"|"a149"|"a91"|"a115"|"a8"|"a76"|"a25"|"a170"|"a15"|"a192"|"a50"|"a138"|"a30"|"a174"|"a141"|"a140"|"a67"|"a122"|"a112"|"a63"|"a163"|"a20"|"a39"|"a66"|"a58"|"a167"|"a45"|"a200"|"a118"|"a31"|"a86"|"a52"|"a34"|"a139"|"a145"|"a42"|"a51"|"a193"|"a53"|"a101"|"a160"|"a180"|"a158"|"a123"|"a197"|"a79"|"a49"|"a48"|"a132"|"a99"|"a198"|"a189"|"a78"|"a62"|"a90"|"a46"|"a131"|"a10"|"a72"|"a56"|"a161"|"a196"|"a65"|"a130"|"a33"|"a148"|"a100"|"a21"|"a41"|"a26"|"a"|"a54"|"a147"|"a188"|"a14"|"a126"|"a43"|"a137"],PF-Tree-202-args-Audience-100-Members-PAF-size-102-args.xmi
