batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:00:28.533,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111317-c1-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-0/0C6E0F32.xmi
1,00:00:22.921,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111317-c1-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-1/5B3A9594.xmi
2,00:00:22.027,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111317-c1-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-2/2684474F.xmi
3,00:00:21.865,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111317-c1-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-3/29E83DCA.xmi
4,00:00:21.845,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111317-c1-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-4/71B4C440.xmi
5,00:00:21.787,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111317-c1-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-5/27082C6A.xmi
6,00:00:21.899,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111317-c1-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-6/29CC1D1B.xmi
7,00:00:21.839,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111317-c1-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-7/5B4B4BB6.xmi
8,00:00:21.789,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111317-c1-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-8/53320D28.xmi
9,00:00:21.901,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111317-c1-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-9/214682CB.xmi
