run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.048,0,1,["a45"],PF-Tree-52-args-Audience-2-Members-PAF-size-40-args.xmi
1,00:00:00.009,0,3,["a39"|"a47"|"a13"],PF-Tree-52-args-Audience-2-Members-PAF-size-40-args.xmi
2,00:00:00.005,0,46,["a51"|"a49"|"a3"|"a44"|"a22"|"a6"|"a43"|"a4"|"a29"|"a38"|"a26"|"a50"|"a32"|"a16"|"a19"|"a46"|"a9"|"a12"|"a42"|"a45"|"a33"|"a8"|"a47"|"a7"|"a27"|"a34"|"a5"|"a41"|"a25"|"a35"|"a48"|"a2"|"a31"|"a28"|"a1"|"a23"|"a20"|"a15"|"a40"|"a18"|"a21"|"a13"|"a10"|"a39"|"a"|"a37"],PF-Tree-52-args-Audience-2-Members-PAF-size-40-args.xmi
3,00:00:00.006,0,49,["a10"|"a29"|"a34"|"a36"|"a2"|"a39"|"a46"|"a35"|"a18"|"a44"|"a9"|"a45"|"a12"|"a31"|"a5"|"a47"|"a48"|"a13"|"a22"|"a32"|"a20"|"a51"|"a1"|"a41"|"a19"|"a50"|"a15"|"a3"|"a28"|"a23"|"a17"|"a16"|"a43"|"a7"|"a40"|"a49"|"a27"|"a24"|"a26"|"a42"|"a38"|"a33"|"a"|"a6"|"a30"|"a8"|"a25"|"a11"|"a37"],PF-Tree-52-args-Audience-2-Members-PAF-size-40-args.xmi
4,00:00:00.005,0,1,["a39"],PF-Tree-52-args-Audience-2-Members-PAF-size-40-args.xmi
5,00:00:00.005,0,27,["a21"|"a16"|"a32"|"a46"|"a12"|"a34"|"a3"|"a26"|"a49"|"a48"|"a30"|"a1"|"a5"|"a4"|"a22"|"a24"|"a51"|"a44"|"a25"|"a18"|"a17"|"a35"|"a13"|"a33"|"a45"|"a38"|"a50"],PF-Tree-52-args-Audience-2-Members-PAF-size-40-args.xmi
6,00:00:00.009,0,0,[],PF-Tree-52-args-Audience-2-Members-PAF-size-40-args.xmi
7,00:00:00.010,0,25,["a33"|"a29"|"a39"|"a32"|"a47"|"a3"|"a48"|"a50"|"a31"|"a13"|"a35"|"a46"|"a20"|"a9"|"a24"|"a12"|"a23"|"a14"|"a27"|"a19"|"a25"|"a18"|"a"|"a10"|"a11"],PF-Tree-52-args-Audience-2-Members-PAF-size-40-args.xmi
8,00:00:00.004,0,40,["a27"|"a51"|"a20"|"a41"|"a50"|"a36"|"a13"|"a26"|"a34"|"a35"|"a30"|"a14"|"a42"|"a45"|"a21"|"a23"|"a1"|"a16"|"a22"|"a11"|"a5"|"a10"|"a33"|"a12"|"a47"|"a"|"a19"|"a29"|"a8"|"a49"|"a44"|"a9"|"a7"|"a24"|"a43"|"a17"|"a32"|"a40"|"a46"|"a15"],PF-Tree-52-args-Audience-2-Members-PAF-size-40-args.xmi
9,00:00:00.005,0,33,["a29"|"a24"|"a38"|"a40"|"a32"|"a19"|"a39"|"a35"|"a37"|"a43"|"a11"|"a4"|"a13"|"a27"|"a17"|"a33"|"a9"|"a7"|"a51"|"a47"|"a30"|"a42"|"a28"|"a6"|"a36"|"a46"|"a14"|"a3"|"a16"|"a44"|"a20"|"a21"|"a50"],PF-Tree-52-args-Audience-2-Members-PAF-size-40-args.xmi
10,00:00:00.004,0,34,["a39"|"a44"|"a31"|"a46"|"a13"|"a49"|"a25"|"a8"|"a37"|"a47"|"a41"|"a1"|"a34"|"a18"|"a43"|"a6"|"a36"|"a2"|"a20"|"a30"|"a51"|"a24"|"a16"|"a11"|"a40"|"a15"|"a3"|"a7"|"a32"|"a29"|"a33"|"a28"|"a19"|"a10"],PF-Tree-52-args-Audience-2-Members-PAF-size-40-args.xmi
