batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:17:53.375,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180413-132544-c1-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-100-Members-PAF-size-14-args.mopt-matching-henshin/batch-0/249B4D43.xmi
1,00:17:21.721,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180413-132544-c1-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-100-Members-PAF-size-14-args.mopt-matching-henshin/batch-1/3E41C971.xmi
2,00:17:32.349,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180413-132544-c1-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-100-Members-PAF-size-14-args.mopt-matching-henshin/batch-2/52250E03.xmi
3,00:17:36.682,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180413-132544-c1-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-100-Members-PAF-size-14-args.mopt-matching-henshin/batch-3/6F31FCF3.xmi
4,00:17:35.760,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180413-132544-c1-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-100-Members-PAF-size-14-args.mopt-matching-henshin/batch-4/44EF35C8.xmi
5,00:17:41.250,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180413-132544-c1-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-100-Members-PAF-size-14-args.mopt-matching-henshin/batch-5/32F175C6.xmi
6,00:17:48.831,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180413-132544-c1-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-100-Members-PAF-size-14-args.mopt-matching-henshin/batch-6/0CB01F96.xmi
7,00:17:47.120,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180413-132544-c1-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-100-Members-PAF-size-14-args.mopt-matching-henshin/batch-7/527F1B38.xmi
8,01:25:56.860,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180413-132544-c1-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-100-Members-PAF-size-14-args.mopt-matching-henshin/batch-8/09B756CE.xmi
9,02:05:23.690,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180413-132544-c1-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-100-Members-PAF-size-14-args.mopt-matching-henshin/batch-9/10F7E0FA.xmi
