run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.655,10,146,["b84"|"c52"|"c27"|"c92"|"b87"|"b48"|"c59"|"b68"|"c13"|"c60"|"b81"|"c38"|"c11"|"b85"|"b97"|"b10"|"c44"|"c24"|"c30"|"b60"|"b38"|"c31"|"b20"|"c55"|"b52"|"c22"|"b36"|"b89"|"b64"|"c47"|"b5"|"b96"|"b80"|"c12"|"c86"|"b92"|"c65"|"c84"|"b63"|"c73"|"b82"|"b26"|"b32"|"b50"|"b72"|"c20"|"b70"|"b31"|"c0"|"c90"|"c66"|"c87"|"c78"|"c49"|"c16"|"c37"|"c98"|"c64"|"c18"|"b99"|"b1"|"b73"|"c26"|"c41"|"c43"|"b86"|"b16"|"b13"|"b51"|"c97"|"b17"|"c89"|"b69"|"c54"|"c77"|"b93"|"b6"|"c63"|"b29"|"c9"|"b35"|"c62"|"c58"|"b40"|"c28"|"c2"|"b37"|"b27"|"b11"|"c99"|"b79"|"b12"|"b67"|"b4"|"b2"|"c88"|"b3"|"b95"|"b94"|"c67"|"b49"|"c53"|"b76"|"b21"|"a"|"c48"|"b34"|"c45"|"c10"|"c51"|"c83"|"c82"|"b43"|"c15"|"c6"|"b45"|"c74"|"c23"|"c95"|"c46"|"c57"|"b9"|"c91"|"c29"|"c50"|"b61"|"c17"|"c93"|"b24"|"b39"|"b30"|"b55"|"c85"|"c80"|"b8"|"b75"|"b41"|"c79"|"b71"|"b7"|"c39"|"c34"|"b42"|"b88"|"c61"|"c14"],PF-Ladder-201-args-Audience-100-Members-PAF-size-152-args.xmi
1,00:00:00.331,19,2,["b75"|"b28"],PF-Ladder-201-args-Audience-100-Members-PAF-size-152-args.xmi
2,00:00:00.362,21,22,["b78"|"b96"|"b84"|"c32"|"c15"|"c34"|"b19"|"b66"|"c71"|"b45"|"b93"|"b20"|"c1"|"b39"|"c20"|"b55"|"c80"|"c55"|"c37"|"b65"|"b11"|"b90"],PF-Ladder-201-args-Audience-100-Members-PAF-size-152-args.xmi
3,00:00:00.370,18,48,["c19"|"b40"|"b38"|"b63"|"c64"|"b51"|"c89"|"b29"|"c18"|"c90"|"b49"|"a"|"b78"|"b71"|"b67"|"b11"|"c68"|"b39"|"b19"|"c79"|"b64"|"b59"|"c4"|"b12"|"c5"|"b90"|"c10"|"b7"|"b83"|"b86"|"b22"|"c70"|"c74"|"b31"|"b30"|"b44"|"c31"|"c41"|"b61"|"c77"|"c91"|"b97"|"c51"|"b4"|"c42"|"c92"|"c33"|"c43"],PF-Ladder-201-args-Audience-100-Members-PAF-size-152-args.xmi
4,00:00:00.257,7,72,["c64"|"c72"|"c71"|"b5"|"b85"|"b34"|"b13"|"b78"|"b31"|"b48"|"b96"|"b22"|"b42"|"b50"|"c97"|"c65"|"b32"|"b24"|"b33"|"b38"|"b82"|"b56"|"c77"|"b14"|"c61"|"c93"|"b29"|"b73"|"b77"|"b1"|"c70"|"b89"|"c24"|"b28"|"c16"|"c80"|"c76"|"c5"|"b54"|"b8"|"b44"|"a"|"b23"|"b25"|"c66"|"b26"|"c36"|"b58"|"c0"|"c53"|"c12"|"c48"|"b35"|"b45"|"c41"|"b66"|"c52"|"b94"|"c95"|"c85"|"b92"|"c57"|"c79"|"c87"|"b19"|"c78"|"c47"|"b62"|"c14"|"b52"|"b40"|"c37"],PF-Ladder-201-args-Audience-100-Members-PAF-size-152-args.xmi
5,00:00:00.392,0,168,["c5"|"c76"|"b7"|"c38"|"c15"|"c31"|"b86"|"c41"|"b85"|"b35"|"c37"|"b68"|"c19"|"c98"|"b64"|"b36"|"c42"|"c20"|"c46"|"c39"|"c75"|"b84"|"b96"|"c44"|"c94"|"c79"|"c6"|"b54"|"b43"|"c43"|"b49"|"b70"|"b75"|"b5"|"b97"|"b0"|"c74"|"b28"|"c0"|"b83"|"b37"|"b41"|"b91"|"b74"|"c77"|"b51"|"b88"|"b13"|"b11"|"c57"|"c3"|"c25"|"b17"|"c53"|"b50"|"c28"|"c97"|"b24"|"c9"|"b76"|"c69"|"c95"|"b46"|"c40"|"b69"|"c16"|"b2"|"c27"|"b61"|"c55"|"b44"|"b71"|"c8"|"b59"|"c54"|"b6"|"c47"|"c84"|"b9"|"b52"|"b65"|"b57"|"b38"|"b77"|"b21"|"b62"|"b82"|"c87"|"c68"|"c60"|"b1"|"b45"|"b95"|"c92"|"c90"|"c73"|"b78"|"b94"|"b34"|"c56"|"c62"|"b33"|"c34"|"b19"|"c58"|"c99"|"c71"|"c30"|"b39"|"c7"|"b89"|"c63"|"b12"|"b30"|"b63"|"c50"|"c82"|"c49"|"c52"|"b92"|"b23"|"c70"|"c32"|"c61"|"c26"|"c17"|"c29"|"b79"|"c83"|"c81"|"c4"|"b48"|"c85"|"c13"|"b29"|"b31"|"b26"|"c18"|"c11"|"c12"|"b73"|"c14"|"b16"|"c33"|"c65"|"c21"|"b18"|"c10"|"c1"|"b66"|"b93"|"b15"|"b81"|"b87"|"c93"|"b22"|"c67"|"b67"|"b14"|"c51"|"b72"|"c22"|"c86"|"b55"|"c72"|"c23"|"c66"|"c36"],PF-Ladder-201-args-Audience-100-Members-PAF-size-152-args.xmi
6,00:00:00.298,7,134,["c79"|"b95"|"c24"|"b30"|"b7"|"b22"|"c12"|"b80"|"c94"|"b15"|"b56"|"b18"|"c1"|"c37"|"c70"|"b25"|"c33"|"c6"|"c87"|"b64"|"c13"|"c18"|"c73"|"c45"|"b11"|"b60"|"c2"|"b91"|"b43"|"c51"|"c35"|"c62"|"b88"|"c38"|"c78"|"c74"|"b59"|"b35"|"c17"|"b63"|"c90"|"b99"|"c22"|"c84"|"c99"|"c23"|"b50"|"c64"|"b45"|"b93"|"b42"|"b81"|"b86"|"b79"|"b72"|"b23"|"c3"|"c63"|"b71"|"b61"|"b39"|"b65"|"c98"|"b2"|"b26"|"b85"|"c48"|"c65"|"b70"|"c83"|"b78"|"b44"|"c9"|"c56"|"c91"|"c7"|"c82"|"c89"|"b51"|"b36"|"b41"|"c30"|"b83"|"b33"|"c88"|"b76"|"b13"|"c97"|"b84"|"c61"|"b48"|"b21"|"b47"|"c59"|"c49"|"c21"|"b3"|"b82"|"c47"|"c92"|"b90"|"c31"|"c81"|"b32"|"b89"|"b12"|"c19"|"b87"|"b34"|"b57"|"c40"|"b38"|"c42"|"c10"|"b97"|"c53"|"b96"|"c16"|"b69"|"c20"|"c36"|"b52"|"c28"|"c72"|"c93"|"c5"|"c34"|"c0"|"a"|"c76"|"c86"|"b58"|"b74"|"b54"],PF-Ladder-201-args-Audience-100-Members-PAF-size-152-args.xmi
7,00:00:00.262,16,146,["b12"|"c20"|"c85"|"c36"|"b35"|"c68"|"b8"|"c25"|"c90"|"c18"|"b75"|"b11"|"c26"|"c13"|"c39"|"b7"|"b65"|"c8"|"c96"|"b58"|"b47"|"b90"|"c83"|"b88"|"b21"|"c97"|"b9"|"b45"|"b52"|"c82"|"b10"|"c94"|"b78"|"b2"|"b87"|"c33"|"b17"|"b72"|"b25"|"b68"|"c45"|"c80"|"c67"|"c48"|"c91"|"c92"|"b14"|"c44"|"c43"|"c57"|"b79"|"c72"|"c37"|"b26"|"c89"|"c71"|"b85"|"b83"|"b48"|"a"|"c64"|"b99"|"b43"|"c16"|"b6"|"b24"|"c29"|"b92"|"b71"|"c31"|"c86"|"c69"|"c74"|"b20"|"c10"|"c4"|"b5"|"c65"|"c0"|"b81"|"b53"|"c14"|"c61"|"b28"|"c6"|"c79"|"c38"|"b70"|"b23"|"b77"|"c46"|"c59"|"c32"|"b62"|"c47"|"b60"|"b89"|"b98"|"c24"|"c54"|"c98"|"c52"|"c17"|"c51"|"b1"|"b40"|"c22"|"b61"|"b69"|"b27"|"b19"|"b44"|"b33"|"c3"|"b22"|"c87"|"c12"|"b76"|"c60"|"b54"|"c81"|"b38"|"c63"|"c21"|"c55"|"b49"|"c1"|"c7"|"b82"|"b3"|"b16"|"b36"|"b32"|"b96"|"b84"|"c34"|"c73"|"c53"|"b67"|"b30"|"c84"|"c35"|"b59"|"c11"|"b97"|"b57"],PF-Ladder-201-args-Audience-100-Members-PAF-size-152-args.xmi
8,00:00:03.529,7,102,["b79"|"c10"|"b39"|"c6"|"b40"|"c21"|"b95"|"b53"|"b60"|"c89"|"c60"|"c22"|"b29"|"c36"|"b11"|"b55"|"c42"|"c94"|"b93"|"b80"|"b82"|"c35"|"b19"|"b91"|"c71"|"b30"|"c23"|"c64"|"b18"|"b28"|"b13"|"b33"|"c85"|"c82"|"c76"|"c97"|"c87"|"c45"|"b10"|"c66"|"b67"|"c49"|"c14"|"c93"|"c2"|"c13"|"a"|"b88"|"b59"|"b50"|"c86"|"b51"|"b56"|"b74"|"b54"|"c0"|"c8"|"b7"|"c74"|"b92"|"c88"|"b34"|"b97"|"c70"|"c52"|"c57"|"b73"|"b14"|"b16"|"c25"|"b35"|"b78"|"c47"|"c91"|"b47"|"b94"|"b49"|"b57"|"b8"|"b81"|"c53"|"b83"|"b12"|"c80"|"b46"|"b89"|"c29"|"b15"|"c81"|"b58"|"c40"|"c84"|"c72"|"b68"|"c44"|"b23"|"b45"|"b9"|"b85"|"b6"|"c51"|"c58"],PF-Ladder-201-args-Audience-100-Members-PAF-size-152-args.xmi
9,00:00:00.307,18,31,["c17"|"c18"|"c32"|"b66"|"c9"|"b39"|"b92"|"c96"|"c25"|"c30"|"b1"|"b46"|"c37"|"c13"|"b7"|"c15"|"b20"|"b53"|"c82"|"b90"|"b85"|"b76"|"b40"|"b45"|"b15"|"c81"|"c75"|"c66"|"b71"|"b57"|"c76"],PF-Ladder-201-args-Audience-100-Members-PAF-size-152-args.xmi
