run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.182,0,17,["a27"|"a11"|"a40"|"a50"|"a46"|"a33"|"a22"|"a47"|"a15"|"a32"|"a4"|"a30"|"a19"|"a45"|"a41"|"a16"|"a21"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
1,00:00:00.113,0,24,["a38"|"a40"|"a26"|"a20"|"a43"|"a46"|"a33"|"a12"|"a6"|"a41"|"a49"|"a36"|"a31"|"a23"|"a27"|"a22"|"a15"|"a30"|"a9"|"a4"|"a2"|"a3"|"a1"|"a42"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
2,00:00:00.096,0,47,["a49"|"a28"|"a17"|"a38"|"a3"|"a26"|"a23"|"a29"|"a16"|"a46"|"a9"|"a44"|"a14"|"a32"|"a31"|"a30"|"a8"|"a1"|"a13"|"a18"|"a43"|"a36"|"a33"|"a39"|"a50"|"a42"|"a21"|"a25"|"a24"|"a6"|"a12"|"a45"|"a48"|"a40"|"a35"|"a41"|"a10"|"a37"|"a51"|"a5"|"a7"|"a27"|"a19"|"a2"|"a20"|"a"|"a47"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
3,00:00:00.090,0,36,["a31"|"a16"|"a8"|"a27"|"a9"|"a4"|"a3"|"a25"|"a50"|"a35"|"a51"|"a39"|"a47"|"a40"|"a45"|"a46"|"a43"|"a36"|"a19"|"a34"|"a2"|"a11"|"a28"|"a"|"a38"|"a12"|"a33"|"a41"|"a24"|"a49"|"a14"|"a7"|"a15"|"a44"|"a13"|"a6"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
4,00:00:00.080,18,2,["a31"|"a35"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
5,00:00:00.113,19,5,["a30"|"a23"|"a16"|"a7"|"a18"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
6,00:00:00.087,5,19,["a33"|"a37"|"a6"|"a48"|"a43"|"a"|"a14"|"a3"|"a44"|"a42"|"a23"|"a35"|"a8"|"a24"|"a29"|"a7"|"a32"|"a1"|"a36"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
7,00:00:00.917,0,47,["a32"|"a33"|"a1"|"a9"|"a38"|"a12"|"a42"|"a27"|"a46"|"a48"|"a16"|"a44"|"a7"|"a2"|"a4"|"a6"|"a28"|"a25"|"a"|"a21"|"a34"|"a45"|"a50"|"a47"|"a36"|"a35"|"a8"|"a5"|"a15"|"a18"|"a20"|"a30"|"a40"|"a41"|"a51"|"a11"|"a10"|"a29"|"a19"|"a23"|"a26"|"a14"|"a13"|"a37"|"a39"|"a3"|"a43"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
8,00:00:01.776,0,43,["a19"|"a9"|"a3"|"a10"|"a36"|"a32"|"a14"|"a2"|"a49"|"a26"|"a15"|"a51"|"a25"|"a43"|"a8"|"a11"|"a24"|"a34"|"a29"|"a13"|"a21"|"a48"|"a37"|"a28"|"a27"|"a22"|"a4"|"a33"|"a20"|"a38"|"a40"|"a1"|"a47"|"a31"|"a6"|"a44"|"a50"|"a17"|"a30"|"a16"|"a5"|"a39"|"a18"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
9,00:00:00.096,0,44,["a27"|"a47"|"a40"|"a26"|"a18"|"a34"|"a5"|"a12"|"a"|"a3"|"a15"|"a21"|"a44"|"a42"|"a20"|"a43"|"a24"|"a37"|"a39"|"a35"|"a8"|"a48"|"a33"|"a1"|"a7"|"a38"|"a36"|"a13"|"a45"|"a10"|"a46"|"a41"|"a32"|"a31"|"a29"|"a49"|"a50"|"a19"|"a16"|"a25"|"a22"|"a23"|"a17"|"a28"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
10,00:00:00.089,19,6,["a44"|"a39"|"a12"|"a45"|"a14"|"a34"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
11,00:00:00.079,0,41,["a19"|"a47"|"a14"|"a49"|"a6"|"a30"|"a50"|"a18"|"a21"|"a27"|"a8"|"a2"|"a15"|"a29"|"a42"|"a43"|"a11"|"a40"|"a26"|"a46"|"a44"|"a9"|"a39"|"a24"|"a20"|"a37"|"a48"|"a41"|"a33"|"a17"|"a16"|"a10"|"a51"|"a35"|"a23"|"a34"|"a38"|"a25"|"a"|"a12"|"a45"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
12,00:00:00.089,0,30,["a1"|"a10"|"a12"|"a22"|"a33"|"a6"|"a"|"a43"|"a18"|"a47"|"a29"|"a23"|"a5"|"a17"|"a35"|"a26"|"a13"|"a41"|"a44"|"a21"|"a7"|"a27"|"a37"|"a51"|"a24"|"a19"|"a46"|"a8"|"a15"|"a36"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
13,00:00:00.086,21,18,["a26"|"a22"|"a32"|"a33"|"a42"|"a11"|"a30"|"a7"|"a35"|"a25"|"a41"|"a39"|"a6"|"a45"|"a49"|"a48"|"a"|"a5"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
14,00:00:00.072,0,3,["a44"|"a20"|"a34"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
15,00:00:00.100,0,28,["a46"|"a14"|"a18"|"a15"|"a48"|"a37"|"a30"|"a41"|"a22"|"a29"|"a16"|"a4"|"a25"|"a34"|"a50"|"a26"|"a11"|"a45"|"a1"|"a3"|"a35"|"a8"|"a17"|"a6"|"a31"|"a10"|"a9"|"a24"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
16,00:00:00.100,0,35,["a35"|"a15"|"a12"|"a38"|"a41"|"a33"|"a11"|"a1"|"a27"|"a48"|"a46"|"a14"|"a22"|"a"|"a43"|"a51"|"a3"|"a37"|"a13"|"a29"|"a31"|"a16"|"a44"|"a47"|"a2"|"a20"|"a5"|"a17"|"a4"|"a19"|"a42"|"a49"|"a34"|"a7"|"a10"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
17,00:00:00.095,0,17,["a14"|"a17"|"a13"|"a10"|"a3"|"a39"|"a35"|"a5"|"a51"|"a23"|"a48"|"a20"|"a30"|"a11"|"a33"|"a16"|"a37"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
18,00:00:00.094,0,29,["a1"|"a29"|"a"|"a37"|"a49"|"a3"|"a15"|"a44"|"a30"|"a36"|"a17"|"a21"|"a41"|"a45"|"a13"|"a2"|"a22"|"a43"|"a20"|"a48"|"a19"|"a7"|"a14"|"a10"|"a28"|"a31"|"a5"|"a24"|"a33"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
19,00:00:00.101,0,46,["a18"|"a40"|"a10"|"a45"|"a39"|"a20"|"a11"|"a36"|"a44"|"a49"|"a24"|"a13"|"a34"|"a37"|"a14"|"a47"|"a21"|"a12"|"a48"|"a27"|"a3"|"a28"|"a33"|"a7"|"a25"|"a31"|"a50"|"a19"|"a8"|"a41"|"a2"|"a26"|"a51"|"a4"|"a23"|"a16"|"a15"|"a22"|"a38"|"a43"|"a"|"a30"|"a5"|"a1"|"a6"|"a42"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
20,00:00:00.080,19,2,["a19"|"a21"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
21,00:00:00.080,19,4,["a28"|"a23"|"a40"|"a17"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
22,00:00:00.086,17,17,["a41"|"a33"|"a47"|"a24"|"a39"|"a37"|"a28"|"a14"|"a5"|"a12"|"a50"|"a23"|"a2"|"a38"|"a11"|"a1"|"a48"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
23,00:00:00.104,0,48,["a44"|"a51"|"a5"|"a38"|"a25"|"a34"|"a8"|"a11"|"a49"|"a16"|"a35"|"a13"|"a12"|"a24"|"a41"|"a33"|"a28"|"a46"|"a36"|"a19"|"a50"|"a21"|"a45"|"a39"|"a4"|"a23"|"a26"|"a42"|"a9"|"a"|"a2"|"a15"|"a43"|"a20"|"a48"|"a30"|"a47"|"a29"|"a14"|"a32"|"a27"|"a17"|"a10"|"a3"|"a7"|"a22"|"a37"|"a18"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
24,00:00:00.082,0,43,["a35"|"a37"|"a28"|"a8"|"a34"|"a23"|"a25"|"a2"|"a"|"a39"|"a21"|"a13"|"a31"|"a4"|"a30"|"a7"|"a44"|"a38"|"a3"|"a10"|"a47"|"a5"|"a14"|"a42"|"a32"|"a29"|"a20"|"a46"|"a49"|"a12"|"a9"|"a11"|"a1"|"a19"|"a33"|"a26"|"a6"|"a15"|"a36"|"a51"|"a48"|"a22"|"a27"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
25,00:00:00.075,0,30,["a18"|"a37"|"a19"|"a12"|"a2"|"a24"|"a17"|"a20"|"a29"|"a43"|"a3"|"a13"|"a11"|"a21"|"a49"|"a36"|"a6"|"a32"|"a28"|"a33"|"a1"|"a27"|"a44"|"a40"|"a46"|"a7"|"a51"|"a42"|"a31"|"a47"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
26,00:00:00.075,0,34,["a13"|"a40"|"a23"|"a8"|"a27"|"a16"|"a44"|"a36"|"a7"|"a43"|"a47"|"a32"|"a5"|"a17"|"a34"|"a29"|"a10"|"a26"|"a3"|"a33"|"a37"|"a38"|"a46"|"a39"|"a35"|"a25"|"a21"|"a14"|"a45"|"a30"|"a50"|"a4"|"a20"|"a9"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
27,00:00:00.075,0,51,["a11"|"a9"|"a37"|"a42"|"a44"|"a39"|"a16"|"a28"|"a36"|"a29"|"a25"|"a3"|"a51"|"a26"|"a40"|"a34"|"a24"|"a5"|"a"|"a45"|"a41"|"a8"|"a17"|"a47"|"a50"|"a18"|"a31"|"a20"|"a30"|"a13"|"a1"|"a22"|"a33"|"a15"|"a35"|"a14"|"a38"|"a32"|"a2"|"a4"|"a46"|"a6"|"a23"|"a43"|"a27"|"a48"|"a21"|"a10"|"a7"|"a19"|"a12"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
28,00:00:00.081,23,14,["a42"|"a51"|"a8"|"a27"|"a28"|"a33"|"a5"|"a9"|"a13"|"a44"|"a32"|"a18"|"a49"|"a37"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
29,00:00:00.084,0,45,["a42"|"a20"|"a51"|"a22"|"a17"|"a27"|"a19"|"a6"|"a40"|"a30"|"a49"|"a39"|"a15"|"a38"|"a45"|"a29"|"a21"|"a25"|"a8"|"a28"|"a24"|"a33"|"a16"|"a26"|"a50"|"a7"|"a31"|"a23"|"a18"|"a37"|"a4"|"a10"|"a43"|"a9"|"a"|"a14"|"a11"|"a48"|"a13"|"a34"|"a3"|"a35"|"a41"|"a46"|"a2"],PF-Tree-52-args-Audience-50-Members-PAF-size-14-args.xmi
