batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:33.851,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183317-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-2-Members-PAF-size-27-args.mopt-matching-henshin/batch-0/70211E49.xmi
1,00:00:25.576,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183317-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-2-Members-PAF-size-27-args.mopt-matching-henshin/batch-1/5D45E4C6.xmi
2,00:00:24.577,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183317-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-2-Members-PAF-size-27-args.mopt-matching-henshin/batch-2/28BFDB91.xmi
3,00:00:24.562,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183317-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-2-Members-PAF-size-27-args.mopt-matching-henshin/batch-3/1EBF1E8A.xmi
4,00:00:24.434,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183317-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-2-Members-PAF-size-27-args.mopt-matching-henshin/batch-4/0585FF31.xmi
5,00:00:24.477,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183317-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-2-Members-PAF-size-27-args.mopt-matching-henshin/batch-5/7CE9D6F4.xmi
6,00:00:24.564,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183317-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-2-Members-PAF-size-27-args.mopt-matching-henshin/batch-6/374F171F.xmi
7,00:00:24.568,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183317-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-2-Members-PAF-size-27-args.mopt-matching-henshin/batch-7/5AA7FF04.xmi
8,00:00:24.538,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183317-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-2-Members-PAF-size-27-args.mopt-matching-henshin/batch-8/05590ADE.xmi
9,00:00:24.534,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183317-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-2-Members-PAF-size-27-args.mopt-matching-henshin/batch-9/369A0F5B.xmi
