batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:02:48.574,-9.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-164955-c1-argumentation-framework-argmatsat-PF-Tree-202-args-Audience-10-Members-PAF-size-52-args.mopt-matching-henshin/batch-0/5746EBB9.xmi
1,00:02:40.029,-9.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-164955-c1-argumentation-framework-argmatsat-PF-Tree-202-args-Audience-10-Members-PAF-size-52-args.mopt-matching-henshin/batch-1/6B30FF78.xmi
2,00:02:40.891,-9.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-164955-c1-argumentation-framework-argmatsat-PF-Tree-202-args-Audience-10-Members-PAF-size-52-args.mopt-matching-henshin/batch-2/7CB69D06.xmi
3,00:02:51.572,-9.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-164955-c1-argumentation-framework-argmatsat-PF-Tree-202-args-Audience-10-Members-PAF-size-52-args.mopt-matching-henshin/batch-3/247C25ED.xmi
4,00:02:42.936,-9.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-164955-c1-argumentation-framework-argmatsat-PF-Tree-202-args-Audience-10-Members-PAF-size-52-args.mopt-matching-henshin/batch-4/3A771262.xmi
5,00:02:42.338,-9.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-164955-c1-argumentation-framework-argmatsat-PF-Tree-202-args-Audience-10-Members-PAF-size-52-args.mopt-matching-henshin/batch-5/120BE1C5.xmi
6,00:02:43.457,-9.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-164955-c1-argumentation-framework-argmatsat-PF-Tree-202-args-Audience-10-Members-PAF-size-52-args.mopt-matching-henshin/batch-6/74383BBB.xmi
7,00:02:42.283,-9.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-164955-c1-argumentation-framework-argmatsat-PF-Tree-202-args-Audience-10-Members-PAF-size-52-args.mopt-matching-henshin/batch-7/6B511645.xmi
8,00:02:41.009,-9.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-164955-c1-argumentation-framework-argmatsat-PF-Tree-202-args-Audience-10-Members-PAF-size-52-args.mopt-matching-henshin/batch-8/62F586D7.xmi
9,00:02:41.604,-9.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-164955-c1-argumentation-framework-argmatsat-PF-Tree-202-args-Audience-10-Members-PAF-size-52-args.mopt-matching-henshin/batch-9/7F43123B.xmi
