run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.234,0,59,["a38"|"a44"|"a73"|"a99"|"a77"|"a18"|"a96"|"a100"|"a81"|"a74"|"a7"|"a69"|"a13"|"a94"|"a87"|"a49"|"a66"|"a20"|"a97"|"a50"|"a5"|"a6"|"a34"|"a45"|"a55"|"a1"|"a41"|"a33"|"a12"|"a15"|"a16"|"a68"|"a4"|"a51"|"a79"|"a101"|"a83"|"a39"|"a75"|"a91"|"a64"|"a11"|"a90"|"a46"|"a88"|"a29"|"a10"|"a93"|"a21"|"a67"|"a27"|"a85"|"a28"|"a76"|"a57"|"a56"|"a43"|"a71"|"a86"],PF-Tree-102-args-Audience-50-Members-PAF-size-52-args.xmi
1,00:00:00.101,1,24,["a27"|"a17"|"a75"|"a21"|"a24"|"a14"|"a46"|"a52"|"a4"|"a80"|"a8"|"a47"|"a53"|"a88"|"a48"|"a51"|"a22"|"a96"|"a31"|"a43"|"a62"|"a42"|"a87"|"a89"],PF-Tree-102-args-Audience-50-Members-PAF-size-52-args.xmi
2,00:00:00.145,0,92,["a45"|"a30"|"a50"|"a91"|"a33"|"a24"|"a63"|"a69"|"a62"|"a32"|"a75"|"a47"|"a2"|"a25"|"a31"|"a42"|"a27"|"a93"|"a21"|"a48"|"a8"|"a17"|"a84"|"a23"|"a89"|"a95"|"a55"|"a29"|"a65"|"a53"|"a74"|"a51"|"a101"|"a6"|"a59"|"a12"|"a19"|"a60"|"a68"|"a71"|"a61"|"a15"|"a98"|"a54"|"a16"|"a1"|"a52"|"a34"|"a72"|"a9"|"a28"|"a79"|"a"|"a96"|"a77"|"a46"|"a22"|"a64"|"a66"|"a14"|"a85"|"a20"|"a36"|"a88"|"a38"|"a49"|"a35"|"a7"|"a81"|"a70"|"a13"|"a41"|"a37"|"a57"|"a76"|"a4"|"a92"|"a78"|"a5"|"a86"|"a87"|"a44"|"a82"|"a90"|"a97"|"a18"|"a58"|"a67"|"a73"|"a26"|"a56"|"a10"],PF-Tree-102-args-Audience-50-Members-PAF-size-52-args.xmi
3,00:00:00.143,0,47,["a4"|"a86"|"a88"|"a35"|"a30"|"a63"|"a100"|"a8"|"a70"|"a60"|"a69"|"a59"|"a73"|"a20"|"a39"|"a24"|"a31"|"a36"|"a77"|"a95"|"a45"|"a10"|"a93"|"a48"|"a79"|"a42"|"a96"|"a56"|"a1"|"a14"|"a49"|"a29"|"a78"|"a16"|"a83"|"a53"|"a5"|"a71"|"a62"|"a55"|"a33"|"a94"|"a6"|"a54"|"a19"|"a72"|"a23"],PF-Tree-102-args-Audience-50-Members-PAF-size-52-args.xmi
4,00:00:00.099,0,40,["a25"|"a57"|"a59"|"a94"|"a78"|"a10"|"a99"|"a100"|"a67"|"a8"|"a18"|"a11"|"a68"|"a5"|"a80"|"a72"|"a7"|"a89"|"a61"|"a92"|"a45"|"a53"|"a101"|"a50"|"a29"|"a77"|"a84"|"a44"|"a41"|"a56"|"a75"|"a90"|"a60"|"a88"|"a49"|"a1"|"a27"|"a81"|"a98"|"a73"],PF-Tree-102-args-Audience-50-Members-PAF-size-52-args.xmi
5,00:00:00.089,1,18,["a101"|"a14"|"a39"|"a8"|"a22"|"a92"|"a49"|"a37"|"a13"|"a65"|"a32"|"a33"|"a28"|"a100"|"a40"|"a93"|"a35"|"a67"],PF-Tree-102-args-Audience-50-Members-PAF-size-52-args.xmi
6,00:00:00.087,0,32,["a43"|"a66"|"a96"|"a40"|"a68"|"a46"|"a11"|"a3"|"a82"|"a21"|"a94"|"a39"|"a25"|"a14"|"a89"|"a77"|"a12"|"a41"|"a85"|"a24"|"a35"|"a56"|"a69"|"a13"|"a53"|"a52"|"a58"|"a99"|"a64"|"a42"|"a10"|"a18"],PF-Tree-102-args-Audience-50-Members-PAF-size-52-args.xmi
7,00:00:00.088,2,11,["a6"|"a58"|"a19"|"a94"|"a65"|"a1"|"a76"|"a23"|"a62"|"a24"|"a53"],PF-Tree-102-args-Audience-50-Members-PAF-size-52-args.xmi
8,00:00:00.109,1,17,["a39"|"a31"|"a98"|"a91"|"a21"|"a20"|"a86"|"a56"|"a96"|"a100"|"a68"|"a73"|"a15"|"a22"|"a74"|"a16"|"a54"],PF-Tree-102-args-Audience-50-Members-PAF-size-52-args.xmi
9,00:00:00.112,2,1,["a19"],PF-Tree-102-args-Audience-50-Members-PAF-size-52-args.xmi
