run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.381,0,76,["c22"|"b1"|"b32"|"c0"|"c5"|"c42"|"c18"|"c33"|"c38"|"c9"|"c41"|"c13"|"b48"|"c48"|"c24"|"b15"|"b24"|"b5"|"c25"|"b0"|"c21"|"c15"|"c4"|"c46"|"c28"|"b21"|"b9"|"b7"|"b11"|"b29"|"b34"|"b10"|"b42"|"b37"|"c26"|"b26"|"b20"|"c17"|"b28"|"b13"|"c11"|"c29"|"b43"|"c7"|"c20"|"b46"|"b30"|"c2"|"c10"|"b19"|"b6"|"b17"|"b16"|"c36"|"b31"|"c19"|"c45"|"b27"|"c31"|"c6"|"c35"|"b36"|"c3"|"c27"|"c40"|"b35"|"b22"|"b49"|"c12"|"b47"|"c43"|"b39"|"c44"|"b18"|"b33"|"b23"],PF-Ladder-101-args-Audience-100-Members-PAF-size-27-args.xmi
1,00:00:00.225,49,14,["c9"|"b18"|"c30"|"b16"|"b27"|"b2"|"c22"|"b29"|"c14"|"c45"|"c8"|"c15"|"b45"|"c23"],PF-Ladder-101-args-Audience-100-Members-PAF-size-27-args.xmi
2,00:00:00.215,8,48,["c5"|"b10"|"c46"|"c45"|"b44"|"c17"|"c39"|"c44"|"b28"|"c11"|"c49"|"c33"|"c40"|"c28"|"c18"|"c7"|"c19"|"b46"|"b4"|"c32"|"b21"|"c14"|"c25"|"b14"|"c42"|"b16"|"b3"|"b49"|"c47"|"c21"|"c3"|"b45"|"a"|"c38"|"c34"|"b23"|"c35"|"b2"|"b20"|"c26"|"b27"|"c29"|"c0"|"c37"|"c30"|"c2"|"b42"|"c6"],PF-Ladder-101-args-Audience-100-Members-PAF-size-27-args.xmi
3,00:00:00.191,67,19,["c9"|"c41"|"c14"|"c15"|"b26"|"c29"|"c17"|"c1"|"b37"|"b48"|"b36"|"b4"|"c49"|"b14"|"b34"|"b9"|"a"|"b6"|"c38"],PF-Ladder-101-args-Audience-100-Members-PAF-size-27-args.xmi
4,00:00:00.261,0,83,["c2"|"b44"|"b39"|"b0"|"b16"|"c25"|"c33"|"b37"|"b40"|"b42"|"b7"|"c31"|"b30"|"c1"|"b10"|"c13"|"c34"|"c45"|"c49"|"b13"|"c4"|"c46"|"b45"|"c16"|"c11"|"b1"|"c38"|"b29"|"c48"|"c30"|"c0"|"b31"|"b34"|"c44"|"b41"|"c35"|"b48"|"c37"|"c10"|"a"|"b28"|"b26"|"c14"|"b38"|"c8"|"b11"|"b20"|"b12"|"b35"|"b3"|"c15"|"c39"|"b24"|"b49"|"c22"|"c32"|"c18"|"c28"|"c43"|"c17"|"c19"|"c7"|"c12"|"c29"|"b15"|"b43"|"b9"|"b19"|"c23"|"b4"|"b22"|"c27"|"b23"|"b2"|"c36"|"b46"|"c20"|"c24"|"b21"|"b36"|"c26"|"b27"|"b14"],PF-Ladder-101-args-Audience-100-Members-PAF-size-27-args.xmi
5,00:00:00.239,4,42,["b22"|"c37"|"c9"|"c40"|"c45"|"c15"|"b18"|"c47"|"c14"|"b17"|"b24"|"b14"|"b4"|"b45"|"c12"|"c35"|"b44"|"c48"|"b21"|"c28"|"b11"|"b28"|"b48"|"b43"|"b39"|"c0"|"c3"|"b41"|"b1"|"b30"|"c4"|"b42"|"b32"|"b20"|"b40"|"c18"|"c21"|"c17"|"b5"|"c32"|"b36"|"c49"],PF-Ladder-101-args-Audience-100-Members-PAF-size-27-args.xmi
6,00:00:00.242,0,62,["b38"|"c44"|"b48"|"c29"|"b6"|"c11"|"c46"|"b36"|"b44"|"c48"|"b32"|"b4"|"b27"|"c26"|"b8"|"c49"|"c17"|"c42"|"c36"|"c25"|"c32"|"c22"|"b22"|"c20"|"c37"|"c45"|"c40"|"c41"|"b49"|"b31"|"b24"|"b34"|"b20"|"b0"|"c15"|"c0"|"c34"|"c10"|"c39"|"b3"|"b35"|"b29"|"c7"|"c5"|"b33"|"b1"|"b41"|"b10"|"b45"|"c35"|"b42"|"c9"|"b15"|"c19"|"b14"|"b26"|"b43"|"b9"|"c4"|"b19"|"c1"|"b39"],PF-Ladder-101-args-Audience-100-Members-PAF-size-27-args.xmi
7,00:00:00.226,67,25,["b27"|"c20"|"b9"|"b46"|"b32"|"c9"|"c12"|"b16"|"c5"|"c35"|"b7"|"c8"|"c19"|"b45"|"c6"|"c7"|"b25"|"b24"|"c42"|"c1"|"b13"|"c4"|"c43"|"c10"|"b19"],PF-Ladder-101-args-Audience-100-Members-PAF-size-27-args.xmi
8,00:00:00.165,1,31,["b38"|"c38"|"c6"|"c22"|"b35"|"b49"|"c47"|"c26"|"b3"|"b16"|"b20"|"c25"|"b30"|"b45"|"b10"|"a"|"c18"|"c31"|"c10"|"b23"|"c42"|"b37"|"c44"|"c33"|"c8"|"b2"|"b4"|"b40"|"b17"|"b0"|"b6"],PF-Ladder-101-args-Audience-100-Members-PAF-size-27-args.xmi
9,00:00:03.936,70,51,["c49"|"b26"|"c22"|"b28"|"c15"|"b1"|"c38"|"b16"|"c10"|"c6"|"b21"|"b42"|"c43"|"c4"|"b20"|"c35"|"b25"|"b47"|"c23"|"c29"|"c24"|"b19"|"c16"|"b32"|"c31"|"c46"|"c7"|"b41"|"c40"|"c41"|"c44"|"c48"|"b5"|"c1"|"b34"|"b46"|"c33"|"b8"|"c5"|"b6"|"c39"|"b36"|"b39"|"b45"|"b3"|"c27"|"b44"|"c17"|"b13"|"c8"|"c45"],PF-Ladder-101-args-Audience-100-Members-PAF-size-27-args.xmi
