batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:17.497,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180325-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-0/0CC239BA.xmi
1,00:00:11.756,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180325-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-1/35810D91.xmi
2,00:00:11.067,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180325-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-2/0E5CB512.xmi
3,00:00:11.127,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180325-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-3/1C769169.xmi
4,00:00:11.026,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180325-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-4/77DA7AEC.xmi
5,00:00:11.018,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180325-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-5/6B8242D4.xmi
6,00:00:10.999,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180325-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-6/22639141.xmi
7,00:00:11.036,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180325-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-7/17DC2D71.xmi
8,00:00:11.028,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180325-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-8/68AB9085.xmi
9,00:00:11.040,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180325-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-9/6104BF42.xmi
