batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:12:08.404,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111450-c2-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-50-Members-PAF-size-52-args.mopt-matching-henshin/batch-0/33364212.xmi
1,00:12:07.514,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111450-c2-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-50-Members-PAF-size-52-args.mopt-matching-henshin/batch-1/28E921FB.xmi
2,00:12:00.239,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111450-c2-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-50-Members-PAF-size-52-args.mopt-matching-henshin/batch-2/72597AC1.xmi
3,00:12:10.427,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111450-c2-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-50-Members-PAF-size-52-args.mopt-matching-henshin/batch-3/4C122084.xmi
4,00:12:02.843,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111450-c2-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-50-Members-PAF-size-52-args.mopt-matching-henshin/batch-4/3B6E99BE.xmi
5,00:12:12.001,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111450-c2-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-50-Members-PAF-size-52-args.mopt-matching-henshin/batch-5/1D973CE6.xmi
6,00:12:05.691,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111450-c2-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-50-Members-PAF-size-52-args.mopt-matching-henshin/batch-6/71CDB74E.xmi
7,00:12:14.374,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111450-c2-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-50-Members-PAF-size-52-args.mopt-matching-henshin/batch-7/19C06EF2.xmi
8,00:12:05.341,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111450-c2-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-50-Members-PAF-size-52-args.mopt-matching-henshin/batch-8/59FDE54C.xmi
9,00:12:15.571,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111450-c2-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-50-Members-PAF-size-52-args.mopt-matching-henshin/batch-9/334BFE83.xmi
