batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:57.126,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180707-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-0/4D774249.xmi
1,00:00:51.227,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180707-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-1/361E466E.xmi
2,00:00:50.593,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180707-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-2/7D272F56.xmi
3,00:00:50.589,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180707-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-3/28C0BB92.xmi
4,00:00:50.726,-1.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180707-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-4/1723436C.xmi
4,00:00:50.726,-2.0,2.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180707-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-4/63E2E066.xmi
5,00:00:50.651,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180707-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-5/3380E80C.xmi
6,00:00:50.644,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180707-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-6/2907A2B7.xmi
7,00:00:50.622,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180707-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-7/3730D6D7.xmi
8,00:00:50.776,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180707-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-8/16802BDB.xmi
9,00:00:50.821,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180707-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-9/56C5ED1C.xmi
