run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.085,0,65,["a70"|"a100"|"a33"|"a68"|"a28"|"a6"|"a23"|"a38"|"a50"|"a88"|"a80"|"a49"|"a61"|"a77"|"a14"|"a97"|"a56"|"a41"|"a19"|"a32"|"a99"|"a81"|"a98"|"a90"|"a72"|"a54"|"a7"|"a20"|"a66"|"a76"|"a3"|"a43"|"a17"|"a34"|"a74"|"a10"|"a58"|"a30"|"a83"|"a86"|"a31"|"a75"|"a12"|"a59"|"a4"|"a11"|"a8"|"a26"|"a64"|"a2"|"a52"|"a84"|"a45"|"a101"|"a79"|"a25"|"a53"|"a62"|"a18"|"a82"|"a16"|"a36"|"a29"|"a13"|"a63"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
1,00:00:00.030,5,42,["a90"|"a31"|"a67"|"a10"|"a16"|"a60"|"a34"|"a91"|"a75"|"a43"|"a97"|"a54"|"a"|"a37"|"a66"|"a35"|"a21"|"a69"|"a1"|"a53"|"a56"|"a18"|"a40"|"a15"|"a95"|"a62"|"a5"|"a96"|"a71"|"a57"|"a11"|"a47"|"a94"|"a28"|"a36"|"a48"|"a93"|"a92"|"a38"|"a89"|"a52"|"a88"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
2,00:00:00.037,0,49,["a73"|"a47"|"a58"|"a36"|"a72"|"a79"|"a27"|"a93"|"a9"|"a38"|"a26"|"a46"|"a49"|"a6"|"a96"|"a99"|"a34"|"a94"|"a81"|"a20"|"a42"|"a43"|"a76"|"a16"|"a44"|"a25"|"a57"|"a67"|"a77"|"a88"|"a1"|"a8"|"a85"|"a86"|"a17"|"a54"|"a11"|"a101"|"a13"|"a74"|"a35"|"a53"|"a68"|"a92"|"a91"|"a87"|"a7"|"a5"|"a23"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
3,00:00:00.032,0,99,["a57"|"a23"|"a50"|"a85"|"a89"|"a38"|"a60"|"a67"|"a40"|"a32"|"a93"|"a48"|"a87"|"a69"|"a29"|"a70"|"a11"|"a18"|"a79"|"a77"|"a92"|"a76"|"a31"|"a22"|"a68"|"a45"|"a55"|"a1"|"a100"|"a61"|"a24"|"a91"|"a36"|"a72"|"a95"|"a63"|"a42"|"a81"|"a97"|"a71"|"a62"|"a43"|"a39"|"a35"|"a12"|"a"|"a13"|"a65"|"a84"|"a52"|"a6"|"a46"|"a66"|"a74"|"a33"|"a30"|"a34"|"a26"|"a14"|"a75"|"a28"|"a51"|"a9"|"a17"|"a8"|"a16"|"a56"|"a15"|"a64"|"a83"|"a94"|"a59"|"a90"|"a96"|"a53"|"a73"|"a49"|"a3"|"a80"|"a88"|"a99"|"a41"|"a21"|"a5"|"a86"|"a2"|"a20"|"a4"|"a19"|"a101"|"a54"|"a82"|"a58"|"a78"|"a37"|"a10"|"a25"|"a47"|"a27"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
4,00:00:00.039,1,70,["a85"|"a33"|"a39"|"a47"|"a61"|"a92"|"a70"|"a68"|"a32"|"a30"|"a1"|"a73"|"a4"|"a74"|"a81"|"a26"|"a79"|"a101"|"a24"|"a80"|"a84"|"a97"|"a56"|"a27"|"a86"|"a23"|"a98"|"a31"|"a50"|"a49"|"a37"|"a2"|"a13"|"a16"|"a19"|"a10"|"a62"|"a22"|"a34"|"a5"|"a6"|"a45"|"a99"|"a40"|"a53"|"a3"|"a71"|"a11"|"a15"|"a83"|"a82"|"a63"|"a43"|"a90"|"a59"|"a96"|"a48"|"a21"|"a75"|"a35"|"a28"|"a60"|"a41"|"a54"|"a78"|"a89"|"a29"|"a14"|"a95"|"a65"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
5,00:00:00.023,0,33,["a53"|"a27"|"a97"|"a52"|"a69"|"a72"|"a65"|"a20"|"a44"|"a22"|"a93"|"a24"|"a37"|"a39"|"a75"|"a59"|"a91"|"a92"|"a76"|"a2"|"a56"|"a71"|"a4"|"a12"|"a14"|"a1"|"a63"|"a60"|"a47"|"a15"|"a54"|"a88"|"a94"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
6,00:00:00.024,0,86,["a81"|"a4"|"a23"|"a21"|"a34"|"a18"|"a76"|"a17"|"a63"|"a98"|"a67"|"a25"|"a38"|"a29"|"a27"|"a45"|"a56"|"a30"|"a86"|"a73"|"a1"|"a87"|"a65"|"a64"|"a96"|"a36"|"a53"|"a93"|"a2"|"a68"|"a43"|"a41"|"a7"|"a10"|"a58"|"a9"|"a11"|"a15"|"a88"|"a97"|"a33"|"a48"|"a82"|"a70"|"a32"|"a74"|"a78"|"a22"|"a59"|"a37"|"a95"|"a55"|"a42"|"a101"|"a14"|"a83"|"a80"|"a60"|"a24"|"a40"|"a77"|"a44"|"a61"|"a92"|"a52"|"a31"|"a51"|"a12"|"a5"|"a75"|"a99"|"a46"|"a49"|"a84"|"a3"|"a26"|"a6"|"a19"|"a69"|"a28"|"a50"|"a66"|"a47"|"a57"|"a16"|"a79"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
7,00:00:00.019,6,16,["a95"|"a27"|"a52"|"a83"|"a23"|"a88"|"a92"|"a53"|"a56"|"a70"|"a1"|"a67"|"a97"|"a64"|"a36"|"a35"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
8,00:00:00.021,7,43,["a77"|"a10"|"a38"|"a82"|"a6"|"a3"|"a2"|"a99"|"a67"|"a63"|"a44"|"a40"|"a41"|"a49"|"a83"|"a97"|"a71"|"a35"|"a22"|"a64"|"a14"|"a7"|"a20"|"a78"|"a12"|"a"|"a34"|"a60"|"a86"|"a37"|"a89"|"a81"|"a94"|"a4"|"a62"|"a100"|"a91"|"a51"|"a52"|"a79"|"a72"|"a26"|"a66"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
9,00:00:00.018,4,34,["a51"|"a12"|"a40"|"a90"|"a15"|"a45"|"a58"|"a64"|"a99"|"a33"|"a30"|"a34"|"a78"|"a14"|"a79"|"a42"|"a1"|"a8"|"a57"|"a41"|"a46"|"a13"|"a38"|"a11"|"a39"|"a48"|"a71"|"a60"|"a94"|"a91"|"a22"|"a65"|"a24"|"a6"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
10,00:00:00.017,7,7,["a38"|"a42"|"a23"|"a72"|"a62"|"a75"|"a54"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
11,00:00:00.020,0,54,["a93"|"a53"|"a39"|"a48"|"a64"|"a29"|"a1"|"a28"|"a45"|"a56"|"a44"|"a76"|"a4"|"a34"|"a59"|"a6"|"a60"|"a94"|"a13"|"a91"|"a11"|"a75"|"a30"|"a17"|"a40"|"a2"|"a33"|"a58"|"a96"|"a81"|"a37"|"a3"|"a69"|"a41"|"a61"|"a35"|"a5"|"a101"|"a84"|"a83"|"a32"|"a50"|"a15"|"a8"|"a82"|"a"|"a67"|"a16"|"a47"|"a85"|"a65"|"a95"|"a43"|"a21"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
12,00:00:00.026,8,62,["a11"|"a67"|"a22"|"a4"|"a60"|"a48"|"a34"|"a55"|"a66"|"a82"|"a1"|"a32"|"a43"|"a98"|"a89"|"a70"|"a72"|"a12"|"a36"|"a16"|"a19"|"a21"|"a71"|"a23"|"a40"|"a88"|"a27"|"a54"|"a63"|"a44"|"a69"|"a91"|"a5"|"a13"|"a78"|"a68"|"a75"|"a33"|"a83"|"a41"|"a100"|"a79"|"a39"|"a57"|"a28"|"a20"|"a37"|"a46"|"a77"|"a65"|"a97"|"a84"|"a8"|"a17"|"a81"|"a6"|"a42"|"a15"|"a29"|"a58"|"a62"|"a73"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
13,00:00:00.021,1,20,["a36"|"a75"|"a21"|"a25"|"a4"|"a48"|"a58"|"a39"|"a98"|"a40"|"a42"|"a78"|"a67"|"a24"|"a69"|"a15"|"a45"|"a23"|"a14"|"a5"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
14,00:00:00.020,0,51,["a69"|"a26"|"a23"|"a91"|"a52"|"a85"|"a31"|"a63"|"a101"|"a51"|"a15"|"a54"|"a37"|"a8"|"a74"|"a41"|"a18"|"a5"|"a35"|"a29"|"a78"|"a42"|"a50"|"a83"|"a28"|"a70"|"a20"|"a16"|"a13"|"a79"|"a32"|"a53"|"a30"|"a89"|"a49"|"a10"|"a76"|"a43"|"a47"|"a22"|"a36"|"a82"|"a62"|"a98"|"a"|"a64"|"a6"|"a68"|"a21"|"a99"|"a92"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
15,00:00:00.019,7,4,["a63"|"a97"|"a20"|"a65"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
16,00:00:00.024,0,75,["a25"|"a"|"a1"|"a23"|"a34"|"a4"|"a76"|"a87"|"a16"|"a88"|"a86"|"a42"|"a39"|"a82"|"a69"|"a79"|"a50"|"a3"|"a99"|"a18"|"a53"|"a10"|"a74"|"a2"|"a43"|"a80"|"a101"|"a12"|"a59"|"a66"|"a94"|"a36"|"a89"|"a81"|"a15"|"a100"|"a52"|"a27"|"a8"|"a61"|"a40"|"a77"|"a31"|"a44"|"a24"|"a92"|"a32"|"a64"|"a54"|"a78"|"a85"|"a62"|"a71"|"a97"|"a90"|"a51"|"a48"|"a75"|"a5"|"a72"|"a33"|"a46"|"a96"|"a7"|"a35"|"a95"|"a28"|"a38"|"a30"|"a11"|"a84"|"a13"|"a9"|"a47"|"a6"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
17,00:00:00.028,0,89,["a48"|"a72"|"a1"|"a88"|"a17"|"a50"|"a83"|"a36"|"a73"|"a56"|"a97"|"a23"|"a29"|"a59"|"a58"|"a15"|"a33"|"a57"|"a18"|"a101"|"a24"|"a75"|"a55"|"a54"|"a94"|"a79"|"a71"|"a32"|"a25"|"a30"|"a38"|"a7"|"a47"|"a85"|"a6"|"a49"|"a81"|"a65"|"a35"|"a11"|"a16"|"a3"|"a60"|"a14"|"a100"|"a77"|"a61"|"a51"|"a95"|"a22"|"a64"|"a42"|"a40"|"a41"|"a44"|"a66"|"a68"|"a63"|"a84"|"a90"|"a19"|"a28"|"a45"|"a31"|"a27"|"a20"|"a12"|"a37"|"a78"|"a67"|"a34"|"a74"|"a"|"a10"|"a70"|"a92"|"a4"|"a98"|"a2"|"a69"|"a9"|"a99"|"a76"|"a8"|"a21"|"a43"|"a62"|"a96"|"a87"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
18,00:00:00.027,0,100,["a96"|"a18"|"a73"|"a54"|"a72"|"a86"|"a35"|"a33"|"a1"|"a45"|"a52"|"a44"|"a47"|"a67"|"a70"|"a81"|"a83"|"a60"|"a8"|"a37"|"a38"|"a"|"a30"|"a80"|"a39"|"a25"|"a90"|"a26"|"a91"|"a49"|"a66"|"a13"|"a21"|"a29"|"a55"|"a62"|"a6"|"a32"|"a78"|"a7"|"a43"|"a63"|"a97"|"a101"|"a5"|"a85"|"a22"|"a14"|"a69"|"a48"|"a77"|"a98"|"a9"|"a84"|"a93"|"a76"|"a57"|"a4"|"a11"|"a10"|"a46"|"a42"|"a89"|"a92"|"a87"|"a64"|"a41"|"a58"|"a12"|"a31"|"a28"|"a65"|"a36"|"a24"|"a59"|"a53"|"a95"|"a71"|"a20"|"a3"|"a75"|"a99"|"a100"|"a23"|"a19"|"a34"|"a74"|"a82"|"a27"|"a50"|"a16"|"a2"|"a79"|"a68"|"a15"|"a17"|"a61"|"a94"|"a40"|"a51"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
19,00:00:00.026,0,84,["a86"|"a43"|"a57"|"a58"|"a48"|"a15"|"a84"|"a81"|"a79"|"a75"|"a9"|"a60"|"a66"|"a12"|"a76"|"a52"|"a30"|"a73"|"a61"|"a3"|"a5"|"a20"|"a24"|"a82"|"a38"|"a85"|"a37"|"a14"|"a94"|"a70"|"a99"|"a25"|"a71"|"a42"|"a96"|"a65"|"a90"|"a53"|"a101"|"a49"|"a62"|"a97"|"a64"|"a41"|"a95"|"a83"|"a29"|"a78"|"a54"|"a34"|"a11"|"a1"|"a33"|"a13"|"a2"|"a28"|"a32"|"a6"|"a8"|"a68"|"a22"|"a91"|"a46"|"a74"|"a67"|"a51"|"a88"|"a19"|"a27"|"a50"|"a17"|"a31"|"a59"|"a23"|"a40"|"a16"|"a72"|"a39"|"a89"|"a98"|"a77"|"a87"|"a56"|"a7"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
20,00:00:00.032,0,86,["a27"|"a2"|"a9"|"a33"|"a97"|"a51"|"a84"|"a68"|"a25"|"a98"|"a76"|"a55"|"a75"|"a1"|"a16"|"a79"|"a12"|"a95"|"a40"|"a8"|"a45"|"a18"|"a41"|"a56"|"a28"|"a90"|"a26"|"a60"|"a62"|"a14"|"a73"|"a34"|"a61"|"a49"|"a19"|"a44"|"a89"|"a21"|"a22"|"a67"|"a87"|"a42"|"a13"|"a58"|"a6"|"a92"|"a4"|"a29"|"a3"|"a82"|"a11"|"a35"|"a81"|"a74"|"a30"|"a23"|"a52"|"a7"|"a99"|"a80"|"a57"|"a53"|"a83"|"a96"|"a20"|"a43"|"a"|"a94"|"a54"|"a93"|"a36"|"a70"|"a86"|"a50"|"a100"|"a101"|"a64"|"a66"|"a39"|"a91"|"a31"|"a63"|"a77"|"a85"|"a65"|"a24"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
21,00:00:00.022,7,25,["a98"|"a58"|"a8"|"a83"|"a45"|"a62"|"a74"|"a66"|"a20"|"a13"|"a22"|"a56"|"a57"|"a32"|"a81"|"a86"|"a5"|"a77"|"a91"|"a94"|"a6"|"a49"|"a93"|"a14"|"a38"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
22,00:00:00.023,3,47,["a30"|"a83"|"a41"|"a86"|"a31"|"a101"|"a89"|"a45"|"a67"|"a80"|"a1"|"a24"|"a32"|"a49"|"a36"|"a88"|"a17"|"a7"|"a5"|"a59"|"a14"|"a60"|"a46"|"a71"|"a42"|"a10"|"a6"|"a73"|"a78"|"a57"|"a74"|"a9"|"a55"|"a15"|"a98"|"a79"|"a"|"a82"|"a13"|"a97"|"a56"|"a68"|"a87"|"a90"|"a53"|"a52"|"a47"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
23,00:00:00.021,7,5,["a93"|"a25"|"a96"|"a34"|"a86"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
24,00:00:00.022,7,22,["a6"|"a2"|"a18"|"a88"|"a22"|"a29"|"a83"|"a53"|"a34"|"a65"|"a58"|"a48"|"a7"|"a47"|"a77"|"a68"|"a101"|"a71"|"a21"|"a90"|"a37"|"a36"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
25,00:00:00.028,6,51,["a12"|"a66"|"a28"|"a22"|"a83"|"a21"|"a30"|"a37"|"a77"|"a31"|"a94"|"a84"|"a29"|"a16"|"a14"|"a43"|"a64"|"a89"|"a82"|"a87"|"a53"|"a47"|"a57"|"a59"|"a88"|"a6"|"a49"|"a100"|"a99"|"a19"|"a50"|"a60"|"a36"|"a54"|"a86"|"a70"|"a75"|"a5"|"a40"|"a10"|"a26"|"a80"|"a42"|"a35"|"a71"|"a72"|"a73"|"a1"|"a65"|"a32"|"a92"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
26,00:00:00.020,7,3,["a88"|"a77"|"a2"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
27,00:00:00.023,7,2,["a75"|"a71"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
28,00:00:00.020,5,13,["a19"|"a36"|"a47"|"a2"|"a59"|"a11"|"a12"|"a13"|"a54"|"a75"|"a50"|"a96"|"a3"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
29,00:00:00.023,2,50,["a56"|"a55"|"a85"|"a22"|"a81"|"a30"|"a7"|"a31"|"a62"|"a89"|"a19"|"a60"|"a61"|"a74"|"a63"|"a88"|"a50"|"a80"|"a40"|"a12"|"a18"|"a3"|"a42"|"a100"|"a49"|"a47"|"a94"|"a32"|"a67"|"a70"|"a20"|"a10"|"a52"|"a16"|"a1"|"a48"|"a92"|"a58"|"a65"|"a97"|"a72"|"a84"|"a51"|"a15"|"a91"|"a26"|"a8"|"a"|"a57"|"a4"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
30,00:00:00.021,0,79,["a44"|"a62"|"a14"|"a9"|"a76"|"a101"|"a50"|"a95"|"a18"|"a21"|"a65"|"a66"|"a73"|"a58"|"a82"|"a43"|"a100"|"a1"|"a63"|"a75"|"a36"|"a91"|"a93"|"a8"|"a84"|"a11"|"a3"|"a64"|"a60"|"a37"|"a51"|"a61"|"a53"|"a98"|"a85"|"a38"|"a72"|"a71"|"a35"|"a87"|"a10"|"a41"|"a30"|"a48"|"a94"|"a90"|"a83"|"a23"|"a67"|"a12"|"a4"|"a22"|"a68"|"a99"|"a33"|"a70"|"a39"|"a42"|"a96"|"a5"|"a78"|"a32"|"a81"|"a47"|"a29"|"a2"|"a88"|"a13"|"a74"|"a57"|"a27"|"a24"|"a34"|"a16"|"a79"|"a97"|"a55"|"a28"|"a80"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
31,00:00:00.017,0,53,["a21"|"a81"|"a61"|"a11"|"a53"|"a14"|"a95"|"a46"|"a24"|"a19"|"a17"|"a2"|"a41"|"a71"|"a94"|"a65"|"a89"|"a8"|"a30"|"a52"|"a82"|"a92"|"a57"|"a87"|"a47"|"a101"|"a40"|"a25"|"a20"|"a51"|"a29"|"a62"|"a34"|"a27"|"a86"|"a32"|"a38"|"a7"|"a59"|"a33"|"a31"|"a93"|"a73"|"a5"|"a91"|"a85"|"a10"|"a64"|"a76"|"a4"|"a60"|"a9"|"a16"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
32,00:00:00.139,7,5,["a93"|"a40"|"a16"|"a91"|"a29"],PF-Tree-102-args-Audience-10-Members-PAF-size-27-args.xmi
