batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:05:12.462,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111554-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-10-Members-PAF-size-152-args.mopt-matching-henshin/batch-0/161F6623.xmi
1,00:05:01.134,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111554-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-10-Members-PAF-size-152-args.mopt-matching-henshin/batch-1/29BB2DFD.xmi
2,00:05:03.169,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111554-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-10-Members-PAF-size-152-args.mopt-matching-henshin/batch-2/2B6702D2.xmi
3,00:05:05.501,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111554-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-10-Members-PAF-size-152-args.mopt-matching-henshin/batch-3/59E72129.xmi
4,00:05:02.689,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111554-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-10-Members-PAF-size-152-args.mopt-matching-henshin/batch-4/2BCB8B39.xmi
5,00:05:02.614,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111554-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-10-Members-PAF-size-152-args.mopt-matching-henshin/batch-5/17446090.xmi
6,00:05:03.717,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111554-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-10-Members-PAF-size-152-args.mopt-matching-henshin/batch-6/38FE1A8C.xmi
7,00:05:05.522,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111554-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-10-Members-PAF-size-152-args.mopt-matching-henshin/batch-7/4B836A7E.xmi
8,00:05:03.455,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111554-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-10-Members-PAF-size-152-args.mopt-matching-henshin/batch-8/6BB12CB1.xmi
9,00:05:03.544,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111554-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-10-Members-PAF-size-152-args.mopt-matching-henshin/batch-9/26AC55B5.xmi
