run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:03.154,11,61,["b40"|"b42"|"c45"|"b46"|"b52"|"c18"|"c56"|"b89"|"c2"|"b9"|"c37"|"c6"|"b71"|"c60"|"c91"|"b41"|"c83"|"b31"|"b15"|"b93"|"c34"|"c28"|"c29"|"b47"|"b62"|"c38"|"b4"|"c68"|"c40"|"c42"|"c76"|"b84"|"c98"|"c89"|"c81"|"c61"|"b69"|"c77"|"b98"|"c39"|"b68"|"b82"|"b74"|"b75"|"b80"|"c82"|"c26"|"c33"|"c21"|"b58"|"c73"|"c99"|"b86"|"c97"|"c48"|"c46"|"b12"|"b34"|"b44"|"b23"|"c95"],PF-Ladder-201-args-Audience-50-Members-PAF-size-152-args.xmi
1,00:00:00.243,6,110,["c9"|"b15"|"b29"|"c86"|"b81"|"c5"|"c81"|"c26"|"b97"|"c22"|"c50"|"b52"|"b62"|"b25"|"b69"|"b90"|"c16"|"b41"|"b82"|"b87"|"b26"|"b4"|"b78"|"c11"|"c25"|"b68"|"c63"|"c69"|"b63"|"c90"|"c59"|"b35"|"a"|"b71"|"b43"|"c57"|"c62"|"c12"|"b65"|"b19"|"b39"|"c27"|"c93"|"b50"|"c56"|"c36"|"c15"|"b57"|"c17"|"c19"|"c76"|"c84"|"b9"|"c92"|"c71"|"c70"|"c75"|"c32"|"c72"|"c68"|"b83"|"b14"|"b61"|"b84"|"c66"|"b32"|"c6"|"b80"|"b91"|"b79"|"c54"|"c42"|"c80"|"c45"|"b42"|"c23"|"b23"|"c85"|"c13"|"c61"|"b58"|"b59"|"c58"|"c0"|"b6"|"c55"|"c38"|"c30"|"b30"|"c2"|"c41"|"b18"|"c87"|"b28"|"b92"|"b93"|"b34"|"b13"|"b55"|"b54"|"c34"|"b72"|"c49"|"b11"|"b89"|"b75"|"c40"|"b17"|"b64"|"c46"],PF-Ladder-201-args-Audience-50-Members-PAF-size-152-args.xmi
2,00:00:00.181,5,101,["b42"|"c43"|"c98"|"b1"|"c60"|"c63"|"b15"|"b7"|"b53"|"b44"|"b55"|"c78"|"b99"|"b95"|"c77"|"c57"|"b74"|"c79"|"b54"|"b21"|"b89"|"c21"|"b62"|"c22"|"c18"|"b20"|"b18"|"b11"|"c61"|"b22"|"b35"|"c34"|"c27"|"c9"|"c42"|"c12"|"c58"|"c72"|"b23"|"c92"|"c75"|"b83"|"c39"|"c59"|"c32"|"c76"|"c91"|"c15"|"b39"|"b98"|"c53"|"c73"|"c7"|"b79"|"c4"|"c69"|"b61"|"c94"|"c0"|"b40"|"c96"|"c24"|"b17"|"c95"|"b37"|"c36"|"b94"|"b85"|"c93"|"b96"|"c84"|"c70"|"b69"|"a"|"c51"|"b64"|"b46"|"c3"|"c64"|"b51"|"b14"|"b33"|"c47"|"b87"|"b32"|"c5"|"b43"|"c46"|"c23"|"b45"|"c16"|"b66"|"b25"|"c67"|"b82"|"c33"|"c68"|"c99"|"b78"|"c17"|"c85"],PF-Ladder-201-args-Audience-50-Members-PAF-size-152-args.xmi
3,00:00:00.161,0,144,["c60"|"c24"|"c10"|"c80"|"c85"|"b26"|"b34"|"b20"|"b79"|"c32"|"c50"|"b37"|"b0"|"c49"|"c27"|"b75"|"c41"|"b68"|"b27"|"b77"|"c90"|"c81"|"b29"|"b88"|"c88"|"c51"|"c95"|"b11"|"b1"|"c7"|"b32"|"b99"|"c87"|"c73"|"c26"|"c74"|"b39"|"c5"|"b19"|"c43"|"c0"|"c83"|"c47"|"a"|"b50"|"c78"|"b18"|"b90"|"c48"|"b6"|"c17"|"c68"|"c12"|"b67"|"c13"|"b71"|"b61"|"b31"|"b40"|"c31"|"b87"|"b30"|"c38"|"b74"|"b47"|"c15"|"c19"|"b64"|"b28"|"c40"|"b76"|"c56"|"b85"|"b53"|"b78"|"c22"|"c9"|"b16"|"c62"|"c70"|"c8"|"c34"|"b80"|"b43"|"c55"|"c65"|"b44"|"c99"|"b38"|"b42"|"b51"|"b9"|"c52"|"b54"|"c33"|"c37"|"c89"|"b60"|"b55"|"b22"|"b13"|"b23"|"b8"|"c25"|"b49"|"c28"|"c97"|"b10"|"c42"|"b86"|"b72"|"c44"|"c64"|"c93"|"c57"|"b24"|"b63"|"b58"|"c29"|"b45"|"b41"|"b96"|"b14"|"c96"|"b82"|"b56"|"b84"|"b36"|"b95"|"b57"|"c23"|"b70"|"b33"|"c21"|"c45"|"b94"|"c79"|"b4"|"b3"|"c84"|"c35"|"c11"|"c67"|"c75"],PF-Ladder-201-args-Audience-50-Members-PAF-size-152-args.xmi
4,00:00:00.222,0,195,["c90"|"c69"|"b65"|"c57"|"b52"|"b21"|"b78"|"b57"|"c45"|"b72"|"b97"|"c82"|"b60"|"b58"|"b76"|"c56"|"b55"|"c91"|"c98"|"b45"|"b4"|"c68"|"b37"|"c42"|"b35"|"c72"|"c93"|"b50"|"c1"|"b14"|"b80"|"c52"|"c97"|"b44"|"c78"|"c40"|"c79"|"b63"|"b87"|"c31"|"b48"|"c85"|"b11"|"c12"|"b2"|"b31"|"b95"|"b93"|"c43"|"b79"|"b15"|"b22"|"c28"|"c74"|"c19"|"b28"|"c29"|"b40"|"c37"|"b49"|"c39"|"b30"|"c49"|"b20"|"b6"|"c50"|"c67"|"b34"|"b16"|"c8"|"b7"|"c0"|"b54"|"c55"|"c48"|"c22"|"c33"|"b88"|"b5"|"b73"|"c53"|"b96"|"c94"|"b85"|"b56"|"c27"|"b18"|"b32"|"b91"|"c14"|"c41"|"b75"|"b53"|"b84"|"c9"|"c24"|"b67"|"c5"|"b61"|"c26"|"c73"|"b17"|"c4"|"b81"|"c23"|"b64"|"b41"|"c65"|"b47"|"b59"|"b29"|"c92"|"b82"|"b10"|"b33"|"c34"|"c96"|"b66"|"c11"|"b36"|"b0"|"b8"|"b74"|"c76"|"c66"|"c99"|"c63"|"b77"|"b98"|"c62"|"b51"|"c83"|"b90"|"b24"|"b3"|"c7"|"b26"|"c2"|"c25"|"c58"|"b27"|"c86"|"b43"|"b92"|"c61"|"c47"|"a"|"c16"|"c6"|"c75"|"b1"|"c81"|"c87"|"c32"|"b23"|"b62"|"b69"|"b46"|"c71"|"b9"|"c15"|"c64"|"c70"|"c51"|"c80"|"b25"|"b86"|"c46"|"c35"|"b83"|"c13"|"b71"|"c89"|"c17"|"b39"|"c10"|"b13"|"c21"|"c20"|"c36"|"b99"|"c18"|"b70"|"c44"|"b19"|"c77"|"b94"|"c30"|"b68"|"b89"|"b12"|"c95"|"b38"|"b42"|"c60"],PF-Ladder-201-args-Audience-50-Members-PAF-size-152-args.xmi
5,00:00:00.185,1,150,["c79"|"b27"|"b91"|"b60"|"b98"|"c32"|"b4"|"c33"|"c86"|"b55"|"c68"|"b42"|"b16"|"b49"|"b68"|"c51"|"b82"|"c72"|"b47"|"c27"|"c69"|"b22"|"b80"|"b88"|"b58"|"c44"|"b11"|"b0"|"c28"|"b28"|"b94"|"b24"|"b36"|"b25"|"b30"|"b38"|"b46"|"c67"|"c23"|"c21"|"c58"|"b23"|"c42"|"c43"|"b5"|"b43"|"c20"|"b75"|"c45"|"b33"|"b10"|"c35"|"b69"|"c73"|"b86"|"c56"|"c90"|"b97"|"c97"|"b17"|"c52"|"c89"|"c13"|"c11"|"b85"|"b14"|"c80"|"b37"|"c81"|"b53"|"b50"|"c57"|"c2"|"c41"|"c91"|"c14"|"c53"|"c66"|"c39"|"b6"|"b32"|"b56"|"c36"|"b40"|"b95"|"b41"|"b72"|"b18"|"b2"|"c17"|"c6"|"c37"|"b84"|"b81"|"c34"|"b57"|"b9"|"c75"|"c92"|"b54"|"b48"|"c1"|"b83"|"c98"|"c85"|"c19"|"c15"|"c25"|"b21"|"c7"|"b89"|"b78"|"b62"|"b65"|"b1"|"b63"|"c94"|"c49"|"c61"|"c4"|"c78"|"c29"|"c40"|"c59"|"c99"|"b61"|"c22"|"c55"|"b51"|"c64"|"b52"|"c47"|"c5"|"c24"|"b74"|"b79"|"c76"|"b77"|"b20"|"b31"|"b8"|"a"|"b92"|"c62"|"c38"|"c65"|"b76"|"c83"|"b39"|"b99"],PF-Ladder-201-args-Audience-50-Members-PAF-size-152-args.xmi
6,00:00:00.208,6,57,["b2"|"b60"|"b97"|"b91"|"c21"|"b8"|"b44"|"c15"|"b83"|"c12"|"c70"|"c38"|"b89"|"b61"|"c34"|"c50"|"c0"|"b39"|"c96"|"b56"|"b59"|"c8"|"c67"|"c66"|"b24"|"b80"|"b77"|"b30"|"b94"|"c89"|"b12"|"c92"|"c90"|"c95"|"b45"|"c20"|"c26"|"c41"|"c99"|"b22"|"c88"|"c33"|"c2"|"c54"|"c72"|"c16"|"c23"|"b6"|"c73"|"c19"|"b3"|"b50"|"b41"|"c39"|"b64"|"b40"|"b62"],PF-Ladder-201-args-Audience-50-Members-PAF-size-152-args.xmi
7,00:00:00.163,9,76,["b44"|"c48"|"b61"|"c14"|"c43"|"c77"|"c93"|"b22"|"c84"|"c42"|"b10"|"b75"|"c36"|"b69"|"b21"|"c10"|"b4"|"b12"|"b62"|"c72"|"c54"|"c18"|"c47"|"b86"|"b90"|"c96"|"c59"|"b38"|"c68"|"b81"|"c87"|"c58"|"b96"|"b97"|"b49"|"c12"|"b26"|"b24"|"b20"|"c57"|"c61"|"b84"|"b71"|"c86"|"c83"|"c17"|"c70"|"b32"|"b40"|"c15"|"b88"|"c9"|"b2"|"c76"|"b42"|"c78"|"b95"|"c73"|"b31"|"b23"|"b66"|"b36"|"b33"|"b52"|"c89"|"c67"|"b91"|"b18"|"b27"|"b63"|"c56"|"b94"|"b83"|"b6"|"c41"|"b17"],PF-Ladder-201-args-Audience-50-Members-PAF-size-152-args.xmi
8,00:00:00.161,0,165,["b25"|"b16"|"b67"|"b86"|"b6"|"a"|"b29"|"c86"|"b54"|"c96"|"b12"|"c38"|"b43"|"b77"|"b26"|"c66"|"c1"|"c62"|"b34"|"b7"|"b99"|"c91"|"c59"|"c42"|"c39"|"c58"|"b60"|"b15"|"b41"|"c21"|"b80"|"b36"|"c44"|"c77"|"b17"|"c7"|"c23"|"c81"|"b70"|"b72"|"c49"|"c90"|"c72"|"c10"|"c24"|"b48"|"c88"|"b88"|"b52"|"b71"|"c65"|"b96"|"c13"|"c97"|"c71"|"c18"|"c6"|"c56"|"b61"|"c68"|"b38"|"c74"|"b76"|"b27"|"b28"|"c37"|"b63"|"c28"|"b19"|"b94"|"b69"|"b74"|"c98"|"c51"|"c53"|"c87"|"c36"|"c4"|"b3"|"c93"|"b2"|"c12"|"c92"|"c70"|"c43"|"b13"|"b95"|"c25"|"b49"|"b14"|"b20"|"c35"|"b4"|"c16"|"c2"|"c84"|"b39"|"b93"|"b18"|"b47"|"b32"|"c5"|"b11"|"b97"|"b62"|"b92"|"b30"|"b57"|"c32"|"b84"|"c19"|"b24"|"c54"|"c89"|"b98"|"b10"|"b66"|"c48"|"b51"|"b42"|"c63"|"b37"|"b53"|"b22"|"b81"|"c34"|"c40"|"c20"|"c80"|"b75"|"b21"|"c60"|"b91"|"c64"|"c47"|"b58"|"c41"|"b40"|"b8"|"b78"|"c15"|"b35"|"b33"|"b82"|"b64"|"c17"|"c99"|"c94"|"b0"|"c9"|"b89"|"b5"|"c30"|"b83"|"c8"|"c52"|"b73"|"c83"|"b46"|"c0"|"c55"|"b9"|"c82"|"c29"|"c45"],PF-Ladder-201-args-Audience-50-Members-PAF-size-152-args.xmi
9,00:00:00.172,0,144,["c92"|"b49"|"c40"|"b27"|"b26"|"c59"|"c75"|"b43"|"b4"|"c42"|"b77"|"c24"|"c7"|"c35"|"c32"|"b93"|"c10"|"c98"|"c48"|"c9"|"c64"|"c61"|"c88"|"b71"|"b8"|"c51"|"c44"|"b12"|"b87"|"c47"|"b61"|"b15"|"b75"|"b37"|"b44"|"b50"|"b39"|"b70"|"c69"|"b6"|"b98"|"c82"|"b60"|"b54"|"c70"|"b86"|"c26"|"c6"|"c56"|"b95"|"c62"|"b34"|"c65"|"c72"|"b94"|"b2"|"c77"|"b83"|"c37"|"c17"|"c58"|"b10"|"b0"|"b85"|"b78"|"b57"|"b97"|"c43"|"b40"|"b46"|"b19"|"b56"|"c28"|"c79"|"c19"|"b74"|"c84"|"b81"|"c78"|"b45"|"c1"|"c95"|"c54"|"b23"|"b92"|"c36"|"c18"|"b80"|"b38"|"c21"|"b30"|"b91"|"c99"|"b33"|"b84"|"b96"|"b36"|"c97"|"c39"|"c25"|"c60"|"c76"|"b62"|"b73"|"c87"|"b24"|"b65"|"c2"|"b42"|"c85"|"c41"|"b72"|"b35"|"c80"|"c5"|"b3"|"b82"|"c23"|"c67"|"c66"|"c11"|"c73"|"c0"|"b79"|"c55"|"b9"|"b64"|"b25"|"b7"|"c89"|"c86"|"b20"|"c27"|"b5"|"c20"|"c74"|"c49"|"b53"|"b58"|"c68"|"c53"|"c38"|"c71"|"c33"],PF-Ladder-201-args-Audience-50-Members-PAF-size-152-args.xmi
