run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.387,35,66,["c0"|"c37"|"b45"|"b29"|"c40"|"b31"|"c12"|"b20"|"b11"|"b41"|"c36"|"b5"|"b43"|"b6"|"c8"|"c15"|"b34"|"c38"|"c6"|"c45"|"b13"|"b38"|"b46"|"b8"|"c39"|"b2"|"c27"|"b7"|"b24"|"a"|"c17"|"c2"|"b30"|"c30"|"b40"|"b23"|"b25"|"c9"|"b21"|"c32"|"c35"|"b36"|"c22"|"b47"|"b10"|"c1"|"b17"|"b35"|"b27"|"c10"|"c48"|"c44"|"b14"|"c3"|"c7"|"b49"|"b32"|"c47"|"c49"|"b44"|"c41"|"c13"|"c26"|"b19"|"c34"|"b22"],PF-Ladder-101-args-Audience-100-Members-PAF-size-52-args.xmi
1,00:00:00.320,0,81,["b0"|"c8"|"b41"|"c10"|"b23"|"c4"|"c36"|"c18"|"c24"|"b1"|"b31"|"b21"|"b24"|"b5"|"b22"|"c23"|"c33"|"c2"|"c12"|"b30"|"b29"|"b40"|"b47"|"b14"|"b7"|"b42"|"c22"|"b9"|"b8"|"c44"|"b17"|"c32"|"b43"|"b18"|"b48"|"b12"|"b28"|"c28"|"c41"|"b19"|"c19"|"b10"|"b26"|"b49"|"c0"|"c35"|"c9"|"b15"|"b38"|"c14"|"b39"|"c7"|"c3"|"c49"|"b20"|"b35"|"c48"|"c43"|"b4"|"b32"|"c46"|"c21"|"b16"|"c39"|"c27"|"c11"|"c1"|"c6"|"c42"|"c20"|"b27"|"b37"|"b11"|"c26"|"c25"|"b33"|"c30"|"b3"|"b13"|"c45"|"b44"],PF-Ladder-101-args-Audience-100-Members-PAF-size-52-args.xmi
2,00:00:00.178,43,2,["b23"|"b12"],PF-Ladder-101-args-Audience-100-Members-PAF-size-52-args.xmi
3,00:00:00.253,0,87,["b23"|"c11"|"b3"|"c32"|"c46"|"c34"|"b17"|"b6"|"b1"|"b32"|"b4"|"c28"|"b15"|"c9"|"b40"|"b8"|"c45"|"c31"|"b18"|"b2"|"b36"|"b37"|"c22"|"b48"|"c18"|"b0"|"c4"|"c6"|"b24"|"c8"|"c43"|"c1"|"c35"|"b12"|"b13"|"b49"|"c21"|"c33"|"b16"|"b30"|"b7"|"b22"|"c3"|"c13"|"c25"|"c15"|"c38"|"b39"|"b46"|"c12"|"b38"|"b43"|"c42"|"c29"|"c48"|"b26"|"b28"|"b20"|"b19"|"c26"|"a"|"c2"|"c47"|"c40"|"b42"|"b44"|"c19"|"c44"|"b10"|"c14"|"c30"|"b29"|"b9"|"b33"|"c0"|"b5"|"c16"|"b34"|"c24"|"b45"|"c37"|"c5"|"c23"|"b21"|"c41"|"c7"|"c49"],PF-Ladder-101-args-Audience-100-Members-PAF-size-52-args.xmi
4,00:00:00.286,27,69,["c14"|"b14"|"b48"|"b22"|"b5"|"c42"|"c49"|"b27"|"b6"|"b19"|"b0"|"c38"|"c26"|"b39"|"b37"|"c41"|"b49"|"b4"|"b44"|"b7"|"b11"|"b45"|"c3"|"b13"|"c46"|"c31"|"b3"|"b8"|"c48"|"b43"|"c10"|"b38"|"c16"|"b36"|"c25"|"b18"|"b20"|"b41"|"c19"|"b40"|"b1"|"c44"|"c9"|"c24"|"c39"|"c8"|"b46"|"c43"|"c12"|"c33"|"c36"|"c29"|"b29"|"b23"|"c20"|"c2"|"b34"|"c15"|"b25"|"c22"|"c4"|"b16"|"c28"|"a"|"b31"|"b10"|"b32"|"c5"|"c40"],PF-Ladder-101-args-Audience-100-Members-PAF-size-52-args.xmi
5,00:00:02.744,0,97,["b34"|"a"|"b28"|"b1"|"c46"|"b12"|"c44"|"c6"|"b42"|"b5"|"b36"|"b7"|"c19"|"b3"|"c35"|"b37"|"b25"|"c1"|"c20"|"c48"|"b39"|"c27"|"c3"|"c8"|"b27"|"c36"|"c43"|"c0"|"b9"|"b32"|"b21"|"c22"|"c38"|"b48"|"b8"|"b22"|"c9"|"c40"|"b19"|"c45"|"c32"|"b44"|"b26"|"c17"|"b40"|"c33"|"c12"|"b0"|"b31"|"b18"|"c30"|"b23"|"c49"|"c16"|"b16"|"c47"|"b17"|"b35"|"c31"|"c39"|"b13"|"b38"|"b43"|"b49"|"c18"|"b46"|"c4"|"b6"|"c2"|"c15"|"c23"|"b4"|"b30"|"c42"|"c13"|"c10"|"b14"|"c34"|"b45"|"b24"|"c21"|"c28"|"b2"|"c14"|"b41"|"c29"|"c5"|"c24"|"b15"|"b11"|"b10"|"c11"|"b20"|"c37"|"c25"|"c7"|"c26"],PF-Ladder-101-args-Audience-100-Members-PAF-size-52-args.xmi
6,00:00:00.230,5,22,["c32"|"c2"|"c42"|"c0"|"b11"|"c28"|"b43"|"b12"|"b3"|"b42"|"b10"|"c29"|"b46"|"c44"|"c12"|"c41"|"c33"|"b14"|"c40"|"b1"|"b48"|"b13"],PF-Ladder-101-args-Audience-100-Members-PAF-size-52-args.xmi
7,00:00:00.158,44,6,["c12"|"b10"|"b6"|"b1"|"c27"|"c47"],PF-Ladder-101-args-Audience-100-Members-PAF-size-52-args.xmi
8,00:00:00.165,12,26,["b22"|"b21"|"c14"|"c4"|"b49"|"b28"|"c43"|"c0"|"c49"|"b14"|"b15"|"b1"|"c22"|"b17"|"b5"|"b27"|"b36"|"b47"|"c16"|"c13"|"c39"|"b37"|"a"|"b10"|"b25"|"c40"],PF-Ladder-101-args-Audience-100-Members-PAF-size-52-args.xmi
9,00:00:00.198,0,84,["c48"|"b27"|"b10"|"a"|"c44"|"b24"|"c7"|"b5"|"b47"|"b34"|"c13"|"c26"|"c11"|"c37"|"b13"|"c39"|"c42"|"c33"|"b18"|"c19"|"c6"|"b23"|"c0"|"c38"|"c4"|"c5"|"b45"|"b28"|"b4"|"b26"|"c14"|"b19"|"b30"|"c2"|"b31"|"b15"|"c35"|"b14"|"c3"|"b7"|"b0"|"b22"|"c12"|"c30"|"c18"|"c34"|"c49"|"b38"|"c23"|"b2"|"b12"|"b48"|"c32"|"c41"|"c46"|"c20"|"c40"|"c36"|"b3"|"c29"|"c17"|"c9"|"c47"|"b17"|"b37"|"b16"|"b35"|"b29"|"b25"|"c21"|"c31"|"b6"|"b8"|"b9"|"b43"|"b40"|"c28"|"b49"|"c15"|"c45"|"c16"|"c43"|"b36"|"b42"],PF-Ladder-101-args-Audience-100-Members-PAF-size-52-args.xmi
10,00:00:00.192,37,67,["a"|"b11"|"b41"|"c42"|"b47"|"b24"|"b15"|"b20"|"b18"|"c36"|"b1"|"b14"|"c35"|"b30"|"b12"|"c11"|"b38"|"c32"|"c26"|"b21"|"b13"|"b48"|"c31"|"c41"|"b3"|"c43"|"c9"|"b33"|"b10"|"b39"|"c21"|"b19"|"c40"|"c27"|"b5"|"b9"|"c39"|"c34"|"c49"|"b23"|"c28"|"b34"|"c14"|"c44"|"c45"|"c18"|"b7"|"b16"|"c8"|"b0"|"b44"|"c25"|"b22"|"b46"|"c7"|"c37"|"b27"|"c3"|"c2"|"b35"|"b26"|"b17"|"b6"|"b28"|"b4"|"c20"|"c5"],PF-Ladder-101-args-Audience-100-Members-PAF-size-52-args.xmi
11,00:00:00.205,5,32,["b29"|"b44"|"b16"|"c22"|"c21"|"c25"|"c9"|"c12"|"b9"|"b30"|"c29"|"c2"|"c13"|"c48"|"b35"|"b46"|"c18"|"b28"|"c27"|"b20"|"b0"|"c33"|"b25"|"c1"|"c32"|"c19"|"b6"|"b22"|"b31"|"b19"|"b32"|"b2"],PF-Ladder-101-args-Audience-100-Members-PAF-size-52-args.xmi
12,00:00:00.181,0,22,["c44"|"b19"|"c32"|"c17"|"c2"|"b0"|"a"|"b8"|"c27"|"b33"|"c19"|"b15"|"c18"|"b24"|"b36"|"c0"|"c5"|"c35"|"b34"|"c25"|"b10"|"b39"],PF-Ladder-101-args-Audience-100-Members-PAF-size-52-args.xmi
13,00:00:00.169,43,4,["c48"|"b8"|"c4"|"c15"],PF-Ladder-101-args-Audience-100-Members-PAF-size-52-args.xmi
14,00:00:00.160,17,15,["c0"|"b43"|"c9"|"b15"|"b44"|"b30"|"c15"|"b23"|"b31"|"c36"|"b28"|"c6"|"c4"|"b7"|"b22"],PF-Ladder-101-args-Audience-100-Members-PAF-size-52-args.xmi
15,00:00:00.184,0,60,["c48"|"b34"|"c43"|"b30"|"c0"|"c16"|"b19"|"c30"|"c44"|"c31"|"b6"|"c10"|"b16"|"b40"|"c49"|"b20"|"b39"|"c47"|"b26"|"b18"|"c13"|"b48"|"c46"|"c36"|"c14"|"c41"|"b23"|"c20"|"c28"|"b9"|"c37"|"c9"|"b31"|"b7"|"b41"|"c3"|"c18"|"b46"|"c42"|"c8"|"b11"|"b3"|"c25"|"b27"|"b21"|"b5"|"c17"|"b2"|"c7"|"c29"|"c32"|"c2"|"b47"|"c11"|"b45"|"c12"|"c33"|"c24"|"c22"|"b42"],PF-Ladder-101-args-Audience-100-Members-PAF-size-52-args.xmi
16,00:00:00.183,38,30,["b24"|"b39"|"c19"|"b42"|"c23"|"b19"|"b43"|"c10"|"a"|"b4"|"c42"|"c5"|"b17"|"c2"|"c25"|"b6"|"c48"|"b22"|"c6"|"c43"|"c40"|"c16"|"c15"|"c39"|"b16"|"c35"|"b20"|"c27"|"b14"|"c8"],PF-Ladder-101-args-Audience-100-Members-PAF-size-52-args.xmi
