batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:01:01.482,-3.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111055-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-5-Members-PAF-size-12-args.mopt-matching-henshin/batch-0/3E6748AE.xmi
1,00:00:54.788,-3.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111055-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-5-Members-PAF-size-12-args.mopt-matching-henshin/batch-1/4B1E70F5.xmi
2,00:00:53.787,-3.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111055-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-5-Members-PAF-size-12-args.mopt-matching-henshin/batch-2/4B1643F9.xmi
3,00:00:54.007,-3.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111055-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-5-Members-PAF-size-12-args.mopt-matching-henshin/batch-3/0AFAD528.xmi
4,00:00:54.119,-3.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111055-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-5-Members-PAF-size-12-args.mopt-matching-henshin/batch-4/4DD6E307.xmi
5,00:00:53.726,-3.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111055-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-5-Members-PAF-size-12-args.mopt-matching-henshin/batch-5/215A1A32.xmi
6,00:00:53.819,-3.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111055-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-5-Members-PAF-size-12-args.mopt-matching-henshin/batch-6/0B57AEC6.xmi
7,00:00:54.145,-3.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111055-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-5-Members-PAF-size-12-args.mopt-matching-henshin/batch-7/2E390C05.xmi
8,00:00:53.557,-3.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111055-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-5-Members-PAF-size-12-args.mopt-matching-henshin/batch-8/60F54472.xmi
9,00:00:53.553,-3.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111055-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-5-Members-PAF-size-12-args.mopt-matching-henshin/batch-9/1A77DCB6.xmi
