run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.076,0,74,["b27"|"c14"|"c4"|"c19"|"c37"|"b36"|"c28"|"c23"|"b11"|"c7"|"b24"|"b38"|"b49"|"b43"|"c48"|"b46"|"c26"|"c1"|"b42"|"b2"|"b10"|"b34"|"c43"|"c47"|"c40"|"b0"|"b41"|"c41"|"c13"|"c29"|"b47"|"b5"|"b21"|"b25"|"b13"|"b20"|"c21"|"c2"|"b48"|"b28"|"a"|"b37"|"c49"|"c20"|"c46"|"b31"|"c22"|"c11"|"c36"|"c12"|"b8"|"b6"|"c5"|"b12"|"c0"|"b16"|"b18"|"c34"|"b22"|"b44"|"c33"|"b17"|"c17"|"b14"|"c42"|"c30"|"c24"|"c32"|"c38"|"b23"|"c9"|"b19"|"c10"|"c6"],PF-Ladder-101-args-Audience-10-Members-PAF-size-52-args.xmi
1,00:00:00.048,0,89,["b19"|"c48"|"c31"|"b15"|"b46"|"c11"|"c13"|"b9"|"c15"|"b42"|"b36"|"c12"|"b21"|"b25"|"c19"|"b18"|"b34"|"c3"|"b4"|"c24"|"b5"|"b43"|"c34"|"b40"|"b14"|"b7"|"b39"|"c33"|"b28"|"c26"|"c9"|"c5"|"c41"|"b45"|"c42"|"b11"|"b24"|"b27"|"b26"|"c35"|"c8"|"b37"|"c43"|"c27"|"c28"|"b13"|"c32"|"b44"|"c49"|"c6"|"b0"|"c39"|"c25"|"b16"|"c4"|"b47"|"b29"|"c46"|"b30"|"c21"|"c38"|"c40"|"b23"|"b6"|"c30"|"c2"|"c0"|"a"|"b33"|"b41"|"c1"|"c18"|"c7"|"b17"|"c44"|"b10"|"b22"|"b1"|"b49"|"c22"|"b48"|"b2"|"c29"|"c23"|"b31"|"b38"|"c45"|"b32"|"c16"],PF-Ladder-101-args-Audience-10-Members-PAF-size-52-args.xmi
2,00:00:00.041,0,86,["b3"|"c0"|"c11"|"b21"|"b5"|"b45"|"c2"|"c39"|"c20"|"c1"|"c18"|"c45"|"c4"|"b37"|"b41"|"c23"|"b47"|"c19"|"c36"|"b44"|"b40"|"b17"|"b8"|"b49"|"b43"|"c32"|"b39"|"b23"|"b28"|"c16"|"b29"|"b48"|"b46"|"c49"|"b36"|"c35"|"c31"|"c6"|"c24"|"a"|"c9"|"c10"|"b24"|"b30"|"b42"|"c44"|"c48"|"b15"|"b34"|"c13"|"c15"|"b25"|"c34"|"c38"|"c14"|"b13"|"b2"|"b14"|"b32"|"b35"|"b9"|"c17"|"b26"|"b1"|"b27"|"c22"|"c33"|"b7"|"b22"|"c27"|"b0"|"c37"|"c40"|"c47"|"c3"|"c46"|"c25"|"b18"|"c43"|"c12"|"c29"|"b19"|"c26"|"c21"|"c5"|"c8"],PF-Ladder-101-args-Audience-10-Members-PAF-size-52-args.xmi
3,00:00:00.036,1,3,["b43"|"c22"|"c47"],PF-Ladder-101-args-Audience-10-Members-PAF-size-52-args.xmi
4,00:00:00.030,1,58,["b35"|"c39"|"c16"|"b2"|"c45"|"b6"|"b20"|"b15"|"c28"|"b5"|"b3"|"b26"|"c3"|"c37"|"c38"|"c7"|"c1"|"b44"|"c35"|"b34"|"b46"|"b7"|"b8"|"b40"|"b43"|"b29"|"c34"|"b39"|"b11"|"c10"|"c33"|"b30"|"c31"|"b21"|"c15"|"c25"|"c22"|"b49"|"c24"|"c8"|"c11"|"b31"|"c43"|"c47"|"b19"|"b48"|"b22"|"c18"|"c13"|"b36"|"b14"|"c20"|"b42"|"b37"|"c6"|"c17"|"c23"|"c26"],PF-Ladder-101-args-Audience-10-Members-PAF-size-52-args.xmi
5,00:00:00.033,0,91,["c17"|"c38"|"c23"|"c10"|"c6"|"b41"|"c32"|"b32"|"c37"|"b48"|"b12"|"c1"|"c49"|"c9"|"b20"|"c40"|"b10"|"c27"|"c42"|"c34"|"c25"|"c19"|"b39"|"c28"|"c47"|"c5"|"c29"|"b38"|"b0"|"b14"|"b31"|"b19"|"b35"|"c41"|"c0"|"c31"|"c18"|"b13"|"c2"|"c12"|"b37"|"b25"|"b3"|"b6"|"c36"|"b33"|"c33"|"c20"|"c45"|"a"|"c22"|"b45"|"b1"|"b30"|"b29"|"b34"|"b7"|"c11"|"c26"|"c46"|"c39"|"c35"|"c4"|"b27"|"b46"|"c13"|"c43"|"b47"|"b11"|"b18"|"b5"|"c14"|"b9"|"b26"|"b2"|"c16"|"c21"|"c44"|"c8"|"b43"|"b21"|"b49"|"c15"|"c30"|"b17"|"b22"|"b8"|"b44"|"b16"|"c24"|"b28"],PF-Ladder-101-args-Audience-10-Members-PAF-size-52-args.xmi
6,00:00:00.034,1,24,["c0"|"c22"|"b43"|"b12"|"c45"|"b29"|"c48"|"c25"|"b35"|"c33"|"b1"|"c1"|"c10"|"c36"|"c24"|"b25"|"c9"|"c6"|"b36"|"c11"|"b41"|"b14"|"b33"|"b28"],PF-Ladder-101-args-Audience-10-Members-PAF-size-52-args.xmi
7,00:00:00.024,1,33,["b22"|"c48"|"c0"|"b21"|"b16"|"b40"|"b48"|"b12"|"c14"|"b10"|"b11"|"b9"|"b1"|"b32"|"c2"|"b8"|"b34"|"b26"|"b13"|"c19"|"c49"|"b27"|"a"|"b19"|"c42"|"c20"|"b17"|"c43"|"c30"|"b23"|"c46"|"b15"|"c36"],PF-Ladder-101-args-Audience-10-Members-PAF-size-52-args.xmi
8,00:00:00.023,0,38,["b10"|"c45"|"c17"|"b0"|"c16"|"b40"|"c37"|"b23"|"b21"|"c15"|"c11"|"c48"|"b2"|"c35"|"b8"|"b35"|"b43"|"b26"|"b11"|"c30"|"c5"|"b18"|"b38"|"b28"|"c25"|"c20"|"b39"|"c4"|"b7"|"b48"|"c38"|"c24"|"c36"|"c23"|"b31"|"c32"|"c8"|"c0"],PF-Ladder-101-args-Audience-10-Members-PAF-size-52-args.xmi
9,00:00:00.023,1,11,["b38"|"a"|"c23"|"c11"|"c33"|"c45"|"c24"|"c29"|"c47"|"b3"|"c16"],PF-Ladder-101-args-Audience-10-Members-PAF-size-52-args.xmi
