run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.103,2,17,["b20"|"c11"|"c3"|"b44"|"b17"|"b39"|"c5"|"b41"|"b2"|"c16"|"b10"|"c38"|"b31"|"b22"|"b32"|"c42"|"c29"],PF-Ladder-101-args-Audience-10-Members-PAF-size-77-args.xmi
1,00:00:00.040,0,76,["c42"|"c29"|"c0"|"c34"|"b16"|"c48"|"b40"|"b17"|"c36"|"c40"|"c28"|"b14"|"c8"|"c43"|"b31"|"c35"|"c33"|"b5"|"b22"|"b46"|"b25"|"b15"|"c5"|"b9"|"c30"|"c32"|"c16"|"b43"|"c14"|"c47"|"b44"|"b18"|"c2"|"b11"|"b20"|"c27"|"b30"|"c20"|"c24"|"b33"|"b26"|"b48"|"a"|"c31"|"b2"|"c26"|"b8"|"b0"|"c3"|"b34"|"b37"|"b47"|"b36"|"c7"|"b39"|"b49"|"c23"|"b29"|"c12"|"c11"|"b38"|"b45"|"b32"|"c1"|"c4"|"b21"|"c44"|"b35"|"b7"|"c37"|"c25"|"b12"|"c13"|"c15"|"c38"|"c46"],PF-Ladder-101-args-Audience-10-Members-PAF-size-77-args.xmi
2,00:00:00.040,0,99,["c0"|"b47"|"c9"|"c6"|"b15"|"b11"|"c30"|"b24"|"b46"|"c43"|"b28"|"c12"|"c32"|"b31"|"c2"|"c19"|"b22"|"b27"|"c3"|"b29"|"c28"|"c36"|"b6"|"c26"|"c8"|"c29"|"c21"|"b49"|"b43"|"b7"|"b41"|"b9"|"c46"|"b34"|"b0"|"b48"|"c42"|"b10"|"c22"|"c31"|"a"|"c44"|"c35"|"b20"|"c48"|"c45"|"b3"|"c18"|"c37"|"b26"|"b23"|"b4"|"c7"|"b14"|"b44"|"c25"|"c17"|"c5"|"c20"|"c40"|"c1"|"c16"|"b1"|"c27"|"b35"|"c33"|"b8"|"c4"|"c34"|"c38"|"b13"|"c15"|"c11"|"b42"|"b18"|"b36"|"b16"|"c23"|"b30"|"b5"|"c49"|"b37"|"b19"|"b33"|"c24"|"b40"|"c10"|"b38"|"b21"|"b32"|"c13"|"b12"|"b25"|"c39"|"b17"|"c14"|"c47"|"b39"|"c41"],PF-Ladder-101-args-Audience-10-Members-PAF-size-77-args.xmi
3,00:00:00.038,0,50,["b10"|"b0"|"b7"|"c12"|"b42"|"b21"|"c23"|"b13"|"b19"|"c19"|"c21"|"c26"|"c6"|"b39"|"b23"|"b35"|"c10"|"c2"|"c39"|"c3"|"c31"|"b45"|"b15"|"b27"|"b12"|"c29"|"b32"|"c24"|"b44"|"c42"|"c9"|"c4"|"c43"|"c11"|"b34"|"c14"|"c0"|"c49"|"b20"|"b5"|"c44"|"c30"|"c48"|"c41"|"b48"|"b43"|"b28"|"b6"|"b17"|"c5"],PF-Ladder-101-args-Audience-10-Members-PAF-size-77-args.xmi
4,00:00:00.034,2,73,["c8"|"b41"|"c10"|"c1"|"b42"|"c46"|"c0"|"b48"|"a"|"b29"|"b3"|"b27"|"c28"|"b24"|"c2"|"c11"|"b15"|"c39"|"c30"|"b30"|"b45"|"c44"|"c7"|"b40"|"b14"|"b11"|"b36"|"c20"|"c29"|"b44"|"c6"|"b34"|"b17"|"c5"|"b25"|"b23"|"b4"|"b37"|"c37"|"c16"|"c42"|"c45"|"b46"|"c36"|"c21"|"b16"|"b12"|"b18"|"c3"|"b49"|"c47"|"c24"|"b5"|"c4"|"c40"|"c31"|"b47"|"c14"|"c33"|"c25"|"b26"|"c38"|"c15"|"c18"|"b39"|"c27"|"b20"|"b10"|"c26"|"b35"|"c19"|"c17"|"c23"],PF-Ladder-101-args-Audience-10-Members-PAF-size-77-args.xmi
5,00:00:00.029,0,68,["b28"|"b1"|"b36"|"b40"|"c43"|"c49"|"b5"|"c36"|"b32"|"c46"|"c45"|"b16"|"c3"|"c17"|"b23"|"c13"|"b14"|"b18"|"b11"|"c27"|"c48"|"b25"|"b2"|"b0"|"b7"|"c4"|"b30"|"b6"|"c34"|"b12"|"c33"|"c26"|"b8"|"b45"|"c25"|"b21"|"b29"|"c11"|"c21"|"c22"|"c47"|"c10"|"c20"|"b33"|"c44"|"b42"|"b19"|"b47"|"c29"|"c40"|"b39"|"b4"|"c14"|"c41"|"c38"|"b48"|"b10"|"b13"|"c15"|"b35"|"b24"|"b43"|"c2"|"b37"|"c16"|"c12"|"c0"|"b44"],PF-Ladder-101-args-Audience-10-Members-PAF-size-77-args.xmi
6,00:00:00.056,0,84,["c31"|"c16"|"b21"|"c18"|"b33"|"c2"|"c0"|"b16"|"c47"|"b48"|"b10"|"b13"|"b15"|"c34"|"c10"|"c9"|"c44"|"c37"|"c4"|"b38"|"c26"|"b43"|"c25"|"b36"|"b30"|"b17"|"b0"|"b23"|"b4"|"b22"|"c39"|"c43"|"b8"|"c42"|"c13"|"c33"|"b35"|"b34"|"c23"|"b5"|"b1"|"c35"|"b14"|"b44"|"b45"|"b9"|"b37"|"c19"|"c3"|"c41"|"c27"|"b19"|"b25"|"c22"|"c6"|"c12"|"c24"|"b2"|"b49"|"b29"|"c15"|"c45"|"c17"|"c5"|"c29"|"b24"|"c11"|"c48"|"b20"|"b3"|"c1"|"c14"|"b6"|"b39"|"b28"|"b42"|"c28"|"b32"|"b26"|"c20"|"c7"|"c38"|"c32"|"c40"],PF-Ladder-101-args-Audience-10-Members-PAF-size-77-args.xmi
7,00:00:00.037,0,79,["b37"|"b7"|"b41"|"b3"|"c18"|"b49"|"c34"|"b22"|"c7"|"b23"|"b26"|"b1"|"c38"|"b13"|"b16"|"b15"|"b44"|"b25"|"b33"|"c45"|"b38"|"c26"|"b31"|"c41"|"c4"|"b46"|"c5"|"b0"|"b28"|"b34"|"b10"|"c10"|"b43"|"b11"|"c27"|"b5"|"c32"|"c8"|"c28"|"b2"|"c21"|"b29"|"c43"|"b17"|"c37"|"b40"|"b21"|"b30"|"b14"|"c44"|"b39"|"b47"|"c36"|"c25"|"c11"|"b12"|"b42"|"c33"|"c0"|"b45"|"b19"|"c49"|"c15"|"a"|"c20"|"c23"|"c35"|"c3"|"b18"|"c17"|"b27"|"c31"|"b24"|"b35"|"b32"|"c12"|"c24"|"b36"|"b8"],PF-Ladder-101-args-Audience-10-Members-PAF-size-77-args.xmi
8,00:00:00.035,0,84,["b19"|"c40"|"b1"|"b27"|"c11"|"b46"|"c35"|"b30"|"c9"|"c49"|"b18"|"b34"|"b14"|"c33"|"c25"|"b48"|"b12"|"b9"|"b22"|"c0"|"c13"|"c20"|"c5"|"b4"|"c18"|"b21"|"b41"|"c6"|"c29"|"c21"|"b6"|"b28"|"b33"|"b8"|"c30"|"c46"|"c1"|"b5"|"c47"|"b31"|"c43"|"c15"|"c10"|"c22"|"a"|"b0"|"b45"|"c19"|"c17"|"c37"|"c4"|"c48"|"b43"|"c45"|"c28"|"b23"|"b42"|"c27"|"c7"|"c14"|"c41"|"b44"|"c42"|"b40"|"c34"|"b11"|"b10"|"c39"|"c2"|"b2"|"c32"|"b47"|"c12"|"c8"|"b35"|"b37"|"b29"|"c36"|"b16"|"c44"|"c3"|"b17"|"b38"|"b49"],PF-Ladder-101-args-Audience-10-Members-PAF-size-77-args.xmi
9,00:00:00.034,0,80,["c23"|"c22"|"b22"|"b2"|"c17"|"c16"|"c0"|"c18"|"c47"|"c10"|"b38"|"c30"|"b48"|"b14"|"c35"|"b18"|"b40"|"c40"|"c46"|"c13"|"c1"|"b47"|"c5"|"b3"|"b49"|"b35"|"b28"|"c39"|"b37"|"c37"|"c15"|"b8"|"c11"|"c48"|"c36"|"b6"|"c41"|"b29"|"b23"|"c29"|"b4"|"c21"|"c28"|"c6"|"b24"|"b34"|"c24"|"b43"|"c27"|"c12"|"b20"|"b5"|"c45"|"c7"|"c31"|"b17"|"b15"|"b0"|"c14"|"b26"|"c42"|"b27"|"c32"|"b25"|"b12"|"c44"|"c25"|"b31"|"c26"|"b42"|"c38"|"b32"|"b16"|"c4"|"b1"|"c19"|"b45"|"c9"|"c3"|"a"],PF-Ladder-101-args-Audience-10-Members-PAF-size-77-args.xmi
