batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:02:07.445,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111834-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-10-Members-PAF-size-27-args.mopt-matching-henshin/batch-0/45D6EF73.xmi
1,00:01:59.359,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111834-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-10-Members-PAF-size-27-args.mopt-matching-henshin/batch-1/155AC3FD.xmi
2,00:01:57.922,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111834-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-10-Members-PAF-size-27-args.mopt-matching-henshin/batch-2/73333100.xmi
3,00:01:57.483,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111834-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-10-Members-PAF-size-27-args.mopt-matching-henshin/batch-3/6758162A.xmi
4,00:01:57.465,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111834-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-10-Members-PAF-size-27-args.mopt-matching-henshin/batch-4/0CA94B84.xmi
5,00:02:02.637,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111834-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-10-Members-PAF-size-27-args.mopt-matching-henshin/batch-5/59467582.xmi
6,00:01:57.916,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111834-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-10-Members-PAF-size-27-args.mopt-matching-henshin/batch-6/3FCB3986.xmi
7,00:01:57.837,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111834-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-10-Members-PAF-size-27-args.mopt-matching-henshin/batch-7/0D65403F.xmi
8,00:01:57.822,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111834-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-10-Members-PAF-size-27-args.mopt-matching-henshin/batch-8/50137A12.xmi
9,00:01:58.107,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111834-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-10-Members-PAF-size-27-args.mopt-matching-henshin/batch-9/218DAAA6.xmi
