run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.312,0,83,["c11"|"c36"|"c88"|"b21"|"c26"|"b7"|"b80"|"b23"|"b43"|"c9"|"b16"|"c81"|"c1"|"c16"|"b25"|"c43"|"b82"|"b78"|"c92"|"b28"|"b6"|"b20"|"b2"|"c34"|"c93"|"a"|"b19"|"c45"|"c63"|"b17"|"b18"|"c48"|"c55"|"b44"|"c75"|"b26"|"b85"|"c47"|"b88"|"b87"|"b77"|"b96"|"c28"|"c30"|"c87"|"b98"|"c31"|"b36"|"b47"|"c24"|"b1"|"b60"|"b94"|"c65"|"c13"|"b37"|"b38"|"b74"|"b10"|"c40"|"c62"|"c74"|"c14"|"b42"|"b62"|"b31"|"c79"|"c61"|"b57"|"c37"|"b51"|"b4"|"b34"|"c60"|"b29"|"c97"|"b61"|"c46"|"c7"|"b86"|"c80"|"c8"|"c70"],PF-Cycle-201-args-Audience-50-Members-PAF-size-102-args.xmi
1,00:00:00.213,0,155,["c25"|"b96"|"c45"|"b86"|"b57"|"b9"|"b85"|"b30"|"b58"|"b20"|"c50"|"c34"|"c63"|"c24"|"c93"|"b95"|"c53"|"c37"|"c0"|"c38"|"c97"|"b79"|"b74"|"b45"|"c32"|"c31"|"b76"|"c81"|"c73"|"b55"|"c79"|"c26"|"b49"|"b83"|"c40"|"c61"|"b88"|"c39"|"c71"|"c36"|"b50"|"b59"|"c42"|"b46"|"c19"|"c95"|"c64"|"b41"|"b1"|"b47"|"b42"|"b62"|"c35"|"c17"|"c41"|"b98"|"b13"|"b51"|"c76"|"b65"|"b11"|"c47"|"c56"|"c27"|"b26"|"b8"|"b34"|"c87"|"b93"|"b4"|"c9"|"b84"|"c74"|"b12"|"b22"|"c30"|"b92"|"b33"|"c66"|"b6"|"b16"|"b10"|"c11"|"c22"|"b68"|"c72"|"c8"|"b27"|"b32"|"c54"|"b87"|"b77"|"c59"|"c18"|"b7"|"b78"|"b70"|"c3"|"c84"|"c89"|"c12"|"b72"|"a"|"c98"|"c92"|"c49"|"c85"|"c33"|"b5"|"c6"|"c83"|"c60"|"c99"|"b29"|"c16"|"c52"|"b15"|"c82"|"b24"|"c46"|"b75"|"b69"|"c20"|"b3"|"b60"|"b17"|"b56"|"c75"|"c43"|"b91"|"c28"|"b82"|"c86"|"b71"|"c91"|"b63"|"c58"|"b52"|"b90"|"c57"|"c88"|"b94"|"b37"|"b54"|"c14"|"b35"|"b81"|"c90"|"c29"|"c55"|"c2"|"c21"|"b38"|"b19"|"b48"],PF-Cycle-201-args-Audience-50-Members-PAF-size-102-args.xmi
2,00:00:00.180,0,93,["c99"|"c42"|"b93"|"c64"|"c32"|"b88"|"c5"|"b35"|"c47"|"b58"|"c53"|"b1"|"c92"|"c14"|"b69"|"b84"|"c24"|"b24"|"b81"|"b14"|"b42"|"b49"|"c19"|"c26"|"c34"|"c88"|"b59"|"b10"|"c59"|"c66"|"b20"|"c74"|"b91"|"b16"|"b36"|"c13"|"c27"|"b99"|"b85"|"b97"|"c85"|"b73"|"c98"|"c79"|"b12"|"c7"|"b67"|"c67"|"c46"|"c35"|"c65"|"b26"|"b83"|"c54"|"b64"|"c18"|"b51"|"c56"|"b92"|"c9"|"c96"|"b65"|"b82"|"b43"|"b21"|"b72"|"c28"|"b11"|"b19"|"b57"|"b87"|"b62"|"c50"|"b34"|"c57"|"c81"|"c83"|"b63"|"c97"|"c69"|"c70"|"c52"|"c11"|"b22"|"c61"|"c25"|"c78"|"c75"|"b23"|"c84"|"b79"|"b80"|"b2"],PF-Cycle-201-args-Audience-50-Members-PAF-size-102-args.xmi
3,00:00:00.145,0,164,["c46"|"c7"|"c65"|"b19"|"c72"|"c58"|"b48"|"b0"|"c11"|"c10"|"c87"|"c39"|"b99"|"b93"|"b72"|"b39"|"c56"|"b94"|"b46"|"c13"|"a"|"b95"|"b15"|"c95"|"b38"|"c89"|"c16"|"b7"|"b34"|"b68"|"c25"|"c24"|"c22"|"b61"|"c55"|"c4"|"c0"|"c86"|"b23"|"c84"|"c50"|"b11"|"c76"|"b25"|"b53"|"c21"|"b49"|"c37"|"b62"|"b43"|"b44"|"c66"|"c53"|"b40"|"b37"|"c30"|"c77"|"c54"|"b20"|"c35"|"b64"|"c81"|"c63"|"b85"|"b87"|"b80"|"c96"|"b83"|"c90"|"b17"|"b78"|"c91"|"b24"|"c31"|"c92"|"b57"|"c93"|"c5"|"b47"|"c38"|"b90"|"b71"|"b4"|"b32"|"c60"|"c59"|"c49"|"c94"|"c18"|"b8"|"b84"|"c48"|"b2"|"b56"|"c12"|"c8"|"b88"|"b76"|"b9"|"b27"|"b54"|"c73"|"c33"|"b33"|"b36"|"b70"|"c34"|"c41"|"b13"|"b65"|"b79"|"b26"|"c64"|"b35"|"b77"|"b42"|"b29"|"b92"|"c79"|"c75"|"c80"|"c85"|"c97"|"b30"|"c45"|"c29"|"c52"|"b28"|"c14"|"b96"|"b50"|"c20"|"b67"|"b91"|"b86"|"b89"|"b12"|"c70"|"c1"|"b58"|"b14"|"b45"|"c68"|"c36"|"c57"|"b1"|"b74"|"c88"|"b73"|"c43"|"b31"|"b6"|"c15"|"c17"|"b63"|"b98"|"c19"|"c23"|"b97"|"c69"|"c99"|"c98"|"c61"|"b66"],PF-Cycle-201-args-Audience-50-Members-PAF-size-102-args.xmi
4,00:00:00.222,0,133,["c38"|"c59"|"c23"|"c91"|"c76"|"b55"|"c4"|"c57"|"b14"|"b35"|"b99"|"c28"|"b94"|"c14"|"c47"|"b33"|"c81"|"b62"|"c94"|"b26"|"c42"|"b43"|"c62"|"c24"|"b32"|"b23"|"c85"|"c39"|"a"|"b76"|"b86"|"b68"|"b10"|"c6"|"b28"|"c44"|"c72"|"c88"|"c31"|"b9"|"c87"|"b98"|"b63"|"b53"|"b40"|"c92"|"c37"|"b39"|"c2"|"b12"|"b27"|"b42"|"b90"|"c90"|"c36"|"b19"|"c97"|"c22"|"c58"|"c7"|"c67"|"b44"|"c34"|"c64"|"b73"|"b24"|"b78"|"c40"|"b1"|"b58"|"b8"|"b91"|"c69"|"c41"|"c93"|"c80"|"b30"|"b29"|"c49"|"b77"|"b97"|"b71"|"c45"|"c11"|"b67"|"b75"|"b80"|"b83"|"b31"|"c30"|"c21"|"c1"|"c9"|"c12"|"c35"|"c65"|"b17"|"b16"|"b4"|"b25"|"c78"|"b38"|"c55"|"c79"|"c56"|"c33"|"c17"|"c82"|"c50"|"c68"|"c48"|"c98"|"b36"|"b41"|"b45"|"c3"|"c63"|"c75"|"c53"|"c10"|"b11"|"c95"|"b56"|"b92"|"c25"|"c66"|"b47"|"c60"|"c96"|"c54"|"b49"|"b18"|"c71"],PF-Cycle-201-args-Audience-50-Members-PAF-size-102-args.xmi
5,00:00:00.204,0,174,["b71"|"c44"|"b4"|"b15"|"b10"|"b67"|"b78"|"c69"|"b66"|"b75"|"c37"|"c39"|"b27"|"b47"|"b64"|"b39"|"b65"|"c47"|"c70"|"c31"|"c85"|"c34"|"c21"|"c0"|"b26"|"c73"|"c27"|"c23"|"c78"|"b29"|"c12"|"c35"|"c80"|"b49"|"c53"|"c91"|"c64"|"c72"|"c14"|"c81"|"c11"|"b85"|"c10"|"b37"|"c67"|"b79"|"c95"|"c90"|"b22"|"c40"|"b20"|"c55"|"c66"|"b25"|"c94"|"b88"|"c9"|"b99"|"b52"|"c15"|"b2"|"b12"|"c76"|"b97"|"b24"|"c87"|"b8"|"c6"|"c46"|"b62"|"b45"|"b44"|"b84"|"c28"|"b18"|"b43"|"b32"|"c30"|"c8"|"c54"|"c41"|"c86"|"b1"|"b36"|"c83"|"c26"|"c45"|"b14"|"b53"|"b51"|"b40"|"b72"|"b16"|"b58"|"b90"|"b93"|"c43"|"c50"|"b33"|"c57"|"b35"|"b94"|"a"|"c79"|"c18"|"c97"|"b76"|"c24"|"c63"|"c22"|"c36"|"c92"|"c68"|"c7"|"c56"|"b56"|"b42"|"c58"|"b92"|"c61"|"b55"|"c52"|"c89"|"c71"|"b57"|"b80"|"b61"|"c13"|"c99"|"c29"|"b54"|"b82"|"b81"|"c32"|"c84"|"b31"|"b59"|"b11"|"c62"|"b48"|"c33"|"b89"|"c5"|"c49"|"c20"|"b91"|"b73"|"c93"|"b96"|"b83"|"c59"|"c2"|"b98"|"b19"|"b68"|"c98"|"b86"|"c16"|"c4"|"b50"|"c48"|"c77"|"b21"|"b7"|"b69"|"c82"|"c60"|"c42"|"b17"|"c51"|"c17"|"c88"|"b60"|"b30"],PF-Cycle-201-args-Audience-50-Members-PAF-size-102-args.xmi
6,00:00:00.139,0,175,["b91"|"b94"|"b21"|"c86"|"c76"|"b79"|"b59"|"b96"|"c57"|"c8"|"c37"|"b20"|"b82"|"b45"|"b25"|"b14"|"b30"|"b13"|"b32"|"c51"|"c52"|"c27"|"c58"|"c30"|"c53"|"b70"|"b7"|"c47"|"b46"|"b27"|"b34"|"b5"|"b80"|"b42"|"c90"|"b72"|"c39"|"c14"|"c70"|"b93"|"c23"|"c68"|"b83"|"c12"|"b37"|"b24"|"b74"|"c55"|"c91"|"b18"|"c94"|"c73"|"c21"|"b92"|"c62"|"b26"|"b28"|"c33"|"b57"|"c2"|"c89"|"b71"|"c1"|"b98"|"b58"|"b22"|"b43"|"c95"|"b68"|"b66"|"b60"|"c24"|"b90"|"c44"|"c80"|"b78"|"c96"|"b17"|"c83"|"b73"|"c63"|"c78"|"b12"|"c67"|"b10"|"c59"|"c10"|"c84"|"b81"|"c43"|"b16"|"b39"|"c54"|"b63"|"b87"|"c5"|"c32"|"b19"|"c85"|"c9"|"b89"|"b1"|"c49"|"b77"|"c61"|"b61"|"b56"|"a"|"b55"|"b97"|"c98"|"c45"|"b40"|"c42"|"c87"|"c22"|"c81"|"c41"|"c56"|"b47"|"b8"|"c65"|"b65"|"c36"|"b15"|"c4"|"b51"|"c97"|"c25"|"b0"|"b69"|"b54"|"c26"|"b6"|"b67"|"c93"|"c3"|"b86"|"c20"|"b41"|"c40"|"c11"|"c66"|"b44"|"c16"|"b85"|"b3"|"c34"|"b48"|"c7"|"b35"|"c15"|"c69"|"b49"|"c29"|"c13"|"c28"|"c19"|"c18"|"b84"|"c99"|"b53"|"c74"|"b99"|"c31"|"c46"|"c72"|"c75"|"b64"|"c38"|"c60"|"b52"|"b2"|"c48"|"c77"],PF-Cycle-201-args-Audience-50-Members-PAF-size-102-args.xmi
7,00:00:00.477,0,101,["c88"|"b11"|"c65"|"c23"|"b2"|"c70"|"c62"|"b13"|"b32"|"b79"|"c63"|"b4"|"b93"|"b86"|"c92"|"b58"|"c40"|"c26"|"b74"|"c91"|"b90"|"b1"|"b83"|"c85"|"c99"|"b38"|"b31"|"b7"|"b14"|"b99"|"b18"|"c90"|"c3"|"c89"|"b49"|"b42"|"c11"|"c49"|"c20"|"b94"|"c75"|"c42"|"c24"|"c97"|"c58"|"c86"|"b8"|"b37"|"b51"|"c71"|"b70"|"b78"|"b29"|"b67"|"c27"|"b77"|"b54"|"c28"|"c81"|"c35"|"c47"|"b59"|"c34"|"b35"|"c41"|"b20"|"c53"|"b19"|"c4"|"b50"|"b30"|"b43"|"c44"|"b84"|"c45"|"b28"|"c32"|"b10"|"b17"|"c14"|"c61"|"b55"|"c84"|"c12"|"b62"|"c93"|"c0"|"c36"|"c59"|"c19"|"c82"|"c16"|"c15"|"c31"|"c54"|"b3"|"c68"|"c18"|"b71"|"c83"|"c43"],PF-Cycle-201-args-Audience-50-Members-PAF-size-102-args.xmi
8,00:00:02.253,0,121,["c33"|"b61"|"b29"|"c13"|"b99"|"c18"|"c53"|"b78"|"c65"|"b11"|"b14"|"c64"|"b43"|"b62"|"b86"|"b94"|"c2"|"b7"|"b26"|"c98"|"c81"|"b32"|"b33"|"c16"|"c49"|"c75"|"b23"|"b73"|"c90"|"c44"|"c58"|"c19"|"b17"|"b37"|"c7"|"b76"|"b15"|"c30"|"b12"|"c37"|"b95"|"b40"|"b21"|"c3"|"b19"|"c17"|"c61"|"c55"|"c50"|"b27"|"b85"|"b74"|"c88"|"b92"|"b67"|"c31"|"c42"|"c29"|"c41"|"c70"|"b3"|"b41"|"c11"|"b36"|"c83"|"c12"|"c82"|"b69"|"c94"|"b24"|"c84"|"b45"|"b83"|"c78"|"b89"|"c9"|"c62"|"c47"|"c79"|"c68"|"b18"|"c10"|"b25"|"b57"|"c86"|"c39"|"b16"|"b72"|"c35"|"b42"|"c60"|"b75"|"c22"|"b38"|"c74"|"b80"|"c52"|"c95"|"b1"|"b93"|"b5"|"c28"|"b81"|"c71"|"c1"|"c59"|"b51"|"b34"|"b58"|"b90"|"b97"|"b0"|"c6"|"c54"|"b44"|"c38"|"c91"|"b13"|"b56"|"b31"|"b70"],PF-Cycle-201-args-Audience-50-Members-PAF-size-102-args.xmi
9,00:00:00.126,0,42,["c58"|"c55"|"b47"|"b27"|"b0"|"c68"|"b30"|"b61"|"c15"|"c75"|"b90"|"b87"|"c78"|"c57"|"b82"|"b67"|"b17"|"c85"|"b13"|"b79"|"b59"|"b51"|"c13"|"b43"|"b11"|"b7"|"c96"|"c67"|"c76"|"c77"|"b83"|"b24"|"c38"|"c56"|"c82"|"b20"|"b39"|"b75"|"b45"|"c24"|"c4"|"c40"],PF-Cycle-201-args-Audience-50-Members-PAF-size-102-args.xmi
