run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:02.192,17,34,["a28"|"a23"|"a11"|"a51"|"a36"|"a15"|"a47"|"a27"|"a45"|"a17"|"a39"|"a29"|"a25"|"a50"|"a1"|"a10"|"a5"|"a6"|"a4"|"a31"|"a41"|"a14"|"a43"|"a33"|"a21"|"a37"|"a46"|"a26"|"a34"|"a19"|"a16"|"a9"|"a8"|"a22"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
1,00:00:00.112,17,26,["a6"|"a2"|"a45"|"a33"|"a35"|"a30"|"a22"|"a21"|"a12"|"a29"|"a9"|"a36"|"a20"|"a51"|"a26"|"a13"|"a41"|"a46"|"a28"|"a23"|"a8"|"a4"|"a32"|"a27"|"a19"|"a47"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
2,00:00:00.122,0,21,["a36"|"a22"|"a6"|"a14"|"a30"|"a50"|"a5"|"a45"|"a4"|"a18"|"a29"|"a44"|"a49"|"a1"|"a19"|"a17"|"a8"|"a31"|"a21"|"a3"|"a7"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
3,00:00:00.094,0,15,["a2"|"a6"|"a9"|"a37"|"a25"|"a34"|"a14"|"a45"|"a15"|"a38"|"a49"|"a13"|"a48"|"a31"|"a18"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
4,00:00:00.117,0,21,["a2"|"a34"|"a31"|"a41"|"a39"|"a15"|"a37"|"a20"|"a27"|"a33"|"a18"|"a29"|"a45"|"a49"|"a24"|"a38"|"a1"|"a28"|"a16"|"a8"|"a12"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
5,00:00:00.131,17,32,["a1"|"a26"|"a11"|"a44"|"a6"|"a17"|"a33"|"a37"|"a10"|"a3"|"a5"|"a"|"a15"|"a16"|"a20"|"a48"|"a40"|"a50"|"a29"|"a21"|"a39"|"a7"|"a30"|"a41"|"a45"|"a25"|"a27"|"a31"|"a32"|"a4"|"a47"|"a12"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
6,00:00:00.100,16,13,["a32"|"a7"|"a41"|"a1"|"a35"|"a8"|"a26"|"a36"|"a34"|"a6"|"a51"|"a38"|"a31"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
7,00:00:00.099,17,26,["a17"|"a21"|"a40"|"a10"|"a18"|"a29"|"a48"|"a16"|"a25"|"a41"|"a5"|"a43"|"a44"|"a47"|"a31"|"a46"|"a45"|"a8"|"a42"|"a37"|"a50"|"a20"|"a6"|"a11"|"a12"|"a27"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
8,00:00:00.080,0,38,["a5"|"a48"|"a22"|"a47"|"a9"|"a42"|"a10"|"a36"|"a16"|"a20"|"a4"|"a46"|"a29"|"a35"|"a27"|"a3"|"a34"|"a8"|"a38"|"a19"|"a15"|"a25"|"a13"|"a14"|"a18"|"a7"|"a39"|"a26"|"a43"|"a49"|"a28"|"a"|"a44"|"a21"|"a45"|"a31"|"a40"|"a51"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
9,00:00:00.088,17,41,["a40"|"a9"|"a17"|"a47"|"a6"|"a32"|"a4"|"a50"|"a10"|"a42"|"a22"|"a44"|"a11"|"a37"|"a"|"a45"|"a21"|"a33"|"a41"|"a51"|"a31"|"a23"|"a7"|"a13"|"a25"|"a24"|"a30"|"a1"|"a12"|"a26"|"a36"|"a19"|"a46"|"a5"|"a18"|"a28"|"a34"|"a27"|"a15"|"a48"|"a35"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
10,00:00:00.093,16,28,["a25"|"a44"|"a13"|"a28"|"a30"|"a20"|"a41"|"a15"|"a1"|"a29"|"a7"|"a21"|"a17"|"a37"|"a2"|"a40"|"a3"|"a36"|"a19"|"a48"|"a23"|"a42"|"a11"|"a35"|"a8"|"a"|"a12"|"a16"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
11,00:00:00.113,0,43,["a38"|"a"|"a26"|"a30"|"a6"|"a4"|"a2"|"a51"|"a27"|"a1"|"a13"|"a40"|"a48"|"a46"|"a49"|"a45"|"a37"|"a9"|"a25"|"a10"|"a34"|"a39"|"a16"|"a44"|"a33"|"a41"|"a20"|"a17"|"a23"|"a43"|"a28"|"a36"|"a11"|"a19"|"a8"|"a50"|"a3"|"a5"|"a24"|"a15"|"a7"|"a47"|"a29"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
12,00:00:00.106,17,25,["a40"|"a2"|"a27"|"a24"|"a36"|"a43"|"a11"|"a37"|"a8"|"a48"|"a23"|"a30"|"a3"|"a13"|"a1"|"a29"|"a15"|"a"|"a28"|"a14"|"a26"|"a50"|"a25"|"a10"|"a34"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
13,00:00:00.111,0,38,["a42"|"a19"|"a9"|"a6"|"a1"|"a37"|"a40"|"a51"|"a23"|"a5"|"a36"|"a50"|"a12"|"a4"|"a"|"a33"|"a13"|"a26"|"a29"|"a47"|"a43"|"a14"|"a22"|"a31"|"a49"|"a45"|"a8"|"a39"|"a15"|"a38"|"a16"|"a24"|"a21"|"a10"|"a35"|"a25"|"a17"|"a7"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
14,00:00:00.091,17,23,["a4"|"a29"|"a12"|"a21"|"a7"|"a32"|"a45"|"a34"|"a22"|"a41"|"a8"|"a10"|"a42"|"a31"|"a50"|"a33"|"a47"|"a5"|"a30"|"a40"|"a38"|"a39"|"a44"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
15,00:00:00.108,0,47,["a38"|"a14"|"a42"|"a15"|"a51"|"a23"|"a5"|"a45"|"a10"|"a25"|"a27"|"a41"|"a31"|"a26"|"a36"|"a24"|"a49"|"a19"|"a13"|"a4"|"a1"|"a18"|"a6"|"a30"|"a8"|"a"|"a28"|"a33"|"a44"|"a22"|"a50"|"a35"|"a9"|"a12"|"a32"|"a11"|"a46"|"a48"|"a7"|"a17"|"a16"|"a21"|"a29"|"a37"|"a47"|"a2"|"a40"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
16,00:00:00.108,17,22,["a45"|"a24"|"a11"|"a6"|"a40"|"a19"|"a51"|"a37"|"a39"|"a38"|"a22"|"a50"|"a32"|"a17"|"a14"|"a27"|"a29"|"a36"|"a13"|"a43"|"a5"|"a20"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
17,00:00:00.104,16,9,["a34"|"a6"|"a20"|"a11"|"a35"|"a33"|"a17"|"a37"|"a26"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
18,00:00:00.106,0,23,["a20"|"a49"|"a8"|"a13"|"a38"|"a19"|"a27"|"a26"|"a44"|"a30"|"a9"|"a47"|"a29"|"a17"|"a42"|"a15"|"a41"|"a2"|"a45"|"a50"|"a31"|"a5"|"a28"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
19,00:00:00.107,16,17,["a50"|"a18"|"a27"|"a41"|"a20"|"a32"|"a46"|"a21"|"a35"|"a39"|"a12"|"a15"|"a10"|"a25"|"a9"|"a47"|"a3"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
20,00:00:00.089,0,39,["a51"|"a11"|"a9"|"a7"|"a49"|"a"|"a18"|"a36"|"a46"|"a19"|"a4"|"a32"|"a5"|"a21"|"a14"|"a15"|"a2"|"a29"|"a24"|"a41"|"a50"|"a12"|"a30"|"a6"|"a42"|"a27"|"a8"|"a26"|"a31"|"a28"|"a38"|"a3"|"a22"|"a40"|"a44"|"a35"|"a23"|"a45"|"a48"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
21,00:00:00.079,17,18,["a45"|"a28"|"a5"|"a8"|"a1"|"a46"|"a7"|"a30"|"a51"|"a3"|"a16"|"a37"|"a43"|"a9"|"a17"|"a23"|"a20"|"a41"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
22,00:00:00.105,16,1,["a3"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
23,00:00:00.106,0,42,["a4"|"a49"|"a6"|"a17"|"a25"|"a26"|"a7"|"a28"|"a31"|"a"|"a13"|"a40"|"a35"|"a24"|"a33"|"a38"|"a39"|"a22"|"a14"|"a1"|"a3"|"a36"|"a43"|"a23"|"a37"|"a29"|"a51"|"a46"|"a5"|"a48"|"a16"|"a42"|"a27"|"a44"|"a2"|"a50"|"a11"|"a30"|"a32"|"a8"|"a18"|"a47"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
24,00:00:00.100,0,42,["a11"|"a9"|"a28"|"a24"|"a33"|"a31"|"a16"|"a"|"a22"|"a40"|"a6"|"a3"|"a42"|"a21"|"a43"|"a46"|"a13"|"a7"|"a14"|"a36"|"a10"|"a44"|"a4"|"a1"|"a26"|"a38"|"a41"|"a5"|"a20"|"a17"|"a29"|"a18"|"a15"|"a34"|"a50"|"a25"|"a35"|"a39"|"a37"|"a49"|"a27"|"a2"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
25,00:00:00.085,0,44,["a29"|"a27"|"a45"|"a"|"a6"|"a12"|"a51"|"a21"|"a22"|"a37"|"a26"|"a40"|"a48"|"a8"|"a39"|"a13"|"a5"|"a11"|"a2"|"a19"|"a44"|"a23"|"a17"|"a36"|"a32"|"a25"|"a15"|"a10"|"a49"|"a42"|"a18"|"a1"|"a28"|"a35"|"a14"|"a46"|"a34"|"a47"|"a50"|"a43"|"a24"|"a16"|"a33"|"a9"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
26,00:00:00.083,0,21,["a51"|"a46"|"a35"|"a4"|"a22"|"a41"|"a23"|"a50"|"a10"|"a42"|"a28"|"a32"|"a38"|"a5"|"a45"|"a3"|"a48"|"a49"|"a19"|"a6"|"a9"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
27,00:00:00.093,17,21,["a22"|"a6"|"a19"|"a45"|"a48"|"a24"|"a46"|"a7"|"a23"|"a18"|"a12"|"a14"|"a21"|"a15"|"a28"|"a5"|"a"|"a27"|"a37"|"a1"|"a30"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
28,00:00:00.089,0,17,["a17"|"a49"|"a7"|"a33"|"a24"|"a23"|"a14"|"a5"|"a29"|"a51"|"a"|"a20"|"a44"|"a2"|"a37"|"a35"|"a10"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
29,00:00:00.150,0,38,["a49"|"a10"|"a12"|"a39"|"a9"|"a20"|"a46"|"a13"|"a4"|"a25"|"a"|"a41"|"a15"|"a17"|"a23"|"a7"|"a35"|"a40"|"a14"|"a50"|"a34"|"a22"|"a30"|"a18"|"a24"|"a1"|"a19"|"a45"|"a51"|"a3"|"a28"|"a16"|"a44"|"a32"|"a47"|"a29"|"a36"|"a37"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
30,00:00:01.869,0,13,["a47"|"a30"|"a23"|"a49"|"a13"|"a17"|"a2"|"a18"|"a5"|"a11"|"a28"|"a40"|"a41"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
31,00:00:00.083,17,15,["a42"|"a45"|"a33"|"a26"|"a39"|"a36"|"a35"|"a27"|"a10"|"a29"|"a44"|"a3"|"a25"|"a21"|"a18"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
32,00:00:00.082,17,28,["a42"|"a26"|"a21"|"a23"|"a13"|"a24"|"a37"|"a45"|"a5"|"a28"|"a"|"a7"|"a17"|"a11"|"a9"|"a41"|"a2"|"a25"|"a29"|"a32"|"a10"|"a30"|"a1"|"a15"|"a40"|"a19"|"a51"|"a33"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
33,00:00:00.080,17,24,["a"|"a9"|"a36"|"a13"|"a8"|"a3"|"a26"|"a5"|"a40"|"a19"|"a22"|"a2"|"a51"|"a23"|"a44"|"a35"|"a48"|"a14"|"a45"|"a38"|"a20"|"a7"|"a41"|"a25"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
34,00:00:00.094,0,44,["a5"|"a27"|"a41"|"a20"|"a36"|"a6"|"a51"|"a28"|"a39"|"a4"|"a34"|"a46"|"a45"|"a"|"a8"|"a49"|"a29"|"a33"|"a31"|"a25"|"a17"|"a30"|"a40"|"a11"|"a16"|"a19"|"a43"|"a32"|"a37"|"a10"|"a48"|"a42"|"a35"|"a21"|"a50"|"a14"|"a3"|"a24"|"a1"|"a26"|"a47"|"a18"|"a15"|"a44"],PF-Tree-52-args-Audience-50-Members-PAF-size-40-args.xmi
