batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:00:16.240,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111024-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-1-Members-PAF-size-12-args.mopt-matching-henshin/batch-0/1ABC9F14.xmi
1,00:00:12.927,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111024-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-1-Members-PAF-size-12-args.mopt-matching-henshin/batch-1/4821D479.xmi
2,00:00:11.975,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111024-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-1-Members-PAF-size-12-args.mopt-matching-henshin/batch-2/4FD01610.xmi
3,00:00:12.003,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111024-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-1-Members-PAF-size-12-args.mopt-matching-henshin/batch-3/0934B20D.xmi
4,00:00:11.894,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111024-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-1-Members-PAF-size-12-args.mopt-matching-henshin/batch-4/2F72E213.xmi
5,00:00:11.899,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111024-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-1-Members-PAF-size-12-args.mopt-matching-henshin/batch-5/6AE0FB80.xmi
6,00:00:11.876,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111024-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-1-Members-PAF-size-12-args.mopt-matching-henshin/batch-6/23AAAE74.xmi
7,00:00:11.906,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111024-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-1-Members-PAF-size-12-args.mopt-matching-henshin/batch-7/51223951.xmi
8,00:00:12.296,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111024-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-1-Members-PAF-size-12-args.mopt-matching-henshin/batch-8/662FB361.xmi
9,00:00:12.006,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111024-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-1-Members-PAF-size-12-args.mopt-matching-henshin/batch-9/04EBB99B.xmi
