batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:17.160,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180148-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-0/47547132.xmi
1,00:00:12.704,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180148-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-1/64C30A1E.xmi
2,00:00:10.922,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180148-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-2/4BDE354C.xmi
3,00:00:10.845,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180148-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-3/0731202F.xmi
4,00:00:10.778,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180148-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-4/25E241B6.xmi
5,00:00:10.799,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180148-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-5/5B22F436.xmi
6,00:00:10.802,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180148-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-6/3029A20A.xmi
7,00:00:10.745,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180148-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-7/2E7E5244.xmi
8,00:00:10.787,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180148-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-8/079CF25B.xmi
9,00:00:10.928,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180148-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-9/4589C878.xmi
