run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.077,0,107,["c27"|"c69"|"b56"|"b81"|"c16"|"b53"|"c60"|"c31"|"b84"|"c1"|"b46"|"b60"|"b2"|"b31"|"b52"|"b13"|"b8"|"b48"|"b11"|"c67"|"c58"|"c28"|"c52"|"c63"|"c68"|"c39"|"b97"|"b7"|"c10"|"c75"|"c46"|"c0"|"b29"|"b95"|"b3"|"b58"|"b62"|"c25"|"c62"|"b5"|"b64"|"b55"|"c17"|"c92"|"c47"|"b89"|"b54"|"c80"|"c82"|"c9"|"b94"|"b39"|"c78"|"b75"|"b44"|"c24"|"b9"|"c7"|"c87"|"c32"|"c96"|"b57"|"c76"|"b1"|"b21"|"c77"|"c70"|"b15"|"b28"|"b49"|"c5"|"c93"|"c56"|"c45"|"b65"|"b72"|"c53"|"c57"|"b66"|"b80"|"c73"|"b82"|"c71"|"c74"|"c8"|"b88"|"c66"|"c55"|"c64"|"b74"|"b47"|"b91"|"b59"|"c12"|"c43"|"c99"|"c98"|"c26"|"b85"|"b26"|"b76"|"c14"|"c3"|"c40"|"b87"|"b20"|"c79"],PF-Cycle-201-args-Audience-10-Members-PAF-size-52-args.xmi
1,00:00:00.045,0,106,["b36"|"c86"|"c40"|"b48"|"c4"|"c50"|"c3"|"b38"|"c59"|"c72"|"c42"|"c54"|"b2"|"b66"|"c48"|"c35"|"c41"|"b86"|"b35"|"b94"|"c39"|"b13"|"c74"|"b51"|"b5"|"c19"|"c96"|"b60"|"b77"|"c10"|"b55"|"c84"|"c53"|"c7"|"c91"|"b63"|"b27"|"b37"|"b67"|"c34"|"c99"|"b28"|"c90"|"c8"|"c95"|"b71"|"b98"|"c61"|"c83"|"c63"|"b41"|"b22"|"b99"|"b90"|"c80"|"b11"|"b68"|"c14"|"b69"|"b95"|"b50"|"c69"|"b25"|"c89"|"c44"|"b33"|"b97"|"c98"|"b26"|"c20"|"b8"|"b52"|"c79"|"c52"|"b82"|"b93"|"b24"|"c51"|"b40"|"c36"|"b64"|"b30"|"c6"|"b44"|"b21"|"c56"|"b74"|"c67"|"b46"|"c85"|"b57"|"b31"|"b19"|"b59"|"c25"|"a"|"b3"|"c1"|"b4"|"b18"|"b83"|"b89"|"c31"|"c29"|"b58"|"c24"],PF-Cycle-201-args-Audience-10-Members-PAF-size-52-args.xmi
2,00:00:00.063,0,151,["b1"|"c28"|"b0"|"c84"|"b46"|"c54"|"c23"|"b26"|"c21"|"c35"|"b61"|"b89"|"c91"|"c52"|"b55"|"c73"|"c20"|"c66"|"c64"|"c8"|"b86"|"c45"|"c46"|"c38"|"c60"|"c42"|"c32"|"b34"|"c50"|"b49"|"b15"|"b82"|"b75"|"c27"|"c86"|"c90"|"c96"|"c61"|"c29"|"b27"|"c55"|"c75"|"b97"|"c5"|"c62"|"c48"|"b25"|"c83"|"b60"|"c56"|"b43"|"c80"|"b14"|"c59"|"b70"|"b56"|"c3"|"c89"|"c57"|"b23"|"b40"|"c53"|"b84"|"b99"|"b41"|"b28"|"b68"|"c63"|"b79"|"b77"|"c11"|"b98"|"b33"|"c99"|"b48"|"c47"|"b95"|"c24"|"c71"|"c15"|"b22"|"c94"|"c74"|"b8"|"b2"|"c9"|"b13"|"c31"|"b24"|"b31"|"b29"|"b88"|"b72"|"c51"|"b38"|"c88"|"b96"|"b59"|"b52"|"b50"|"c1"|"c68"|"b94"|"b11"|"c33"|"c70"|"c7"|"c19"|"b6"|"c37"|"c26"|"b47"|"b21"|"b80"|"b42"|"b92"|"b36"|"c76"|"c13"|"c79"|"c97"|"b66"|"c72"|"c10"|"c41"|"c0"|"b85"|"c77"|"c78"|"c92"|"b45"|"b30"|"c12"|"b87"|"c4"|"b53"|"c44"|"c39"|"c82"|"c49"|"c16"|"b16"|"b3"|"b78"|"c17"|"b44"|"c43"|"c40"|"c98"|"c30"|"b83"],PF-Cycle-201-args-Audience-10-Members-PAF-size-52-args.xmi
3,00:00:00.036,0,4,["c5"|"b78"|"c53"|"c48"],PF-Cycle-201-args-Audience-10-Members-PAF-size-52-args.xmi
4,00:00:00.033,0,60,["b85"|"b7"|"c40"|"c85"|"c25"|"c46"|"b73"|"b92"|"b87"|"b18"|"c78"|"b16"|"b83"|"c88"|"b14"|"b58"|"b42"|"c26"|"c75"|"b63"|"c63"|"b89"|"c72"|"c39"|"c67"|"b54"|"c52"|"c3"|"b39"|"b50"|"b97"|"c14"|"b61"|"c91"|"c77"|"b82"|"c5"|"b13"|"b40"|"c4"|"b15"|"b33"|"b95"|"c35"|"c9"|"b91"|"c6"|"b22"|"c64"|"c7"|"c58"|"b52"|"b64"|"c89"|"c61"|"b94"|"c2"|"c21"|"c97"|"b27"],PF-Cycle-201-args-Audience-10-Members-PAF-size-52-args.xmi
5,00:00:00.029,0,92,["c13"|"c97"|"c94"|"b41"|"c69"|"c86"|"c75"|"c1"|"b71"|"c60"|"c89"|"c51"|"b99"|"c49"|"c47"|"c10"|"b13"|"b7"|"c39"|"c23"|"b38"|"b32"|"c56"|"c40"|"b47"|"b77"|"c18"|"c84"|"c57"|"c45"|"c22"|"c55"|"c90"|"b81"|"c95"|"c41"|"b3"|"c21"|"b83"|"b26"|"c14"|"c81"|"c98"|"c6"|"b86"|"b55"|"b91"|"c54"|"b97"|"b90"|"b57"|"c17"|"c82"|"c68"|"c38"|"b31"|"c77"|"b29"|"b63"|"b93"|"b22"|"c66"|"c96"|"c20"|"b44"|"c61"|"c43"|"b33"|"b19"|"b6"|"b53"|"b35"|"c0"|"c93"|"b67"|"b11"|"b5"|"b68"|"b16"|"b49"|"c32"|"b98"|"b23"|"c53"|"b1"|"b52"|"c52"|"b21"|"c48"|"c42"|"c87"|"c33"],PF-Cycle-201-args-Audience-10-Members-PAF-size-52-args.xmi
6,00:00:00.045,0,123,["b0"|"c41"|"c19"|"c46"|"c92"|"c62"|"b71"|"c10"|"b3"|"c1"|"c30"|"b23"|"b90"|"c18"|"c29"|"b47"|"b58"|"b85"|"c8"|"c74"|"c50"|"c15"|"b69"|"b87"|"c47"|"c88"|"b81"|"b83"|"c99"|"b21"|"b61"|"b86"|"c70"|"c65"|"b39"|"b42"|"b43"|"c32"|"b7"|"b59"|"c96"|"c69"|"b82"|"b35"|"b84"|"b93"|"b68"|"c13"|"b18"|"c98"|"c28"|"b48"|"c27"|"b74"|"c42"|"c64"|"c20"|"c2"|"b75"|"a"|"c87"|"c61"|"c90"|"b94"|"c58"|"b2"|"b65"|"b78"|"b53"|"b89"|"b13"|"b24"|"c40"|"c55"|"c91"|"b10"|"c3"|"c21"|"b22"|"c43"|"b91"|"b33"|"c36"|"b55"|"c23"|"b50"|"b54"|"b57"|"b80"|"c68"|"c26"|"b9"|"b46"|"b51"|"c16"|"b4"|"b5"|"c4"|"b99"|"b70"|"c66"|"c12"|"b14"|"c52"|"c86"|"c81"|"b96"|"b6"|"b29"|"b31"|"c56"|"c6"|"b12"|"b11"|"b63"|"c49"|"c11"|"b28"|"b76"|"b15"|"b77"|"b72"|"b56"],PF-Cycle-201-args-Audience-10-Members-PAF-size-52-args.xmi
7,00:00:00.032,0,32,["b17"|"b14"|"c38"|"c3"|"b24"|"c82"|"b29"|"b32"|"c90"|"a"|"c87"|"b30"|"b13"|"b7"|"b34"|"c75"|"c85"|"b27"|"b71"|"c5"|"c52"|"c53"|"b15"|"c95"|"c6"|"b82"|"b64"|"c24"|"c69"|"c27"|"c7"|"c20"],PF-Cycle-201-args-Audience-10-Members-PAF-size-52-args.xmi
8,00:00:00.050,0,144,["c78"|"c2"|"c87"|"c98"|"c96"|"b23"|"c51"|"b88"|"c54"|"c47"|"b87"|"b56"|"c41"|"c19"|"c30"|"b73"|"c53"|"b17"|"b30"|"c60"|"c13"|"c4"|"b36"|"c58"|"c59"|"b89"|"b18"|"b48"|"b45"|"b80"|"c52"|"b38"|"b54"|"b29"|"b52"|"c32"|"a"|"b40"|"b82"|"c50"|"b66"|"b49"|"b94"|"b97"|"c27"|"b1"|"b34"|"b9"|"c22"|"b51"|"c42"|"c73"|"c18"|"b92"|"b16"|"b6"|"b70"|"c70"|"c68"|"c35"|"c55"|"b33"|"c75"|"c88"|"c7"|"c20"|"b81"|"c93"|"c9"|"b35"|"b41"|"c61"|"c97"|"c3"|"c77"|"c85"|"c64"|"b96"|"c24"|"c82"|"b46"|"c43"|"c44"|"c5"|"c14"|"c46"|"b44"|"c69"|"b42"|"b7"|"b95"|"b39"|"b53"|"c10"|"b28"|"c66"|"b61"|"c1"|"b91"|"b3"|"c72"|"b20"|"b19"|"c80"|"b47"|"b11"|"c28"|"c45"|"c6"|"b50"|"c91"|"c11"|"c95"|"b8"|"c39"|"b37"|"c99"|"b14"|"b69"|"b67"|"c63"|"b85"|"c94"|"c65"|"b74"|"c25"|"b12"|"c0"|"c36"|"b72"|"c17"|"c37"|"c71"|"c67"|"c92"|"c29"|"b93"|"c40"|"b68"|"b2"|"b58"|"b90"|"c26"|"c12"],PF-Cycle-201-args-Audience-10-Members-PAF-size-52-args.xmi
9,00:00:00.031,0,38,["b76"|"c75"|"b72"|"b15"|"b58"|"c55"|"c63"|"b75"|"c79"|"b73"|"b38"|"c45"|"c51"|"b74"|"c46"|"c53"|"b51"|"c31"|"c43"|"c42"|"c90"|"c34"|"c2"|"b28"|"c16"|"c60"|"b17"|"c64"|"b67"|"c87"|"b92"|"b10"|"b77"|"c19"|"b30"|"c69"|"c99"|"c41"],PF-Cycle-201-args-Audience-10-Members-PAF-size-52-args.xmi
