batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:01:08.167,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181629-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-5-Members-PAF-size-27-args.mopt-matching-henshin/batch-0/64A9D48C.xmi
1,00:00:58.059,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181629-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-5-Members-PAF-size-27-args.mopt-matching-henshin/batch-1/7052C6B4.xmi
2,00:00:57.750,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181629-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-5-Members-PAF-size-27-args.mopt-matching-henshin/batch-2/63CF8F20.xmi
3,00:00:57.795,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181629-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-5-Members-PAF-size-27-args.mopt-matching-henshin/batch-3/1C8046CC.xmi
4,00:00:57.658,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181629-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-5-Members-PAF-size-27-args.mopt-matching-henshin/batch-4/0AC3EE2A.xmi
5,00:00:57.743,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181629-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-5-Members-PAF-size-27-args.mopt-matching-henshin/batch-5/570E24BF.xmi
6,00:00:57.835,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181629-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-5-Members-PAF-size-27-args.mopt-matching-henshin/batch-6/06C53076.xmi
7,00:00:57.815,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181629-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-5-Members-PAF-size-27-args.mopt-matching-henshin/batch-7/2FD005E9.xmi
8,00:00:57.887,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181629-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-5-Members-PAF-size-27-args.mopt-matching-henshin/batch-8/2B45FF11.xmi
9,00:00:58.336,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181629-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-5-Members-PAF-size-27-args.mopt-matching-henshin/batch-9/45D0EE08.xmi
