batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:02:49.613,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111626-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-10-Members-PAF-size-52-args.mopt-matching-henshin/batch-0/47AF099E.xmi
1,00:02:40.572,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111626-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-10-Members-PAF-size-52-args.mopt-matching-henshin/batch-1/039DF2CF.xmi
2,00:02:39.423,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111626-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-10-Members-PAF-size-52-args.mopt-matching-henshin/batch-2/6E6415C2.xmi
3,00:02:40.075,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111626-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-10-Members-PAF-size-52-args.mopt-matching-henshin/batch-3/3CC42C9F.xmi
4,00:02:41.720,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111626-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-10-Members-PAF-size-52-args.mopt-matching-henshin/batch-4/75D8E365.xmi
5,00:02:40.117,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111626-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-10-Members-PAF-size-52-args.mopt-matching-henshin/batch-5/16541D85.xmi
6,00:02:39.758,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111626-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-10-Members-PAF-size-52-args.mopt-matching-henshin/batch-6/3950048D.xmi
7,00:02:39.216,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111626-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-10-Members-PAF-size-52-args.mopt-matching-henshin/batch-7/42CC56C3.xmi
8,00:02:39.728,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111626-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-10-Members-PAF-size-52-args.mopt-matching-henshin/batch-8/74314A9B.xmi
9,00:02:40.652,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111626-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-10-Members-PAF-size-52-args.mopt-matching-henshin/batch-9/642C93B5.xmi
