batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:00:23.001,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110951-c1-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-1-Members-PAF-size-40-args.mopt-matching-henshin/batch-0/17B64941.xmi
1,00:00:15.831,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110951-c1-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-1-Members-PAF-size-40-args.mopt-matching-henshin/batch-1/43FAADFC.xmi
2,00:00:14.393,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110951-c1-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-1-Members-PAF-size-40-args.mopt-matching-henshin/batch-2/68F248C1.xmi
3,00:00:14.336,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110951-c1-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-1-Members-PAF-size-40-args.mopt-matching-henshin/batch-3/17983E6C.xmi
4,00:00:14.244,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110951-c1-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-1-Members-PAF-size-40-args.mopt-matching-henshin/batch-4/1DAD6849.xmi
5,00:00:14.221,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110951-c1-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-1-Members-PAF-size-40-args.mopt-matching-henshin/batch-5/42EB7269.xmi
6,00:00:14.239,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110951-c1-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-1-Members-PAF-size-40-args.mopt-matching-henshin/batch-6/2A94514A.xmi
7,00:00:14.276,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110951-c1-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-1-Members-PAF-size-40-args.mopt-matching-henshin/batch-7/58E9B88B.xmi
8,00:00:14.233,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110951-c1-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-1-Members-PAF-size-40-args.mopt-matching-henshin/batch-8/59BADFBC.xmi
9,00:00:14.613,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110951-c1-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-1-Members-PAF-size-40-args.mopt-matching-henshin/batch-9/324724A4.xmi
