run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.219,14,27,["b12"|"c12"|"b10"|"c18"|"c43"|"b17"|"c44"|"c24"|"c25"|"c35"|"c22"|"c19"|"c8"|"c29"|"c30"|"b48"|"b3"|"c47"|"c45"|"c6"|"c41"|"c15"|"b25"|"c10"|"b16"|"c11"|"c5"],PF-Ladder-101-args-Audience-50-Members-PAF-size-77-args.xmi
1,00:00:00.166,0,80,["b25"|"c41"|"b47"|"b26"|"b7"|"c29"|"b0"|"c11"|"c39"|"c23"|"b12"|"c33"|"b2"|"b39"|"b38"|"c25"|"b29"|"b5"|"c47"|"c21"|"c7"|"a"|"c38"|"b48"|"b20"|"b49"|"b16"|"c14"|"b21"|"c16"|"c2"|"c3"|"c13"|"c4"|"b22"|"c49"|"c43"|"b8"|"c31"|"b40"|"b28"|"c34"|"b6"|"b42"|"c15"|"b15"|"c20"|"c0"|"c8"|"c17"|"c42"|"c30"|"b37"|"b18"|"b11"|"b24"|"b34"|"c46"|"b32"|"b30"|"c40"|"c6"|"b17"|"c28"|"b41"|"c45"|"b4"|"b31"|"c1"|"b36"|"c32"|"c36"|"c22"|"b43"|"c9"|"c35"|"b23"|"c44"|"c24"|"b35"],PF-Ladder-101-args-Audience-50-Members-PAF-size-77-args.xmi
2,00:00:00.155,15,1,["c3"],PF-Ladder-101-args-Audience-50-Members-PAF-size-77-args.xmi
3,00:00:00.186,0,91,["c43"|"b35"|"c2"|"c45"|"c28"|"c42"|"b4"|"b22"|"b23"|"b25"|"c10"|"c15"|"c0"|"b6"|"b40"|"c29"|"c44"|"c32"|"c5"|"c34"|"b49"|"b12"|"c48"|"c8"|"b30"|"b16"|"b29"|"c3"|"b34"|"c6"|"c47"|"b20"|"b17"|"b3"|"b39"|"c37"|"b32"|"c17"|"b9"|"c7"|"c22"|"c23"|"c25"|"b33"|"b10"|"b47"|"c38"|"c31"|"b38"|"a"|"b26"|"b1"|"c35"|"c4"|"c33"|"b46"|"b48"|"c21"|"c39"|"b31"|"c19"|"c14"|"c20"|"b19"|"b41"|"b8"|"b15"|"b24"|"b43"|"c30"|"c40"|"c16"|"b27"|"b42"|"c18"|"b2"|"c1"|"c9"|"b14"|"c11"|"b45"|"c13"|"c27"|"c12"|"b18"|"b5"|"b21"|"b37"|"b0"|"b7"|"b11"],PF-Ladder-101-args-Audience-50-Members-PAF-size-77-args.xmi
4,00:00:02.584,3,72,["c34"|"b49"|"b31"|"b7"|"b44"|"c19"|"b29"|"c13"|"c37"|"c44"|"c0"|"b43"|"b13"|"c1"|"c11"|"c29"|"c2"|"c33"|"c27"|"c26"|"b5"|"b22"|"b32"|"c40"|"c10"|"b27"|"b15"|"c4"|"c21"|"b37"|"b11"|"b18"|"b38"|"b6"|"c9"|"b24"|"b45"|"b16"|"b34"|"b9"|"c24"|"c31"|"c30"|"b41"|"c48"|"c7"|"c23"|"b20"|"b36"|"b47"|"c5"|"c38"|"b46"|"b35"|"c18"|"c28"|"c20"|"c14"|"b33"|"a"|"c41"|"c35"|"b4"|"b42"|"b28"|"c42"|"b19"|"c8"|"b3"|"b25"|"c17"|"c32"],PF-Ladder-101-args-Audience-50-Members-PAF-size-77-args.xmi
5,00:00:00.103,6,52,["c15"|"b18"|"b49"|"b43"|"b14"|"c1"|"c23"|"b42"|"c24"|"b3"|"b12"|"b48"|"b38"|"c14"|"b1"|"c48"|"b4"|"c22"|"c44"|"b26"|"b21"|"c9"|"c43"|"b44"|"c36"|"a"|"c38"|"c25"|"c39"|"c18"|"b39"|"c27"|"c29"|"c2"|"b31"|"b7"|"c5"|"c33"|"c0"|"c10"|"b27"|"c11"|"b29"|"c41"|"c8"|"c13"|"b22"|"c28"|"c3"|"c31"|"b30"|"c21"],PF-Ladder-101-args-Audience-50-Members-PAF-size-77-args.xmi
6,00:00:00.127,10,48,["b8"|"c47"|"b14"|"c46"|"b7"|"b36"|"c3"|"b3"|"c48"|"b6"|"c2"|"b16"|"b32"|"c22"|"c35"|"c10"|"b5"|"c16"|"c29"|"b13"|"c34"|"c9"|"b0"|"b15"|"c38"|"c1"|"b9"|"b40"|"b38"|"b34"|"b24"|"c25"|"c17"|"c33"|"b31"|"b27"|"c6"|"c23"|"b42"|"c19"|"c36"|"c40"|"c39"|"b26"|"b45"|"c21"|"c45"|"b28"],PF-Ladder-101-args-Audience-50-Members-PAF-size-77-args.xmi
7,00:00:00.125,15,15,["b32"|"c37"|"c44"|"b8"|"c19"|"c35"|"b16"|"b18"|"b25"|"c46"|"b31"|"b35"|"c17"|"b46"|"b39"],PF-Ladder-101-args-Audience-50-Members-PAF-size-77-args.xmi
8,00:00:00.132,15,0,[],PF-Ladder-101-args-Audience-50-Members-PAF-size-77-args.xmi
9,00:00:00.121,5,52,["b15"|"c27"|"b35"|"c20"|"b45"|"b6"|"b49"|"b39"|"c16"|"b29"|"c30"|"b19"|"b36"|"c19"|"c9"|"b34"|"c6"|"c33"|"b2"|"c45"|"b7"|"b23"|"b12"|"b0"|"b41"|"c11"|"b46"|"c41"|"b24"|"b33"|"c25"|"b10"|"b11"|"c18"|"c49"|"b22"|"c14"|"a"|"c23"|"c24"|"b8"|"c38"|"b14"|"c21"|"c47"|"c36"|"b47"|"c37"|"c7"|"c31"|"c4"|"b9"],PF-Ladder-101-args-Audience-50-Members-PAF-size-77-args.xmi
