batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:17:35.372,-70.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-162159-c1-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.mopt-matching-henshin/batch-0/23CBE174.xmi
1,00:17:15.086,-69.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-162159-c1-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.mopt-matching-henshin/batch-1/44EC285B.xmi
2,00:17:34.720,-70.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-162159-c1-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.mopt-matching-henshin/batch-2/64E5D5CB.xmi
3,00:17:50.019,-70.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-162159-c1-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.mopt-matching-henshin/batch-3/494248C4.xmi
4,00:17:31.695,-70.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-162159-c1-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.mopt-matching-henshin/batch-4/3248626F.xmi
5,00:17:32.189,-70.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-162159-c1-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.mopt-matching-henshin/batch-5/2B4FDB02.xmi
6,00:17:57.155,-70.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-162159-c1-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.mopt-matching-henshin/batch-6/12353919.xmi
7,01:25:08.134,-70.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-162159-c1-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.mopt-matching-henshin/batch-7/17B52D0F.xmi
8,02:05:26.493,-70.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-162159-c1-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.mopt-matching-henshin/batch-8/4E3C75A1.xmi
9,02:05:14.815,-70.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-162159-c1-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.mopt-matching-henshin/batch-9/5B0847D1.xmi
