run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.302,0,97,["b30"|"c3"|"b6"|"c37"|"b4"|"c44"|"b34"|"c5"|"b29"|"c18"|"c21"|"b28"|"b47"|"b20"|"b0"|"b39"|"c49"|"c25"|"c4"|"a"|"b12"|"c43"|"b40"|"c8"|"b21"|"c35"|"b7"|"b35"|"b16"|"b37"|"b38"|"c26"|"b18"|"c13"|"c28"|"c36"|"b27"|"c1"|"b42"|"b43"|"b13"|"b31"|"c14"|"c20"|"c40"|"b48"|"b49"|"c41"|"b11"|"c19"|"c10"|"c23"|"b41"|"b10"|"c42"|"c24"|"b17"|"c15"|"c6"|"c46"|"b2"|"c12"|"c48"|"b22"|"b8"|"c29"|"c9"|"b14"|"b46"|"c45"|"b32"|"b25"|"b23"|"c31"|"c34"|"c38"|"c32"|"c47"|"c27"|"b44"|"b33"|"c22"|"b26"|"c33"|"b15"|"b1"|"c0"|"c2"|"c39"|"b45"|"c16"|"c17"|"b5"|"b36"|"c7"|"b9"|"c30"],PF-Cycle-101-args-Audience-50-Members-PAF-size-77-args.xmi
1,00:00:00.137,0,12,["b6"|"b19"|"c9"|"b33"|"c48"|"c42"|"c29"|"b47"|"c20"|"b43"|"b20"|"b0"],PF-Cycle-101-args-Audience-50-Members-PAF-size-77-args.xmi
2,00:00:00.154,0,65,["b0"|"b43"|"c44"|"b37"|"c27"|"b9"|"c47"|"c28"|"b12"|"c21"|"a"|"c11"|"b5"|"c13"|"b13"|"b7"|"c1"|"c15"|"c10"|"c7"|"b25"|"b18"|"c36"|"c20"|"b39"|"b19"|"c14"|"b16"|"c8"|"c19"|"c33"|"c4"|"b41"|"b49"|"c34"|"c40"|"b4"|"c12"|"b40"|"b11"|"c9"|"b10"|"c26"|"b46"|"c22"|"b24"|"b14"|"b26"|"b15"|"b27"|"c16"|"c32"|"b20"|"b23"|"b33"|"c5"|"c45"|"b6"|"b8"|"c37"|"b2"|"b42"|"c49"|"c39"|"c18"],PF-Cycle-101-args-Audience-50-Members-PAF-size-77-args.xmi
3,00:00:00.117,0,25,["c29"|"c24"|"b0"|"b33"|"b9"|"b32"|"c49"|"b30"|"b7"|"c15"|"b1"|"c2"|"b48"|"b27"|"b24"|"b5"|"c25"|"b39"|"b29"|"b49"|"b20"|"c13"|"b42"|"c22"|"b8"],PF-Cycle-101-args-Audience-50-Members-PAF-size-77-args.xmi
4,00:00:02.700,0,40,["b19"|"b40"|"c49"|"b36"|"c36"|"c18"|"c27"|"b7"|"b33"|"c40"|"c21"|"b16"|"c2"|"c35"|"c3"|"b13"|"c39"|"b28"|"b29"|"b45"|"b27"|"b31"|"c44"|"b8"|"b25"|"b17"|"b3"|"b46"|"b42"|"c26"|"b43"|"b0"|"b41"|"c22"|"b47"|"c9"|"c17"|"c16"|"b37"|"b49"],PF-Cycle-101-args-Audience-50-Members-PAF-size-77-args.xmi
5,00:00:00.130,0,23,["c17"|"b16"|"c18"|"b15"|"c36"|"b46"|"c48"|"b7"|"b4"|"b37"|"c40"|"c29"|"b30"|"b27"|"b5"|"c3"|"b0"|"c5"|"b8"|"c4"|"c34"|"c46"|"c11"],PF-Cycle-101-args-Audience-50-Members-PAF-size-77-args.xmi
6,00:00:00.132,0,35,["c25"|"b49"|"b41"|"b5"|"c30"|"c6"|"c2"|"c3"|"c47"|"c10"|"b29"|"b39"|"b15"|"c7"|"b10"|"b17"|"c21"|"c4"|"c5"|"b36"|"c15"|"c42"|"b3"|"c16"|"c44"|"c49"|"b21"|"a"|"b9"|"c17"|"b31"|"b33"|"b0"|"b40"|"b35"],PF-Cycle-101-args-Audience-50-Members-PAF-size-77-args.xmi
7,00:00:00.175,0,90,["b24"|"b21"|"c13"|"b18"|"b45"|"c5"|"c15"|"b46"|"c49"|"b40"|"b27"|"c0"|"b2"|"b44"|"c6"|"c24"|"c48"|"c35"|"c17"|"b4"|"c28"|"c8"|"c42"|"c43"|"c32"|"b33"|"c46"|"b6"|"c14"|"b9"|"c27"|"b42"|"c30"|"a"|"b7"|"c20"|"c23"|"b5"|"b11"|"c45"|"b29"|"c7"|"b36"|"b35"|"c41"|"c44"|"b10"|"c10"|"b1"|"b49"|"c37"|"c33"|"b12"|"c39"|"b22"|"b28"|"c40"|"c1"|"c29"|"c18"|"c34"|"b3"|"b41"|"b43"|"b26"|"b19"|"b13"|"b17"|"b25"|"c2"|"b14"|"b15"|"c12"|"c25"|"b23"|"b47"|"b34"|"c19"|"c16"|"c4"|"c47"|"b30"|"b8"|"c38"|"b20"|"b37"|"c26"|"c9"|"b31"|"c21"],PF-Cycle-101-args-Audience-50-Members-PAF-size-77-args.xmi
8,00:00:00.128,0,12,["b41"|"b36"|"c21"|"c8"|"c47"|"c30"|"b22"|"c19"|"b3"|"c15"|"b7"|"c42"],PF-Cycle-101-args-Audience-50-Members-PAF-size-77-args.xmi
9,00:00:00.125,0,5,["c7"|"c5"|"b3"|"c33"|"b9"],PF-Cycle-101-args-Audience-50-Members-PAF-size-77-args.xmi
