run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.333,0,39,["c45"|"c17"|"c38"|"c26"|"b7"|"b9"|"c39"|"b5"|"b2"|"b40"|"b48"|"c27"|"c10"|"b20"|"c11"|"c3"|"b46"|"b4"|"b10"|"b6"|"c7"|"b49"|"c1"|"b41"|"b34"|"c19"|"b33"|"b12"|"c4"|"c24"|"b30"|"c34"|"c33"|"b15"|"c15"|"c2"|"c28"|"b11"|"c13"],PF-Cycle-101-args-Audience-100-Members-PAF-size-27-args.xmi
1,00:00:00.255,0,10,["c15"|"c38"|"c40"|"c19"|"b24"|"b3"|"b25"|"b26"|"b40"|"c12"],PF-Cycle-101-args-Audience-100-Members-PAF-size-27-args.xmi
2,00:00:00.224,0,92,["b6"|"b36"|"c23"|"b20"|"b23"|"c12"|"b19"|"c25"|"c4"|"c31"|"c26"|"c45"|"c19"|"c49"|"b7"|"b4"|"c13"|"b1"|"b26"|"c15"|"b39"|"c0"|"b31"|"c33"|"c8"|"b45"|"b13"|"b24"|"b48"|"c27"|"c11"|"b15"|"c9"|"b0"|"b29"|"b47"|"a"|"b30"|"b8"|"b40"|"c46"|"c20"|"b3"|"b28"|"c5"|"b11"|"c16"|"c30"|"c48"|"c47"|"c24"|"c44"|"c22"|"b33"|"b10"|"c32"|"b27"|"b14"|"c28"|"c2"|"c37"|"b9"|"b32"|"c34"|"c10"|"b2"|"b18"|"c14"|"c41"|"c40"|"b25"|"b34"|"c1"|"b21"|"b16"|"b12"|"b44"|"b43"|"c17"|"c6"|"b46"|"b38"|"c35"|"c42"|"c7"|"b5"|"c3"|"b42"|"c38"|"c18"|"c43"|"c36"],PF-Cycle-101-args-Audience-100-Members-PAF-size-27-args.xmi
3,00:00:00.275,0,56,["b38"|"b11"|"c37"|"b28"|"b23"|"c39"|"c44"|"c21"|"b10"|"c48"|"b46"|"b7"|"c38"|"b30"|"b21"|"b39"|"c13"|"c5"|"c46"|"b29"|"b15"|"c30"|"c49"|"c42"|"c11"|"c7"|"c34"|"b31"|"b37"|"b1"|"c12"|"c10"|"b42"|"b49"|"b12"|"c31"|"c29"|"b47"|"b20"|"b18"|"b14"|"b40"|"b5"|"b13"|"c6"|"c18"|"b6"|"c3"|"b48"|"c4"|"b3"|"c20"|"c15"|"b24"|"b45"|"b33"],PF-Cycle-101-args-Audience-100-Members-PAF-size-27-args.xmi
4,00:00:00.274,0,77,["b0"|"c45"|"b15"|"b24"|"c2"|"b40"|"b45"|"b16"|"c1"|"c18"|"b32"|"b23"|"b4"|"c17"|"b17"|"b33"|"b3"|"b41"|"c19"|"c40"|"c0"|"c10"|"b1"|"b5"|"c32"|"c33"|"b8"|"c41"|"c46"|"b38"|"c7"|"c12"|"b39"|"b34"|"b46"|"c42"|"c26"|"c23"|"c47"|"c29"|"c38"|"c20"|"b35"|"c30"|"b49"|"b29"|"b11"|"c44"|"b28"|"c35"|"b21"|"c48"|"b27"|"a"|"c28"|"b9"|"c21"|"c37"|"b22"|"b47"|"c8"|"c3"|"c36"|"c16"|"b2"|"b6"|"b25"|"b37"|"c14"|"c9"|"b26"|"b31"|"c27"|"b20"|"c49"|"b36"|"b13"],PF-Cycle-101-args-Audience-100-Members-PAF-size-27-args.xmi
5,00:00:00.259,0,1,["c25"],PF-Cycle-101-args-Audience-100-Members-PAF-size-27-args.xmi
6,00:00:02.656,0,90,["c2"|"b8"|"c0"|"b37"|"c1"|"b25"|"b19"|"c11"|"b34"|"c48"|"b38"|"b32"|"c37"|"a"|"c29"|"b18"|"c19"|"b10"|"c22"|"b29"|"c40"|"c44"|"c23"|"c35"|"c32"|"b31"|"c27"|"c14"|"b27"|"c13"|"b3"|"c26"|"c6"|"b5"|"b0"|"c12"|"c47"|"b4"|"c38"|"c30"|"c42"|"c17"|"b23"|"c45"|"c4"|"b1"|"c34"|"b9"|"b24"|"b35"|"c28"|"b39"|"b13"|"b44"|"c24"|"b17"|"c33"|"b46"|"c49"|"b22"|"c9"|"b14"|"b40"|"c15"|"c7"|"c31"|"b48"|"b47"|"b43"|"c39"|"c43"|"b15"|"c36"|"b30"|"c3"|"b42"|"b12"|"b11"|"c18"|"c21"|"c20"|"c16"|"c10"|"b16"|"b21"|"c5"|"b2"|"b36"|"c41"|"c46"],PF-Cycle-101-args-Audience-100-Members-PAF-size-27-args.xmi
7,00:00:00.167,0,32,["c13"|"b30"|"c16"|"b17"|"b23"|"b49"|"b2"|"c9"|"c22"|"c20"|"c2"|"b39"|"c47"|"c14"|"c44"|"b12"|"c32"|"c21"|"c7"|"a"|"c33"|"b47"|"b22"|"b11"|"b44"|"c48"|"c4"|"c34"|"b9"|"c10"|"b33"|"c42"],PF-Cycle-101-args-Audience-100-Members-PAF-size-27-args.xmi
8,00:00:00.211,0,69,["b40"|"c32"|"b33"|"c33"|"c46"|"c30"|"c16"|"b16"|"c28"|"c18"|"c39"|"b11"|"c29"|"c35"|"c20"|"b7"|"b22"|"b28"|"b24"|"c9"|"c24"|"c25"|"c6"|"b39"|"b10"|"b14"|"b46"|"c14"|"c31"|"a"|"b15"|"b31"|"c44"|"b9"|"b45"|"b38"|"b12"|"b34"|"c38"|"c17"|"b19"|"b49"|"b18"|"b30"|"b35"|"c7"|"b43"|"b27"|"c43"|"c23"|"c0"|"c2"|"c4"|"c37"|"c15"|"c45"|"c26"|"b4"|"b26"|"c40"|"b47"|"c3"|"b20"|"c22"|"c21"|"c36"|"c5"|"b29"|"b41"],PF-Cycle-101-args-Audience-100-Members-PAF-size-27-args.xmi
9,00:00:00.186,0,53,["c46"|"c0"|"c41"|"a"|"c33"|"c43"|"b47"|"c40"|"b7"|"c31"|"c21"|"c35"|"b23"|"c49"|"b16"|"b22"|"b43"|"c8"|"b25"|"c45"|"b26"|"b31"|"c42"|"c14"|"c6"|"b33"|"b18"|"b14"|"c16"|"b19"|"c17"|"b4"|"b6"|"c11"|"c4"|"c28"|"b37"|"c1"|"b28"|"b1"|"c47"|"b9"|"b46"|"b41"|"b20"|"b24"|"c32"|"b21"|"b2"|"b35"|"c9"|"c37"|"c2"],PF-Cycle-101-args-Audience-100-Members-PAF-size-27-args.xmi
