run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.344,0,67,["a103"|"a118"|"a142"|"a91"|"a161"|"a164"|"a187"|"a15"|"a33"|"a43"|"a198"|"a146"|"a65"|"a107"|"a66"|"a177"|"a100"|"a176"|"a108"|"a87"|"a196"|"a123"|"a94"|"a141"|"a154"|"a125"|"a14"|"a151"|"a194"|"a93"|"a159"|"a114"|"a110"|"a61"|"a48"|"a81"|"a150"|"a60"|"a179"|"a44"|"a134"|"a51"|"a76"|"a111"|"a92"|"a55"|"a127"|"a143"|"a5"|"a188"|"a75"|"a34"|"a41"|"a172"|"a113"|"a135"|"a132"|"a77"|"a165"|"a155"|"a53"|"a104"|"a121"|"a200"|"a95"|"a120"|"a201"],PF-Tree-202-args-Audience-100-Members-PAF-size-52-args.xmi
1,00:00:00.347,0,121,["a4"|"a1"|"a169"|"a39"|"a97"|"a12"|"a128"|"a96"|"a108"|"a64"|"a156"|"a141"|"a180"|"a23"|"a129"|"a155"|"a27"|"a50"|"a101"|"a44"|"a84"|"a201"|"a151"|"a8"|"a102"|"a197"|"a92"|"a144"|"a187"|"a174"|"a118"|"a191"|"a74"|"a5"|"a133"|"a76"|"a52"|"a32"|"a28"|"a85"|"a10"|"a62"|"a109"|"a70"|"a196"|"a98"|"a22"|"a193"|"a35"|"a127"|"a75"|"a124"|"a195"|"a170"|"a160"|"a152"|"a178"|"a198"|"a14"|"a138"|"a38"|"a114"|"a139"|"a60"|"a89"|"a3"|"a200"|"a165"|"a7"|"a83"|"a34"|"a9"|"a119"|"a164"|"a188"|"a190"|"a143"|"a192"|"a194"|"a43"|"a95"|"a158"|"a2"|"a110"|"a56"|"a100"|"a162"|"a107"|"a"|"a136"|"a42"|"a93"|"a6"|"a199"|"a186"|"a77"|"a91"|"a145"|"a184"|"a175"|"a112"|"a125"|"a157"|"a104"|"a67"|"a86"|"a179"|"a61"|"a147"|"a30"|"a20"|"a37"|"a122"|"a123"|"a25"|"a36"|"a161"|"a163"|"a54"|"a185"|"a111"],PF-Tree-202-args-Audience-100-Members-PAF-size-52-args.xmi
2,00:00:02.139,0,126,["a17"|"a91"|"a89"|"a28"|"a151"|"a3"|"a126"|"a37"|"a122"|"a176"|"a175"|"a2"|"a192"|"a77"|"a61"|"a39"|"a174"|"a46"|"a72"|"a57"|"a88"|"a196"|"a141"|"a118"|"a169"|"a152"|"a48"|"a128"|"a80"|"a155"|"a21"|"a107"|"a56"|"a62"|"a63"|"a5"|"a65"|"a18"|"a177"|"a78"|"a97"|"a29"|"a13"|"a119"|"a90"|"a34"|"a120"|"a178"|"a9"|"a75"|"a129"|"a23"|"a143"|"a173"|"a135"|"a138"|"a42"|"a161"|"a49"|"a6"|"a131"|"a38"|"a198"|"a134"|"a124"|"a183"|"a197"|"a160"|"a43"|"a139"|"a179"|"a130"|"a112"|"a158"|"a68"|"a200"|"a36"|"a8"|"a159"|"a106"|"a22"|"a145"|"a162"|"a136"|"a19"|"a87"|"a108"|"a100"|"a35"|"a47"|"a64"|"a165"|"a191"|"a86"|"a115"|"a150"|"a1"|"a181"|"a41"|"a123"|"a148"|"a144"|"a99"|"a132"|"a10"|"a84"|"a26"|"a127"|"a66"|"a111"|"a190"|"a40"|"a83"|"a27"|"a96"|"a11"|"a7"|"a82"|"a186"|"a45"|"a104"|"a185"|"a189"|"a51"|"a163"|"a69"],PF-Tree-202-args-Audience-100-Members-PAF-size-52-args.xmi
3,00:00:00.283,5,59,["a139"|"a98"|"a43"|"a89"|"a188"|"a185"|"a"|"a148"|"a31"|"a47"|"a163"|"a18"|"a147"|"a73"|"a179"|"a192"|"a160"|"a82"|"a177"|"a37"|"a175"|"a5"|"a191"|"a164"|"a86"|"a138"|"a199"|"a194"|"a126"|"a94"|"a11"|"a45"|"a12"|"a80"|"a151"|"a127"|"a129"|"a150"|"a187"|"a59"|"a124"|"a170"|"a34"|"a162"|"a153"|"a25"|"a50"|"a145"|"a140"|"a56"|"a24"|"a165"|"a27"|"a107"|"a95"|"a61"|"a104"|"a99"|"a79"],PF-Tree-202-args-Audience-100-Members-PAF-size-52-args.xmi
4,00:00:00.364,0,184,["a39"|"a144"|"a50"|"a58"|"a93"|"a70"|"a15"|"a124"|"a79"|"a80"|"a83"|"a156"|"a168"|"a100"|"a29"|"a25"|"a149"|"a119"|"a198"|"a66"|"a112"|"a127"|"a199"|"a42"|"a51"|"a44"|"a154"|"a54"|"a135"|"a177"|"a71"|"a46"|"a69"|"a97"|"a75"|"a104"|"a148"|"a32"|"a126"|"a64"|"a16"|"a125"|"a20"|"a94"|"a89"|"a196"|"a155"|"a182"|"a160"|"a197"|"a186"|"a73"|"a92"|"a152"|"a134"|"a114"|"a137"|"a174"|"a99"|"a60"|"a55"|"a45"|"a53"|"a38"|"a62"|"a2"|"a88"|"a116"|"a191"|"a133"|"a8"|"a86"|"a17"|"a59"|"a184"|"a187"|"a172"|"a91"|"a169"|"a28"|"a98"|"a193"|"a159"|"a84"|"a164"|"a117"|"a65"|"a158"|"a33"|"a167"|"a178"|"a85"|"a5"|"a90"|"a76"|"a140"|"a131"|"a95"|"a166"|"a68"|"a43"|"a162"|"a128"|"a31"|"a21"|"a12"|"a111"|"a175"|"a145"|"a30"|"a118"|"a200"|"a132"|"a108"|"a176"|"a121"|"a188"|"a101"|"a19"|"a1"|"a67"|"a170"|"a78"|"a41"|"a183"|"a171"|"a77"|"a14"|"a48"|"a103"|"a27"|"a7"|"a129"|"a52"|"a190"|"a142"|"a192"|"a11"|"a57"|"a130"|"a6"|"a81"|"a138"|"a151"|"a181"|"a23"|"a87"|"a115"|"a36"|"a4"|"a180"|"a26"|"a61"|"a109"|"a157"|"a122"|"a123"|"a47"|"a37"|"a34"|"a56"|"a72"|"a"|"a153"|"a150"|"a3"|"a10"|"a161"|"a9"|"a106"|"a49"|"a120"|"a105"|"a165"|"a18"|"a139"|"a102"|"a146"|"a189"|"a24"|"a74"|"a107"|"a147"|"a195"],PF-Tree-202-args-Audience-100-Members-PAF-size-52-args.xmi
5,00:00:00.245,0,64,["a143"|"a138"|"a64"|"a78"|"a193"|"a73"|"a18"|"a93"|"a11"|"a167"|"a128"|"a4"|"a109"|"a188"|"a19"|"a139"|"a87"|"a190"|"a82"|"a36"|"a91"|"a196"|"a201"|"a6"|"a156"|"a187"|"a95"|"a72"|"a161"|"a55"|"a58"|"a3"|"a113"|"a105"|"a63"|"a136"|"a67"|"a123"|"a70"|"a180"|"a169"|"a111"|"a158"|"a77"|"a90"|"a120"|"a8"|"a174"|"a30"|"a194"|"a200"|"a13"|"a146"|"a43"|"a37"|"a21"|"a25"|"a14"|"a7"|"a41"|"a101"|"a83"|"a74"|"a119"],PF-Tree-202-args-Audience-100-Members-PAF-size-52-args.xmi
6,00:00:00.237,0,159,["a119"|"a147"|"a5"|"a121"|"a51"|"a173"|"a33"|"a66"|"a19"|"a85"|"a47"|"a107"|"a9"|"a183"|"a136"|"a120"|"a155"|"a37"|"a73"|"a139"|"a132"|"a94"|"a92"|"a17"|"a96"|"a36"|"a88"|"a186"|"a102"|"a179"|"a101"|"a83"|"a97"|"a28"|"a60"|"a162"|"a152"|"a80"|"a75"|"a157"|"a40"|"a187"|"a141"|"a71"|"a122"|"a70"|"a172"|"a63"|"a194"|"a185"|"a48"|"a41"|"a11"|"a90"|"a31"|"a146"|"a118"|"a100"|"a18"|"a69"|"a"|"a128"|"a21"|"a167"|"a34"|"a6"|"a74"|"a154"|"a123"|"a93"|"a115"|"a177"|"a161"|"a198"|"a56"|"a199"|"a78"|"a61"|"a149"|"a52"|"a188"|"a164"|"a160"|"a39"|"a174"|"a169"|"a49"|"a159"|"a26"|"a189"|"a43"|"a125"|"a131"|"a148"|"a103"|"a58"|"a117"|"a142"|"a53"|"a38"|"a133"|"a112"|"a79"|"a114"|"a10"|"a45"|"a200"|"a156"|"a176"|"a195"|"a197"|"a77"|"a113"|"a46"|"a140"|"a62"|"a181"|"a22"|"a134"|"a72"|"a196"|"a111"|"a124"|"a86"|"a143"|"a126"|"a191"|"a82"|"a135"|"a144"|"a163"|"a84"|"a14"|"a23"|"a116"|"a165"|"a109"|"a24"|"a129"|"a8"|"a190"|"a20"|"a151"|"a13"|"a99"|"a15"|"a95"|"a168"|"a153"|"a150"|"a4"|"a42"|"a89"|"a170"|"a32"|"a57"|"a201"|"a65"|"a137"],PF-Tree-202-args-Audience-100-Members-PAF-size-52-args.xmi
7,00:00:00.247,0,112,["a169"|"a18"|"a128"|"a66"|"a121"|"a129"|"a108"|"a117"|"a103"|"a170"|"a158"|"a178"|"a80"|"a7"|"a13"|"a143"|"a15"|"a37"|"a168"|"a32"|"a164"|"a191"|"a180"|"a5"|"a196"|"a102"|"a163"|"a199"|"a171"|"a136"|"a29"|"a145"|"a69"|"a50"|"a147"|"a144"|"a179"|"a59"|"a84"|"a89"|"a30"|"a174"|"a153"|"a110"|"a26"|"a87"|"a90"|"a20"|"a1"|"a106"|"a92"|"a64"|"a16"|"a74"|"a28"|"a151"|"a10"|"a112"|"a60"|"a161"|"a137"|"a146"|"a19"|"a175"|"a21"|"a86"|"a130"|"a155"|"a98"|"a17"|"a78"|"a14"|"a104"|"a123"|"a75"|"a34"|"a76"|"a189"|"a57"|"a185"|"a193"|"a142"|"a105"|"a9"|"a42"|"a134"|"a139"|"a12"|"a111"|"a97"|"a58"|"a119"|"a182"|"a176"|"a152"|"a138"|"a35"|"a41"|"a82"|"a93"|"a183"|"a133"|"a125"|"a68"|"a162"|"a53"|"a118"|"a197"|"a44"|"a79"|"a156"|"a77"],PF-Tree-202-args-Audience-100-Members-PAF-size-52-args.xmi
8,00:00:00.175,15,8,["a30"|"a7"|"a75"|"a17"|"a104"|"a145"|"a155"|"a55"],PF-Tree-202-args-Audience-100-Members-PAF-size-52-args.xmi
9,00:00:00.191,8,33,["a186"|"a122"|"a43"|"a9"|"a78"|"a18"|"a118"|"a164"|"a92"|"a194"|"a116"|"a124"|"a151"|"a147"|"a119"|"a47"|"a176"|"a153"|"a128"|"a35"|"a36"|"a133"|"a199"|"a160"|"a196"|"a129"|"a86"|"a89"|"a57"|"a1"|"a12"|"a163"|"a70"],PF-Tree-202-args-Audience-100-Members-PAF-size-52-args.xmi
