batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:09:51.176,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111937-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.mopt-matching-henshin/batch-0/7C551AD4.xmi
1,00:09:47.285,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111937-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.mopt-matching-henshin/batch-1/560BEED8.xmi
2,00:09:43.804,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111937-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.mopt-matching-henshin/batch-2/05CD95A7.xmi
3,00:09:50.354,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111937-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.mopt-matching-henshin/batch-3/298D9F57.xmi
4,00:09:45.852,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111937-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.mopt-matching-henshin/batch-4/2B541FF8.xmi
5,00:09:46.020,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111937-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.mopt-matching-henshin/batch-5/359E6328.xmi
6,00:09:51.890,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111937-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.mopt-matching-henshin/batch-6/47719CCD.xmi
7,00:09:47.466,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111937-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.mopt-matching-henshin/batch-7/74D1A5E3.xmi
8,00:09:55.034,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111937-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.mopt-matching-henshin/batch-8/60266754.xmi
9,00:09:49.369,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111937-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.mopt-matching-henshin/batch-9/39AB9CD2.xmi
