run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.427,0,93,["a95"|"a80"|"a61"|"a73"|"a78"|"a66"|"a92"|"a71"|"a98"|"a4"|"a82"|"a99"|"a79"|"a17"|"a101"|"a87"|"a41"|"a18"|"a38"|"a1"|"a39"|"a33"|"a51"|"a74"|"a77"|"a"|"a86"|"a37"|"a72"|"a94"|"a63"|"a58"|"a52"|"a64"|"a21"|"a56"|"a14"|"a54"|"a43"|"a2"|"a100"|"a20"|"a30"|"a81"|"a68"|"a19"|"a42"|"a69"|"a6"|"a83"|"a34"|"a57"|"a90"|"a12"|"a35"|"a45"|"a97"|"a46"|"a91"|"a40"|"a7"|"a93"|"a70"|"a48"|"a53"|"a85"|"a15"|"a55"|"a75"|"a10"|"a32"|"a65"|"a3"|"a44"|"a25"|"a28"|"a76"|"a23"|"a11"|"a59"|"a49"|"a88"|"a29"|"a62"|"a60"|"a27"|"a50"|"a89"|"a24"|"a13"|"a22"|"a5"|"a31"],PF-Tree-102-args-Audience-100-Members-PAF-size-78-args.xmi
1,00:00:00.355,0,46,["a79"|"a73"|"a55"|"a63"|"a100"|"a97"|"a9"|"a70"|"a62"|"a61"|"a87"|"a56"|"a13"|"a31"|"a12"|"a19"|"a47"|"a88"|"a89"|"a42"|"a48"|"a45"|"a32"|"a40"|"a29"|"a75"|"a59"|"a30"|"a84"|"a44"|"a11"|"a4"|"a43"|"a95"|"a1"|"a85"|"a65"|"a98"|"a27"|"a8"|"a10"|"a90"|"a37"|"a46"|"a21"|"a71"],PF-Tree-102-args-Audience-100-Members-PAF-size-78-args.xmi
2,00:00:00.241,13,76,["a56"|"a25"|"a59"|"a51"|"a55"|"a90"|"a40"|"a77"|"a68"|"a18"|"a24"|"a79"|"a23"|"a57"|"a1"|"a"|"a72"|"a98"|"a82"|"a65"|"a94"|"a26"|"a39"|"a71"|"a48"|"a8"|"a38"|"a96"|"a80"|"a92"|"a33"|"a22"|"a5"|"a76"|"a63"|"a10"|"a99"|"a60"|"a41"|"a97"|"a52"|"a35"|"a17"|"a61"|"a74"|"a86"|"a6"|"a64"|"a28"|"a91"|"a95"|"a3"|"a58"|"a11"|"a70"|"a30"|"a42"|"a66"|"a34"|"a15"|"a89"|"a75"|"a31"|"a53"|"a62"|"a83"|"a101"|"a43"|"a37"|"a67"|"a13"|"a47"|"a36"|"a93"|"a32"|"a9"],PF-Tree-102-args-Audience-100-Members-PAF-size-78-args.xmi
3,00:00:00.235,16,52,["a51"|"a29"|"a83"|"a22"|"a77"|"a19"|"a100"|"a18"|"a33"|"a52"|"a55"|"a60"|"a98"|"a61"|"a63"|"a78"|"a5"|"a67"|"a58"|"a99"|"a66"|"a96"|"a93"|"a72"|"a65"|"a76"|"a92"|"a49"|"a70"|"a16"|"a10"|"a24"|"a23"|"a64"|"a81"|"a91"|"a34"|"a94"|"a30"|"a14"|"a6"|"a12"|"a84"|"a57"|"a42"|"a17"|"a86"|"a8"|"a97"|"a41"|"a36"|"a101"],PF-Tree-102-args-Audience-100-Members-PAF-size-78-args.xmi
4,00:00:02.127,7,17,["a36"|"a66"|"a59"|"a89"|"a95"|"a20"|"a21"|"a77"|"a56"|"a55"|"a84"|"a5"|"a33"|"a49"|"a37"|"a1"|"a16"],PF-Tree-102-args-Audience-100-Members-PAF-size-78-args.xmi
5,00:00:00.234,0,78,["a94"|"a54"|"a89"|"a13"|"a57"|"a88"|"a84"|"a76"|"a32"|"a43"|"a16"|"a60"|"a68"|"a78"|"a69"|"a17"|"a47"|"a21"|"a50"|"a52"|"a39"|"a4"|"a15"|"a44"|"a22"|"a11"|"a12"|"a73"|"a"|"a5"|"a61"|"a48"|"a19"|"a29"|"a30"|"a2"|"a9"|"a41"|"a45"|"a55"|"a3"|"a93"|"a25"|"a40"|"a98"|"a33"|"a23"|"a34"|"a100"|"a71"|"a28"|"a91"|"a65"|"a56"|"a53"|"a101"|"a99"|"a10"|"a58"|"a51"|"a66"|"a81"|"a67"|"a72"|"a97"|"a18"|"a46"|"a7"|"a96"|"a80"|"a35"|"a59"|"a82"|"a37"|"a27"|"a63"|"a83"|"a70"],PF-Tree-102-args-Audience-100-Members-PAF-size-78-args.xmi
6,00:00:00.278,20,8,["a15"|"a53"|"a86"|"a25"|"a34"|"a19"|"a5"|"a2"],PF-Tree-102-args-Audience-100-Members-PAF-size-78-args.xmi
7,00:00:00.253,4,39,["a70"|"a54"|"a98"|"a3"|"a95"|"a62"|"a88"|"a78"|"a37"|"a81"|"a74"|"a7"|"a29"|"a6"|"a51"|"a19"|"a8"|"a56"|"a83"|"a2"|"a90"|"a34"|"a97"|"a30"|"a9"|"a4"|"a68"|"a46"|"a13"|"a40"|"a10"|"a100"|"a101"|"a65"|"a77"|"a28"|"a58"|"a86"|"a35"],PF-Tree-102-args-Audience-100-Members-PAF-size-78-args.xmi
8,00:00:00.217,0,64,["a33"|"a26"|"a23"|"a98"|"a1"|"a71"|"a58"|"a3"|"a54"|"a47"|"a75"|"a30"|"a49"|"a89"|"a86"|"a20"|"a16"|"a22"|"a100"|"a37"|"a94"|"a92"|"a13"|"a39"|"a43"|"a79"|"a38"|"a88"|"a80"|"a17"|"a93"|"a11"|"a31"|"a10"|"a55"|"a34"|"a61"|"a15"|"a74"|"a9"|"a90"|"a59"|"a5"|"a42"|"a87"|"a64"|"a8"|"a81"|"a28"|"a72"|"a41"|"a18"|"a24"|"a44"|"a27"|"a91"|"a76"|"a51"|"a40"|"a85"|"a48"|"a66"|"a77"|"a82"],PF-Tree-102-args-Audience-100-Members-PAF-size-78-args.xmi
9,00:00:00.210,7,64,["a36"|"a39"|"a76"|"a4"|"a96"|"a73"|"a71"|"a43"|"a54"|"a3"|"a66"|"a60"|"a44"|"a34"|"a26"|"a57"|"a23"|"a11"|"a31"|"a40"|"a69"|"a91"|"a24"|"a10"|"a79"|"a41"|"a38"|"a6"|"a14"|"a100"|"a97"|"a85"|"a59"|"a20"|"a49"|"a56"|"a7"|"a1"|"a2"|"a50"|"a89"|"a21"|"a33"|"a78"|"a92"|"a28"|"a65"|"a12"|"a"|"a19"|"a29"|"a5"|"a77"|"a46"|"a64"|"a68"|"a74"|"a52"|"a18"|"a62"|"a55"|"a32"|"a16"|"a87"],PF-Tree-102-args-Audience-100-Members-PAF-size-78-args.xmi
