run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.273,10,147,["a21"|"a99"|"a169"|"a193"|"a134"|"a110"|"a87"|"a55"|"a70"|"a5"|"a20"|"a176"|"a124"|"a32"|"a8"|"a201"|"a85"|"a43"|"a63"|"a162"|"a69"|"a165"|"a37"|"a178"|"a64"|"a101"|"a38"|"a89"|"a49"|"a132"|"a75"|"a173"|"a7"|"a114"|"a61"|"a25"|"a14"|"a115"|"a27"|"a140"|"a160"|"a136"|"a78"|"a12"|"a52"|"a188"|"a167"|"a10"|"a159"|"a118"|"a29"|"a26"|"a6"|"a198"|"a15"|"a107"|"a39"|"a108"|"a71"|"a113"|"a51"|"a148"|"a168"|"a164"|"a126"|"a153"|"a33"|"a174"|"a46"|"a147"|"a135"|"a65"|"a183"|"a4"|"a24"|"a192"|"a34"|"a122"|"a144"|"a143"|"a76"|"a121"|"a200"|"a67"|"a31"|"a172"|"a44"|"a80"|"a95"|"a58"|"a190"|"a119"|"a161"|"a163"|"a42"|"a133"|"a40"|"a158"|"a141"|"a166"|"a137"|"a104"|"a123"|"a94"|"a106"|"a53"|"a30"|"a195"|"a13"|"a50"|"a81"|"a184"|"a45"|"a60"|"a88"|"a84"|"a18"|"a154"|"a131"|"a57"|"a77"|"a149"|"a186"|"a182"|"a117"|"a28"|"a35"|"a90"|"a93"|"a152"|"a180"|"a142"|"a157"|"a102"|"a59"|"a2"|"a54"|"a48"|"a105"|"a170"|"a103"|"a196"|"a91"|"a150"|"a112"|"a96"|"a175"],PF-Tree-202-args-Audience-50-Members-PAF-size-153-args.xmi
1,00:00:00.189,0,92,["a158"|"a"|"a194"|"a91"|"a173"|"a146"|"a44"|"a57"|"a105"|"a129"|"a181"|"a143"|"a25"|"a61"|"a96"|"a65"|"a14"|"a55"|"a157"|"a175"|"a134"|"a111"|"a170"|"a125"|"a10"|"a178"|"a74"|"a35"|"a165"|"a4"|"a1"|"a99"|"a36"|"a124"|"a86"|"a127"|"a106"|"a195"|"a186"|"a104"|"a141"|"a30"|"a152"|"a139"|"a11"|"a73"|"a189"|"a185"|"a201"|"a118"|"a102"|"a148"|"a24"|"a155"|"a22"|"a88"|"a3"|"a46"|"a94"|"a123"|"a27"|"a31"|"a58"|"a59"|"a75"|"a113"|"a136"|"a153"|"a95"|"a12"|"a168"|"a32"|"a49"|"a17"|"a63"|"a200"|"a89"|"a42"|"a70"|"a97"|"a38"|"a41"|"a51"|"a16"|"a40"|"a164"|"a166"|"a180"|"a48"|"a159"|"a71"|"a45"],PF-Tree-202-args-Audience-50-Members-PAF-size-153-args.xmi
2,00:00:00.142,6,33,["a93"|"a136"|"a82"|"a156"|"a39"|"a32"|"a101"|"a4"|"a104"|"a64"|"a75"|"a146"|"a148"|"a44"|"a1"|"a29"|"a178"|"a167"|"a143"|"a122"|"a76"|"a97"|"a177"|"a61"|"a134"|"a87"|"a2"|"a110"|"a8"|"a130"|"a38"|"a105"|"a185"],PF-Tree-202-args-Audience-50-Members-PAF-size-153-args.xmi
3,00:00:00.128,0,160,["a102"|"a96"|"a135"|"a23"|"a88"|"a190"|"a27"|"a197"|"a183"|"a141"|"a69"|"a1"|"a171"|"a22"|"a170"|"a110"|"a14"|"a50"|"a156"|"a2"|"a126"|"a34"|"a35"|"a40"|"a30"|"a201"|"a127"|"a70"|"a172"|"a9"|"a114"|"a53"|"a174"|"a199"|"a19"|"a47"|"a13"|"a115"|"a158"|"a187"|"a176"|"a57"|"a154"|"a87"|"a55"|"a184"|"a195"|"a180"|"a177"|"a179"|"a17"|"a76"|"a112"|"a68"|"a140"|"a39"|"a83"|"a42"|"a32"|"a49"|"a143"|"a20"|"a52"|"a84"|"a97"|"a63"|"a185"|"a29"|"a11"|"a80"|"a178"|"a148"|"a74"|"a"|"a90"|"a21"|"a123"|"a71"|"a165"|"a194"|"a133"|"a118"|"a98"|"a145"|"a162"|"a3"|"a73"|"a85"|"a33"|"a113"|"a94"|"a72"|"a8"|"a89"|"a95"|"a43"|"a92"|"a121"|"a82"|"a131"|"a62"|"a136"|"a26"|"a139"|"a175"|"a132"|"a137"|"a31"|"a142"|"a150"|"a79"|"a10"|"a61"|"a116"|"a191"|"a41"|"a105"|"a100"|"a200"|"a129"|"a161"|"a4"|"a104"|"a182"|"a138"|"a108"|"a111"|"a159"|"a60"|"a169"|"a64"|"a18"|"a160"|"a163"|"a164"|"a24"|"a46"|"a81"|"a130"|"a128"|"a66"|"a117"|"a7"|"a119"|"a101"|"a54"|"a173"|"a149"|"a37"|"a103"|"a193"|"a189"|"a38"|"a91"|"a45"|"a36"|"a56"|"a107"|"a124"|"a122"],PF-Tree-202-args-Audience-50-Members-PAF-size-153-args.xmi
4,00:00:00.138,1,103,["a39"|"a146"|"a140"|"a182"|"a47"|"a3"|"a8"|"a48"|"a51"|"a142"|"a9"|"a201"|"a101"|"a198"|"a168"|"a110"|"a111"|"a145"|"a117"|"a189"|"a97"|"a"|"a162"|"a86"|"a1"|"a149"|"a196"|"a23"|"a87"|"a58"|"a100"|"a173"|"a73"|"a139"|"a29"|"a71"|"a126"|"a184"|"a43"|"a41"|"a22"|"a171"|"a81"|"a124"|"a113"|"a175"|"a7"|"a181"|"a114"|"a123"|"a62"|"a94"|"a95"|"a160"|"a155"|"a129"|"a6"|"a66"|"a167"|"a32"|"a134"|"a91"|"a12"|"a159"|"a176"|"a130"|"a88"|"a122"|"a177"|"a36"|"a90"|"a132"|"a4"|"a120"|"a45"|"a109"|"a115"|"a85"|"a105"|"a102"|"a17"|"a53"|"a147"|"a164"|"a74"|"a49"|"a15"|"a180"|"a40"|"a125"|"a135"|"a192"|"a2"|"a13"|"a70"|"a116"|"a10"|"a137"|"a11"|"a79"|"a128"|"a30"|"a166"],PF-Tree-202-args-Audience-50-Members-PAF-size-153-args.xmi
5,00:00:00.152,9,16,["a141"|"a166"|"a14"|"a144"|"a85"|"a67"|"a4"|"a158"|"a48"|"a172"|"a168"|"a121"|"a21"|"a196"|"a183"|"a114"],PF-Tree-202-args-Audience-50-Members-PAF-size-153-args.xmi
6,00:00:00.141,0,155,["a194"|"a57"|"a13"|"a3"|"a123"|"a134"|"a182"|"a72"|"a4"|"a141"|"a29"|"a197"|"a54"|"a90"|"a49"|"a95"|"a66"|"a83"|"a110"|"a17"|"a88"|"a152"|"a53"|"a109"|"a180"|"a8"|"a149"|"a129"|"a48"|"a143"|"a27"|"a61"|"a99"|"a44"|"a170"|"a136"|"a115"|"a92"|"a106"|"a30"|"a201"|"a158"|"a151"|"a198"|"a181"|"a199"|"a184"|"a128"|"a192"|"a96"|"a79"|"a130"|"a156"|"a116"|"a119"|"a127"|"a31"|"a20"|"a81"|"a187"|"a114"|"a94"|"a144"|"a164"|"a91"|"a97"|"a52"|"a68"|"a200"|"a55"|"a34"|"a6"|"a63"|"a178"|"a102"|"a85"|"a26"|"a7"|"a87"|"a11"|"a122"|"a131"|"a80"|"a22"|"a135"|"a98"|"a21"|"a33"|"a14"|"a35"|"a12"|"a190"|"a18"|"a93"|"a140"|"a15"|"a179"|"a73"|"a41"|"a74"|"a39"|"a62"|"a32"|"a126"|"a176"|"a9"|"a40"|"a146"|"a78"|"a47"|"a168"|"a51"|"a76"|"a139"|"a45"|"a58"|"a157"|"a82"|"a193"|"a77"|"a177"|"a159"|"a100"|"a23"|"a124"|"a42"|"a104"|"a84"|"a16"|"a105"|"a89"|"a37"|"a103"|"a145"|"a171"|"a163"|"a183"|"a86"|"a107"|"a196"|"a70"|"a162"|"a71"|"a10"|"a137"|"a19"|"a161"|"a169"|"a65"|"a60"|"a166"|"a25"|"a69"|"a175"|"a28"],PF-Tree-202-args-Audience-50-Members-PAF-size-153-args.xmi
7,00:00:00.175,10,12,["a2"|"a179"|"a38"|"a193"|"a119"|"a144"|"a95"|"a62"|"a52"|"a53"|"a23"|"a148"],PF-Tree-202-args-Audience-50-Members-PAF-size-153-args.xmi
8,00:00:00.142,0,63,["a28"|"a82"|"a190"|"a5"|"a182"|"a8"|"a164"|"a143"|"a137"|"a38"|"a142"|"a30"|"a161"|"a179"|"a66"|"a73"|"a91"|"a173"|"a168"|"a102"|"a136"|"a70"|"a165"|"a92"|"a104"|"a194"|"a157"|"a72"|"a187"|"a25"|"a124"|"a21"|"a133"|"a147"|"a139"|"a16"|"a130"|"a166"|"a29"|"a43"|"a111"|"a46"|"a15"|"a200"|"a174"|"a107"|"a54"|"a26"|"a49"|"a120"|"a56"|"a60"|"a14"|"a19"|"a152"|"a11"|"a146"|"a53"|"a191"|"a74"|"a119"|"a127"|"a78"],PF-Tree-202-args-Audience-50-Members-PAF-size-153-args.xmi
9,00:00:02.839,0,66,["a"|"a77"|"a31"|"a8"|"a58"|"a144"|"a52"|"a105"|"a186"|"a188"|"a98"|"a68"|"a79"|"a70"|"a142"|"a20"|"a56"|"a74"|"a169"|"a120"|"a76"|"a166"|"a141"|"a55"|"a38"|"a153"|"a194"|"a106"|"a197"|"a176"|"a21"|"a156"|"a57"|"a19"|"a138"|"a2"|"a82"|"a62"|"a61"|"a94"|"a190"|"a187"|"a184"|"a102"|"a114"|"a133"|"a44"|"a100"|"a150"|"a47"|"a26"|"a109"|"a146"|"a168"|"a95"|"a199"|"a136"|"a158"|"a97"|"a90"|"a72"|"a45"|"a154"|"a37"|"a65"|"a200"],PF-Tree-202-args-Audience-50-Members-PAF-size-153-args.xmi
