run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.285,0,173,["a104"|"a29"|"a167"|"a136"|"a132"|"a140"|"a16"|"a191"|"a153"|"a92"|"a67"|"a161"|"a102"|"a121"|"a11"|"a96"|"a139"|"a60"|"a182"|"a64"|"a127"|"a173"|"a114"|"a2"|"a58"|"a196"|"a190"|"a197"|"a107"|"a3"|"a109"|"a158"|"a150"|"a144"|"a33"|"a1"|"a184"|"a123"|"a187"|"a186"|"a87"|"a74"|"a176"|"a177"|"a5"|"a160"|"a84"|"a46"|"a19"|"a143"|"a142"|"a165"|"a49"|"a72"|"a6"|"a53"|"a8"|"a147"|"a149"|"a45"|"a129"|"a101"|"a175"|"a32"|"a78"|"a24"|"a34"|"a4"|"a151"|"a73"|"a50"|"a106"|"a110"|"a120"|"a18"|"a10"|"a189"|"a170"|"a30"|"a57"|"a172"|"a51"|"a119"|"a54"|"a13"|"a69"|"a80"|"a82"|"a40"|"a154"|"a95"|"a77"|"a98"|"a126"|"a14"|"a59"|"a94"|"a181"|"a179"|"a133"|"a90"|"a68"|"a61"|"a81"|"a65"|"a43"|"a185"|"a164"|"a37"|"a162"|"a"|"a138"|"a70"|"a131"|"a198"|"a71"|"a79"|"a88"|"a7"|"a93"|"a166"|"a141"|"a174"|"a38"|"a163"|"a113"|"a124"|"a194"|"a192"|"a66"|"a180"|"a52"|"a111"|"a62"|"a169"|"a56"|"a134"|"a125"|"a26"|"a183"|"a86"|"a116"|"a17"|"a112"|"a105"|"a75"|"a201"|"a135"|"a146"|"a171"|"a91"|"a145"|"a44"|"a36"|"a42"|"a41"|"a35"|"a99"|"a22"|"a63"|"a76"|"a155"|"a25"|"a188"|"a47"|"a156"|"a20"|"a31"|"a137"|"a48"|"a200"|"a85"|"a55"],PF-Tree-202-args-Audience-50-Members-PAF-size-102-args.xmi
1,00:00:00.174,5,87,["a79"|"a151"|"a175"|"a181"|"a22"|"a195"|"a112"|"a82"|"a104"|"a137"|"a23"|"a169"|"a143"|"a63"|"a154"|"a129"|"a197"|"a115"|"a116"|"a41"|"a155"|"a99"|"a146"|"a74"|"a70"|"a196"|"a8"|"a40"|"a102"|"a160"|"a81"|"a62"|"a17"|"a54"|"a140"|"a114"|"a"|"a98"|"a101"|"a78"|"a162"|"a168"|"a200"|"a166"|"a21"|"a131"|"a67"|"a32"|"a128"|"a193"|"a125"|"a9"|"a55"|"a194"|"a45"|"a178"|"a173"|"a19"|"a149"|"a187"|"a14"|"a27"|"a87"|"a118"|"a135"|"a72"|"a144"|"a127"|"a170"|"a51"|"a145"|"a86"|"a69"|"a68"|"a3"|"a188"|"a34"|"a7"|"a172"|"a123"|"a97"|"a109"|"a31"|"a126"|"a192"|"a106"|"a153"],PF-Tree-202-args-Audience-50-Members-PAF-size-102-args.xmi
2,00:00:00.202,3,69,["a46"|"a196"|"a189"|"a37"|"a192"|"a31"|"a54"|"a92"|"a165"|"a153"|"a149"|"a93"|"a8"|"a13"|"a121"|"a84"|"a183"|"a95"|"a181"|"a61"|"a33"|"a150"|"a194"|"a103"|"a107"|"a59"|"a145"|"a44"|"a71"|"a47"|"a106"|"a63"|"a190"|"a152"|"a129"|"a11"|"a172"|"a100"|"a96"|"a60"|"a87"|"a125"|"a123"|"a109"|"a104"|"a97"|"a110"|"a126"|"a143"|"a16"|"a14"|"a187"|"a75"|"a42"|"a174"|"a169"|"a166"|"a7"|"a138"|"a140"|"a164"|"a5"|"a147"|"a139"|"a188"|"a35"|"a29"|"a83"|"a177"],PF-Tree-202-args-Audience-50-Members-PAF-size-102-args.xmi
3,00:00:00.109,8,21,["a137"|"a175"|"a121"|"a98"|"a54"|"a25"|"a152"|"a61"|"a7"|"a143"|"a28"|"a75"|"a177"|"a112"|"a81"|"a141"|"a109"|"a188"|"a122"|"a115"|"a163"],PF-Tree-202-args-Audience-50-Members-PAF-size-102-args.xmi
4,00:00:00.124,0,87,["a52"|"a83"|"a100"|"a67"|"a148"|"a128"|"a58"|"a201"|"a170"|"a114"|"a79"|"a7"|"a59"|"a117"|"a45"|"a120"|"a24"|"a17"|"a26"|"a112"|"a178"|"a147"|"a175"|"a160"|"a139"|"a184"|"a200"|"a151"|"a5"|"a131"|"a13"|"a9"|"a156"|"a46"|"a12"|"a141"|"a56"|"a155"|"a66"|"a23"|"a81"|"a124"|"a64"|"a54"|"a140"|"a33"|"a41"|"a99"|"a86"|"a144"|"a85"|"a102"|"a164"|"a31"|"a191"|"a130"|"a198"|"a105"|"a190"|"a29"|"a167"|"a48"|"a22"|"a89"|"a16"|"a138"|"a181"|"a107"|"a150"|"a4"|"a118"|"a199"|"a3"|"a169"|"a51"|"a76"|"a84"|"a6"|"a44"|"a32"|"a75"|"a137"|"a42"|"a183"|"a174"|"a176"|"a108"],PF-Tree-202-args-Audience-50-Members-PAF-size-102-args.xmi
5,00:00:00.137,0,79,["a167"|"a49"|"a72"|"a60"|"a174"|"a95"|"a199"|"a194"|"a94"|"a186"|"a10"|"a166"|"a73"|"a74"|"a137"|"a51"|"a103"|"a173"|"a164"|"a39"|"a22"|"a126"|"a106"|"a183"|"a19"|"a3"|"a127"|"a18"|"a101"|"a76"|"a170"|"a155"|"a20"|"a31"|"a32"|"a118"|"a29"|"a21"|"a187"|"a56"|"a13"|"a100"|"a162"|"a180"|"a35"|"a184"|"a70"|"a71"|"a141"|"a159"|"a144"|"a5"|"a119"|"a14"|"a138"|"a11"|"a66"|"a178"|"a23"|"a123"|"a111"|"a139"|"a150"|"a16"|"a110"|"a188"|"a117"|"a109"|"a26"|"a157"|"a59"|"a190"|"a38"|"a143"|"a129"|"a65"|"a47"|"a128"|"a196"],PF-Tree-202-args-Audience-50-Members-PAF-size-102-args.xmi
6,00:00:00.192,0,132,["a182"|"a48"|"a150"|"a105"|"a172"|"a168"|"a132"|"a100"|"a20"|"a143"|"a64"|"a197"|"a196"|"a127"|"a119"|"a58"|"a108"|"a152"|"a66"|"a160"|"a75"|"a131"|"a170"|"a183"|"a165"|"a77"|"a111"|"a164"|"a30"|"a73"|"a171"|"a190"|"a13"|"a147"|"a52"|"a110"|"a63"|"a35"|"a89"|"a93"|"a22"|"a153"|"a194"|"a23"|"a173"|"a174"|"a134"|"a163"|"a178"|"a51"|"a43"|"a191"|"a166"|"a185"|"a81"|"a34"|"a85"|"a157"|"a7"|"a158"|"a95"|"a102"|"a161"|"a128"|"a87"|"a12"|"a29"|"a167"|"a71"|"a121"|"a86"|"a69"|"a11"|"a83"|"a45"|"a169"|"a47"|"a137"|"a38"|"a65"|"a141"|"a5"|"a76"|"a98"|"a192"|"a133"|"a31"|"a118"|"a201"|"a162"|"a70"|"a2"|"a125"|"a145"|"a92"|"a14"|"a18"|"a53"|"a138"|"a140"|"a39"|"a116"|"a135"|"a159"|"a193"|"a146"|"a78"|"a122"|"a184"|"a41"|"a57"|"a198"|"a181"|"a56"|"a123"|"a199"|"a60"|"a80"|"a175"|"a10"|"a97"|"a21"|"a126"|"a61"|"a117"|"a154"|"a96"|"a94"|"a129"|"a90"|"a136"|"a88"],PF-Tree-202-args-Audience-50-Members-PAF-size-102-args.xmi
7,00:00:00.579,0,72,["a197"|"a89"|"a60"|"a133"|"a163"|"a172"|"a80"|"a88"|"a41"|"a76"|"a161"|"a12"|"a112"|"a101"|"a174"|"a136"|"a165"|"a57"|"a31"|"a74"|"a157"|"a51"|"a58"|"a199"|"a36"|"a175"|"a62"|"a190"|"a127"|"a110"|"a18"|"a10"|"a48"|"a32"|"a153"|"a124"|"a166"|"a170"|"a105"|"a49"|"a167"|"a1"|"a139"|"a72"|"a111"|"a23"|"a70"|"a67"|"a87"|"a182"|"a169"|"a40"|"a24"|"a21"|"a114"|"a84"|"a11"|"a61"|"a128"|"a16"|"a34"|"a20"|"a27"|"a148"|"a66"|"a37"|"a155"|"a126"|"a120"|"a135"|"a131"|"a14"],PF-Tree-202-args-Audience-50-Members-PAF-size-102-args.xmi
8,00:00:01.545,10,68,["a21"|"a69"|"a77"|"a196"|"a29"|"a32"|"a9"|"a176"|"a135"|"a22"|"a194"|"a55"|"a16"|"a144"|"a133"|"a181"|"a118"|"a119"|"a154"|"a197"|"a57"|"a162"|"a63"|"a28"|"a166"|"a67"|"a60"|"a75"|"a41"|"a184"|"a23"|"a14"|"a4"|"a49"|"a1"|"a44"|"a34"|"a78"|"a74"|"a164"|"a150"|"a200"|"a72"|"a187"|"a112"|"a103"|"a"|"a91"|"a11"|"a116"|"a38"|"a8"|"a171"|"a157"|"a160"|"a101"|"a177"|"a121"|"a142"|"a198"|"a50"|"a31"|"a193"|"a115"|"a167"|"a180"|"a190"|"a192"],PF-Tree-202-args-Audience-50-Members-PAF-size-102-args.xmi
9,00:00:00.116,0,72,["a198"|"a197"|"a88"|"a154"|"a112"|"a191"|"a118"|"a81"|"a60"|"a189"|"a142"|"a165"|"a114"|"a26"|"a43"|"a71"|"a111"|"a63"|"a25"|"a18"|"a113"|"a168"|"a135"|"a93"|"a58"|"a180"|"a16"|"a59"|"a34"|"a157"|"a106"|"a54"|"a120"|"a2"|"a117"|"a194"|"a11"|"a38"|"a115"|"a160"|"a36"|"a171"|"a159"|"a19"|"a187"|"a186"|"a76"|"a97"|"a29"|"a196"|"a125"|"a"|"a131"|"a90"|"a33"|"a99"|"a89"|"a130"|"a144"|"a138"|"a28"|"a141"|"a67"|"a32"|"a127"|"a179"|"a170"|"a134"|"a182"|"a73"|"a40"|"a65"],PF-Tree-202-args-Audience-50-Members-PAF-size-102-args.xmi
