batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:00:17.025,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110953-c1-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-0/640DC4C6.xmi
1,00:00:12.717,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110953-c1-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-1/7289CC5C.xmi
2,00:00:11.333,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110953-c1-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-2/5D082A86.xmi
3,00:00:11.249,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110953-c1-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-3/42853B95.xmi
4,00:00:11.287,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110953-c1-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-4/1176EAB3.xmi
5,00:00:11.264,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110953-c1-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-5/224D34B9.xmi
6,00:00:11.203,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110953-c1-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-6/5D89A0C4.xmi
7,00:00:11.159,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110953-c1-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-7/4987BBA9.xmi
8,00:00:11.203,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110953-c1-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-8/6EA34D8A.xmi
9,00:00:11.232,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110953-c1-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-9/572041D2.xmi
