batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:03:47.126,-4.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-112144-c2-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-102-args.mopt-matching-henshin/batch-0/4F966719.xmi
1,00:03:38.491,-4.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-112144-c2-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-102-args.mopt-matching-henshin/batch-1/039DF2CF.xmi
2,00:03:37.884,-4.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-112144-c2-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-102-args.mopt-matching-henshin/batch-2/1F448074.xmi
3,00:03:37.342,-4.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-112144-c2-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-102-args.mopt-matching-henshin/batch-3/2BB6C429.xmi
4,00:03:37.457,-4.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-112144-c2-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-102-args.mopt-matching-henshin/batch-4/062774B9.xmi
5,00:03:37.680,-4.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-112144-c2-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-102-args.mopt-matching-henshin/batch-5/2CFB7665.xmi
6,00:03:37.222,-4.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-112144-c2-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-102-args.mopt-matching-henshin/batch-6/7E46774B.xmi
7,00:03:37.246,-4.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-112144-c2-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-102-args.mopt-matching-henshin/batch-7/4CCB2E93.xmi
8,00:03:37.472,-4.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-112144-c2-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-102-args.mopt-matching-henshin/batch-8/02A98915.xmi
9,00:03:38.160,-4.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-112144-c2-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-102-args.mopt-matching-henshin/batch-9/241A954C.xmi
