batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:01:03.573,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180634-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-17-args.mopt-matching-henshin/batch-0/50F40653.xmi
1,00:00:57.111,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180634-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-17-args.mopt-matching-henshin/batch-1/361E466E.xmi
2,00:00:56.308,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180634-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-17-args.mopt-matching-henshin/batch-2/678C875F.xmi
3,00:00:56.283,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180634-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-17-args.mopt-matching-henshin/batch-3/06886A2F.xmi
4,00:00:56.467,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180634-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-17-args.mopt-matching-henshin/batch-4/25538AB5.xmi
5,00:00:56.417,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180634-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-17-args.mopt-matching-henshin/batch-5/4B47D773.xmi
6,00:00:57.647,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180634-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-17-args.mopt-matching-henshin/batch-6/2AEA5DE3.xmi
7,00:00:58.247,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180634-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-17-args.mopt-matching-henshin/batch-7/351A7378.xmi
8,00:00:57.109,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180634-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-17-args.mopt-matching-henshin/batch-8/48FAF6C5.xmi
9,00:00:57.702,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180634-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-5-Members-PAF-size-17-args.mopt-matching-henshin/batch-9/603C6894.xmi
