run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.101,0,36,["a29"|"a41"|"a1"|"a20"|"a12"|"a42"|"a40"|"a4"|"a44"|"a36"|"a24"|"a51"|"a18"|"a46"|"a37"|"a21"|"a32"|"a49"|"a7"|"a27"|"a15"|"a33"|"a2"|"a9"|"a34"|"a6"|"a11"|"a5"|"a47"|"a38"|"a43"|"a10"|"a48"|"a35"|"a22"|"a19"],PF-Tree-52-args-Audience-10-Members-PAF-size-27-args.xmi
1,00:00:00.030,5,24,["a7"|"a30"|"a48"|"a46"|"a42"|"a11"|"a24"|"a51"|"a10"|"a21"|"a34"|"a20"|"a41"|"a25"|"a44"|"a47"|"a14"|"a16"|"a39"|"a32"|"a43"|"a29"|"a50"|"a31"],PF-Tree-52-args-Audience-10-Members-PAF-size-27-args.xmi
2,00:00:01.098,6,15,["a14"|"a44"|"a43"|"a34"|"a30"|"a45"|"a21"|"a22"|"a37"|"a5"|"a25"|"a4"|"a31"|"a17"|"a6"],PF-Tree-52-args-Audience-10-Members-PAF-size-27-args.xmi
3,00:00:01.825,3,15,["a1"|"a6"|"a9"|"a24"|"a51"|"a29"|"a19"|"a37"|"a4"|"a41"|"a38"|"a10"|"a25"|"a22"|"a39"],PF-Tree-52-args-Audience-10-Members-PAF-size-27-args.xmi
4,00:00:00.029,0,34,["a35"|"a34"|"a4"|"a16"|"a38"|"a21"|"a10"|"a13"|"a1"|"a31"|"a9"|"a29"|"a24"|"a33"|"a19"|"a22"|"a30"|"a20"|"a"|"a2"|"a51"|"a5"|"a45"|"a27"|"a48"|"a15"|"a25"|"a43"|"a42"|"a7"|"a50"|"a41"|"a36"|"a39"],PF-Tree-52-args-Audience-10-Members-PAF-size-27-args.xmi
5,00:00:00.028,0,42,["a20"|"a10"|"a37"|"a17"|"a32"|"a23"|"a50"|"a11"|"a33"|"a47"|"a40"|"a41"|"a12"|"a8"|"a4"|"a"|"a34"|"a43"|"a39"|"a28"|"a5"|"a9"|"a15"|"a6"|"a38"|"a26"|"a25"|"a30"|"a7"|"a29"|"a1"|"a24"|"a46"|"a36"|"a3"|"a19"|"a51"|"a2"|"a16"|"a31"|"a48"|"a35"],PF-Tree-52-args-Audience-10-Members-PAF-size-27-args.xmi
6,00:00:00.020,4,2,["a20"|"a32"],PF-Tree-52-args-Audience-10-Members-PAF-size-27-args.xmi
7,00:00:00.020,0,42,["a41"|"a"|"a5"|"a48"|"a15"|"a40"|"a1"|"a17"|"a29"|"a27"|"a22"|"a47"|"a51"|"a45"|"a26"|"a11"|"a3"|"a18"|"a37"|"a31"|"a19"|"a44"|"a6"|"a7"|"a42"|"a8"|"a35"|"a24"|"a2"|"a21"|"a16"|"a14"|"a10"|"a46"|"a36"|"a20"|"a32"|"a30"|"a13"|"a33"|"a4"|"a49"],PF-Tree-52-args-Audience-10-Members-PAF-size-27-args.xmi
8,00:00:00.024,0,46,["a24"|"a39"|"a37"|"a30"|"a23"|"a40"|"a7"|"a2"|"a6"|"a32"|"a9"|"a22"|"a49"|"a15"|"a8"|"a11"|"a16"|"a12"|"a21"|"a34"|"a29"|"a33"|"a43"|"a17"|"a5"|"a25"|"a50"|"a28"|"a"|"a45"|"a46"|"a48"|"a44"|"a4"|"a3"|"a13"|"a1"|"a20"|"a36"|"a26"|"a31"|"a27"|"a41"|"a47"|"a51"|"a14"],PF-Tree-52-args-Audience-10-Members-PAF-size-27-args.xmi
9,00:00:00.018,6,20,["a37"|"a41"|"a5"|"a19"|"a17"|"a33"|"a7"|"a47"|"a42"|"a39"|"a50"|"a4"|"a31"|"a34"|"a15"|"a43"|"a35"|"a44"|"a29"|"a2"],PF-Tree-52-args-Audience-10-Members-PAF-size-27-args.xmi
