batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:01:02.844,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111025-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.mopt-matching-henshin/batch-0/6A9B0A6F.xmi
1,00:00:58.527,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111025-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.mopt-matching-henshin/batch-1/60210D05.xmi
2,00:00:57.839,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111025-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.mopt-matching-henshin/batch-2/79FBE070.xmi
3,00:00:57.949,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111025-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.mopt-matching-henshin/batch-3/43856251.xmi
4,00:00:58.000,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111025-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.mopt-matching-henshin/batch-4/56C1E37B.xmi
5,00:00:58.016,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111025-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.mopt-matching-henshin/batch-5/0F7F69F4.xmi
6,00:00:58.100,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111025-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.mopt-matching-henshin/batch-6/28BEE570.xmi
7,00:00:58.011,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111025-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.mopt-matching-henshin/batch-7/6C18F4E9.xmi
8,00:00:58.040,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111025-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.mopt-matching-henshin/batch-8/2C7A9609.xmi
9,00:00:57.978,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111025-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.mopt-matching-henshin/batch-9/53136877.xmi
