run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.054,0,20,["c24"|"c22"|"b7"|"b24"|"c3"|"c17"|"b20"|"b12"|"c16"|"b16"|"b4"|"b8"|"c13"|"c15"|"c4"|"b10"|"c0"|"c2"|"b13"|"c1"],PF-Cycle-51-args-Audience-2-Members-PAF-size-40-args.xmi
1,00:00:00.008,0,41,["c19"|"b9"|"b0"|"b23"|"c10"|"c17"|"c6"|"b18"|"c15"|"b3"|"b12"|"b1"|"c22"|"b20"|"b13"|"b11"|"b15"|"c8"|"c20"|"c16"|"b16"|"c5"|"b22"|"b8"|"c14"|"c23"|"b24"|"b21"|"b2"|"c7"|"c24"|"b6"|"a"|"c13"|"c9"|"c11"|"b17"|"c18"|"b7"|"b4"|"c3"],PF-Cycle-51-args-Audience-2-Members-PAF-size-40-args.xmi
2,00:00:00.010,0,4,["b7"|"b19"|"b12"|"c21"],PF-Cycle-51-args-Audience-2-Members-PAF-size-40-args.xmi
3,00:00:00.007,0,43,["b20"|"c18"|"b15"|"c20"|"b2"|"c11"|"b11"|"c4"|"b24"|"b23"|"c8"|"c22"|"b16"|"c15"|"b6"|"b9"|"c13"|"b17"|"c6"|"b19"|"b8"|"b1"|"b5"|"b22"|"b10"|"c17"|"c21"|"b13"|"c0"|"c10"|"b7"|"c12"|"b14"|"c7"|"b18"|"c3"|"b4"|"c1"|"b12"|"c23"|"c9"|"c16"|"b21"],PF-Cycle-51-args-Audience-2-Members-PAF-size-40-args.xmi
4,00:00:00.006,0,3,["c12"|"b15"|"b20"],PF-Cycle-51-args-Audience-2-Members-PAF-size-40-args.xmi
5,00:00:00.006,0,0,[],PF-Cycle-51-args-Audience-2-Members-PAF-size-40-args.xmi
6,00:00:00.006,0,16,["a"|"b0"|"c10"|"c6"|"b20"|"c4"|"c17"|"b3"|"c15"|"c13"|"b5"|"b7"|"c8"|"b16"|"c0"|"b9"],PF-Cycle-51-args-Audience-2-Members-PAF-size-40-args.xmi
7,00:00:00.005,0,24,["c4"|"c9"|"b1"|"c12"|"c18"|"c7"|"b9"|"c19"|"b20"|"c22"|"c0"|"c24"|"b19"|"b21"|"b14"|"b24"|"c23"|"c15"|"c17"|"b4"|"c8"|"b18"|"b0"|"b10"],PF-Cycle-51-args-Audience-2-Members-PAF-size-40-args.xmi
8,00:00:00.004,0,9,["c10"|"b16"|"c1"|"b7"|"b15"|"b20"|"b4"|"b1"|"c8"],PF-Cycle-51-args-Audience-2-Members-PAF-size-40-args.xmi
9,00:00:00.005,0,12,["b4"|"a"|"b7"|"b11"|"b10"|"b5"|"b9"|"c22"|"c3"|"c9"|"b8"|"b2"],PF-Cycle-51-args-Audience-2-Members-PAF-size-40-args.xmi
10,00:00:00.007,0,48,["c14"|"b19"|"c22"|"c6"|"b12"|"c1"|"b18"|"b4"|"b23"|"b21"|"c7"|"b0"|"c13"|"b2"|"b7"|"b1"|"b24"|"b22"|"a"|"c12"|"b9"|"c0"|"c5"|"b20"|"c24"|"b16"|"b15"|"b5"|"b11"|"c4"|"c17"|"c16"|"c19"|"c3"|"b8"|"c15"|"b17"|"b3"|"c8"|"c11"|"c9"|"c20"|"c21"|"c23"|"b14"|"b10"|"c2"|"c18"],PF-Cycle-51-args-Audience-2-Members-PAF-size-40-args.xmi
11,00:00:00.005,0,41,["c13"|"c0"|"b7"|"c3"|"c12"|"b5"|"c11"|"b14"|"b18"|"b9"|"b23"|"b2"|"b19"|"b24"|"c22"|"b11"|"b15"|"c23"|"c16"|"c1"|"c17"|"b3"|"c5"|"b8"|"b21"|"b10"|"b20"|"c4"|"c8"|"b1"|"b0"|"c6"|"c24"|"b16"|"c21"|"c14"|"a"|"c18"|"c7"|"b4"|"c9"],PF-Cycle-51-args-Audience-2-Members-PAF-size-40-args.xmi
12,00:00:00.005,0,0,[],PF-Cycle-51-args-Audience-2-Members-PAF-size-40-args.xmi
13,00:00:00.006,0,31,["b3"|"b6"|"b10"|"c1"|"b9"|"c18"|"b20"|"c9"|"b14"|"c23"|"c3"|"c19"|"c14"|"b2"|"b7"|"c0"|"c13"|"b22"|"b13"|"b23"|"c21"|"b15"|"b17"|"a"|"b12"|"c8"|"c5"|"c20"|"b8"|"b16"|"c10"],PF-Cycle-51-args-Audience-2-Members-PAF-size-40-args.xmi
14,00:00:00.005,0,32,["b0"|"c20"|"c5"|"c4"|"c6"|"b2"|"b21"|"c19"|"c22"|"c16"|"b4"|"b16"|"c8"|"c0"|"b6"|"b3"|"b1"|"b22"|"c12"|"a"|"c1"|"c9"|"c3"|"c18"|"c13"|"c7"|"b9"|"b24"|"b23"|"c21"|"c2"|"b13"],PF-Cycle-51-args-Audience-2-Members-PAF-size-40-args.xmi
15,00:00:00.006,0,27,["c13"|"b8"|"b3"|"c12"|"c19"|"b11"|"b12"|"b21"|"c21"|"c16"|"b10"|"c2"|"c18"|"b6"|"c4"|"b19"|"c6"|"b7"|"b15"|"c7"|"c24"|"c11"|"c5"|"c0"|"b13"|"c9"|"b9"],PF-Cycle-51-args-Audience-2-Members-PAF-size-40-args.xmi
16,00:00:00.008,0,48,["c16"|"c18"|"b21"|"b24"|"b7"|"b9"|"b0"|"b16"|"b6"|"b20"|"c17"|"b23"|"b13"|"c24"|"c0"|"c22"|"b14"|"c9"|"b19"|"c5"|"c7"|"c2"|"b8"|"b15"|"c23"|"b1"|"c21"|"c19"|"b2"|"c10"|"b22"|"c13"|"b3"|"c1"|"c3"|"b17"|"a"|"c4"|"c15"|"c20"|"c11"|"c12"|"b11"|"c14"|"b5"|"b10"|"c6"|"b18"],PF-Cycle-51-args-Audience-2-Members-PAF-size-40-args.xmi
