batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:22:52.688,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111730-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-100-Members-PAF-size-40-args.mopt-matching-henshin/batch-0/4F966719.xmi
1,00:22:48.471,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111730-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-100-Members-PAF-size-40-args.mopt-matching-henshin/batch-1/3058E976.xmi
2,00:22:54.653,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111730-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-100-Members-PAF-size-40-args.mopt-matching-henshin/batch-2/70F385A4.xmi
3,00:23:00.217,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111730-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-100-Members-PAF-size-40-args.mopt-matching-henshin/batch-3/37B53A29.xmi
4,00:23:03.989,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111730-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-100-Members-PAF-size-40-args.mopt-matching-henshin/batch-4/5AE9847B.xmi
5,00:23:13.050,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111730-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-100-Members-PAF-size-40-args.mopt-matching-henshin/batch-5/7DCB6C50.xmi
6,00:23:14.861,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111730-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-100-Members-PAF-size-40-args.mopt-matching-henshin/batch-6/278F996C.xmi
7,00:23:30.958,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111730-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-100-Members-PAF-size-40-args.mopt-matching-henshin/batch-7/523EFD08.xmi
8,01:14:45.020,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111730-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-100-Members-PAF-size-40-args.mopt-matching-henshin/batch-8/35BAEB8D.xmi
9,02:05:19.588,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111730-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-100-Members-PAF-size-40-args.mopt-matching-henshin/batch-9/2B61CD73.xmi
