batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:10:47.509,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111523-c2-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.mopt-matching-henshin/batch-0/23940F86.xmi
1,00:10:41.625,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111523-c2-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.mopt-matching-henshin/batch-1/28E921FB.xmi
2,00:10:40.703,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111523-c2-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.mopt-matching-henshin/batch-2/14B465C2.xmi
3,00:10:42.687,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111523-c2-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.mopt-matching-henshin/batch-3/3062C080.xmi
4,00:10:44.955,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111523-c2-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.mopt-matching-henshin/batch-4/60A68CA8.xmi
5,00:10:46.479,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111523-c2-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.mopt-matching-henshin/batch-5/61292DA4.xmi
6,00:10:45.988,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111523-c2-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.mopt-matching-henshin/batch-6/61D18FBF.xmi
7,00:10:48.628,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111523-c2-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.mopt-matching-henshin/batch-7/03B1AAA8.xmi
8,00:10:49.902,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111523-c2-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.mopt-matching-henshin/batch-8/30A6625C.xmi
9,00:10:51.542,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111523-c2-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.mopt-matching-henshin/batch-9/22A419DC.xmi
