batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:00:28.319,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110918-c1-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-0/0E04CCF8.xmi
1,00:00:23.314,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110918-c1-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-1/70AF63C0.xmi
2,00:00:21.717,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110918-c1-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-2/0B16FC46.xmi
3,00:00:21.786,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110918-c1-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-3/0979F9F6.xmi
4,00:00:21.776,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110918-c1-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-4/78F8A4A8.xmi
5,00:00:21.775,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110918-c1-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-5/5366F1D6.xmi
6,00:00:21.744,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110918-c1-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-6/61CBBC56.xmi
7,00:00:21.794,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110918-c1-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-7/1AF62258.xmi
8,00:00:21.730,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110918-c1-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-8/59C28463.xmi
9,00:00:21.812,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110918-c1-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-9/480E7060.xmi
