run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.361,0,1,["b0"],PF-Cycle-201-args-Audience-100-Members-PAF-size-52-args.xmi
1,00:00:00.329,0,77,["b4"|"b21"|"b40"|"c76"|"c19"|"c41"|"c39"|"b15"|"c60"|"b26"|"c74"|"b77"|"c23"|"c52"|"b1"|"b10"|"b53"|"c67"|"c51"|"c44"|"c59"|"b56"|"b9"|"c46"|"b50"|"b89"|"c13"|"b66"|"b0"|"b13"|"c85"|"c82"|"c79"|"b47"|"c63"|"b90"|"c78"|"c61"|"c70"|"c47"|"b78"|"c32"|"c87"|"c73"|"b55"|"c36"|"b71"|"c25"|"b84"|"b37"|"c0"|"c72"|"b63"|"c81"|"b62"|"c35"|"c83"|"c1"|"b29"|"b88"|"b24"|"c90"|"c17"|"c37"|"b87"|"c28"|"c93"|"c11"|"c75"|"c56"|"b27"|"b79"|"b54"|"c96"|"b48"|"b17"|"b94"],PF-Cycle-201-args-Audience-100-Members-PAF-size-52-args.xmi
2,00:00:00.310,0,23,["b76"|"b64"|"b24"|"b26"|"c20"|"b17"|"b79"|"b29"|"c8"|"b69"|"c94"|"b88"|"b57"|"c0"|"b56"|"c56"|"b80"|"b99"|"c87"|"c62"|"b75"|"c30"|"c59"],PF-Cycle-201-args-Audience-100-Members-PAF-size-52-args.xmi
3,00:00:02.119,0,88,["b0"|"b5"|"b70"|"c49"|"b86"|"b41"|"c38"|"c78"|"c33"|"c25"|"c94"|"b78"|"b83"|"b84"|"b71"|"b36"|"c84"|"c48"|"c5"|"b37"|"b87"|"b35"|"b74"|"c70"|"b33"|"b58"|"b64"|"b39"|"c87"|"c37"|"b42"|"b15"|"c27"|"c45"|"b32"|"c58"|"c23"|"b1"|"b12"|"c59"|"b98"|"c14"|"c53"|"c93"|"b81"|"c92"|"c75"|"b67"|"c77"|"b88"|"c51"|"c18"|"c32"|"b97"|"b20"|"c88"|"c83"|"c40"|"c98"|"b60"|"c82"|"c26"|"b8"|"b17"|"c1"|"c8"|"c97"|"b53"|"c17"|"b28"|"b30"|"c60"|"b46"|"c67"|"b27"|"c80"|"b75"|"c9"|"b29"|"c44"|"b52"|"c79"|"b43"|"c0"|"c6"|"c55"|"c30"|"b59"],PF-Cycle-201-args-Audience-100-Members-PAF-size-52-args.xmi
4,00:00:00.275,0,136,["b80"|"b96"|"b87"|"b7"|"c81"|"c33"|"c35"|"b9"|"b15"|"b75"|"c83"|"b76"|"c63"|"c90"|"c11"|"b32"|"c2"|"c97"|"b20"|"b82"|"b29"|"b77"|"c50"|"b69"|"c84"|"b71"|"b24"|"c16"|"b37"|"c43"|"b12"|"c22"|"c64"|"c41"|"b56"|"b61"|"c46"|"b22"|"b72"|"b74"|"c29"|"b97"|"b5"|"b48"|"c24"|"b27"|"c69"|"c58"|"b26"|"b88"|"c62"|"c12"|"c59"|"c87"|"c13"|"b49"|"c94"|"b68"|"b25"|"b13"|"c6"|"b34"|"b11"|"c85"|"c99"|"b51"|"c28"|"c91"|"b52"|"b40"|"c93"|"b64"|"c73"|"b42"|"c26"|"b23"|"c45"|"c89"|"c17"|"b2"|"b4"|"b66"|"b16"|"b54"|"b6"|"b28"|"b10"|"b65"|"c71"|"b50"|"b90"|"c7"|"b93"|"c20"|"b18"|"b0"|"c51"|"c37"|"c23"|"b81"|"c66"|"c86"|"c70"|"c76"|"b89"|"c61"|"c39"|"c96"|"c82"|"b39"|"c92"|"b19"|"b3"|"c98"|"b53"|"b43"|"b30"|"c19"|"b85"|"b60"|"c60"|"c14"|"b58"|"c1"|"c74"|"b38"|"c68"|"b17"|"b44"|"c47"|"c95"|"b45"|"b95"|"c8"|"b67"|"c10"],PF-Cycle-201-args-Audience-100-Members-PAF-size-52-args.xmi
5,00:00:00.241,0,85,["c8"|"c11"|"b5"|"b63"|"b40"|"b91"|"b41"|"c13"|"c47"|"c92"|"c73"|"c5"|"b13"|"c84"|"c20"|"c99"|"b92"|"b42"|"c70"|"b54"|"c14"|"b8"|"c81"|"b14"|"c75"|"b57"|"c51"|"b99"|"b6"|"c87"|"b22"|"b82"|"c91"|"c77"|"b95"|"b17"|"c89"|"c19"|"b55"|"c96"|"c86"|"c12"|"b39"|"b80"|"b21"|"b79"|"b12"|"b38"|"c78"|"c37"|"c7"|"c3"|"c76"|"b75"|"b45"|"c88"|"b3"|"b52"|"b78"|"b24"|"b34"|"b35"|"b76"|"c49"|"b67"|"b48"|"c2"|"b53"|"b88"|"c93"|"c1"|"c69"|"c83"|"b81"|"b72"|"c68"|"c44"|"c15"|"b84"|"c32"|"b62"|"c18"|"b85"|"c80"|"b58"],PF-Cycle-201-args-Audience-100-Members-PAF-size-52-args.xmi
6,00:00:00.184,0,1,["c51"],PF-Cycle-201-args-Audience-100-Members-PAF-size-52-args.xmi
7,00:00:00.228,0,68,["c10"|"c87"|"c60"|"b4"|"c76"|"b64"|"c22"|"b80"|"c57"|"b77"|"b56"|"c21"|"c4"|"b65"|"b42"|"c14"|"c74"|"c65"|"b44"|"c19"|"b67"|"b59"|"b63"|"c31"|"c18"|"c82"|"b6"|"c88"|"c1"|"c83"|"b33"|"c17"|"c32"|"c39"|"c80"|"b66"|"b46"|"b21"|"c61"|"c95"|"b8"|"b22"|"b99"|"c92"|"c8"|"c28"|"c30"|"c86"|"c35"|"c93"|"c75"|"c36"|"b14"|"b35"|"c20"|"b50"|"c54"|"b32"|"b86"|"c15"|"c38"|"b43"|"c97"|"c78"|"b47"|"b34"|"b3"|"c73"],PF-Cycle-201-args-Audience-100-Members-PAF-size-52-args.xmi
8,00:00:00.205,0,18,["b20"|"c89"|"b90"|"b26"|"b36"|"b67"|"c47"|"b41"|"b29"|"c84"|"b28"|"b35"|"b99"|"b53"|"c59"|"b19"|"c66"|"c92"],PF-Cycle-201-args-Audience-100-Members-PAF-size-52-args.xmi
9,00:00:00.182,0,21,["c38"|"b83"|"b33"|"c60"|"b89"|"b93"|"b9"|"c23"|"c25"|"b57"|"b20"|"b91"|"c96"|"c83"|"b55"|"b68"|"b50"|"c63"|"c48"|"c66"|"b0"],PF-Cycle-201-args-Audience-100-Members-PAF-size-52-args.xmi
