run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.066,7,10,["a98"|"a54"|"a89"|"a19"|"a80"|"a75"|"a88"|"a15"|"a6"|"a78"],PF-Tree-102-args-Audience-10-Members-PAF-size-52-args.xmi
1,00:00:00.033,0,86,["a94"|"a68"|"a81"|"a25"|"a57"|"a34"|"a86"|"a10"|"a88"|"a64"|"a92"|"a2"|"a77"|"a45"|"a15"|"a96"|"a47"|"a28"|"a35"|"a39"|"a29"|"a12"|"a93"|"a8"|"a59"|"a6"|"a17"|"a82"|"a65"|"a99"|"a53"|"a41"|"a84"|"a36"|"a42"|"a69"|"a4"|"a46"|"a26"|"a58"|"a60"|"a74"|"a5"|"a80"|"a63"|"a43"|"a13"|"a50"|"a27"|"a85"|"a98"|"a1"|"a87"|"a32"|"a83"|"a91"|"a97"|"a61"|"a7"|"a55"|"a70"|"a73"|"a95"|"a66"|"a72"|"a23"|"a"|"a9"|"a33"|"a3"|"a79"|"a90"|"a37"|"a89"|"a24"|"a78"|"a62"|"a18"|"a30"|"a52"|"a67"|"a49"|"a19"|"a56"|"a14"|"a22"],PF-Tree-102-args-Audience-10-Members-PAF-size-52-args.xmi
2,00:00:00.037,0,94,["a32"|"a38"|"a7"|"a49"|"a16"|"a9"|"a63"|"a72"|"a20"|"a40"|"a75"|"a48"|"a84"|"a12"|"a96"|"a23"|"a45"|"a64"|"a51"|"a101"|"a74"|"a57"|"a68"|"a47"|"a59"|"a24"|"a73"|"a91"|"a86"|"a4"|"a79"|"a62"|"a88"|"a28"|"a50"|"a15"|"a85"|"a83"|"a29"|"a5"|"a27"|"a22"|"a78"|"a55"|"a67"|"a21"|"a43"|"a10"|"a97"|"a36"|"a58"|"a34"|"a17"|"a92"|"a100"|"a33"|"a11"|"a56"|"a81"|"a8"|"a18"|"a80"|"a35"|"a30"|"a95"|"a99"|"a1"|"a25"|"a44"|"a89"|"a"|"a53"|"a46"|"a66"|"a87"|"a76"|"a77"|"a37"|"a14"|"a19"|"a60"|"a41"|"a71"|"a93"|"a31"|"a2"|"a98"|"a82"|"a52"|"a69"|"a3"|"a42"|"a6"|"a70"],PF-Tree-102-args-Audience-10-Members-PAF-size-52-args.xmi
3,00:00:00.033,6,22,["a37"|"a86"|"a44"|"a81"|"a38"|"a64"|"a28"|"a99"|"a100"|"a72"|"a8"|"a59"|"a40"|"a66"|"a69"|"a4"|"a35"|"a87"|"a11"|"a34"|"a94"|"a39"],PF-Tree-102-args-Audience-10-Members-PAF-size-52-args.xmi
4,00:00:00.034,6,10,["a27"|"a38"|"a45"|"a98"|"a65"|"a4"|"a82"|"a37"|"a43"|"a90"],PF-Tree-102-args-Audience-10-Members-PAF-size-52-args.xmi
5,00:00:00.030,4,33,["a25"|"a62"|"a53"|"a70"|"a77"|"a81"|"a101"|"a67"|"a3"|"a79"|"a50"|"a65"|"a58"|"a2"|"a60"|"a61"|"a76"|"a68"|"a88"|"a86"|"a94"|"a92"|"a37"|"a98"|"a9"|"a73"|"a69"|"a15"|"a35"|"a46"|"a80"|"a82"|"a84"],PF-Tree-102-args-Audience-10-Members-PAF-size-52-args.xmi
6,00:00:00.033,6,57,["a85"|"a11"|"a90"|"a54"|"a92"|"a74"|"a62"|"a44"|"a34"|"a2"|"a13"|"a52"|"a33"|"a38"|"a41"|"a22"|"a25"|"a10"|"a18"|"a32"|"a68"|"a48"|"a45"|"a50"|"a97"|"a77"|"a69"|"a79"|"a19"|"a4"|"a42"|"a28"|"a75"|"a93"|"a86"|"a53"|"a80"|"a8"|"a7"|"a17"|"a101"|"a67"|"a94"|"a49"|"a98"|"a96"|"a55"|"a21"|"a76"|"a60"|"a16"|"a56"|"a71"|"a57"|"a"|"a5"|"a78"],PF-Tree-102-args-Audience-10-Members-PAF-size-52-args.xmi
7,00:00:00.023,5,54,["a60"|"a95"|"a39"|"a69"|"a40"|"a36"|"a17"|"a98"|"a18"|"a89"|"a82"|"a88"|"a44"|"a51"|"a31"|"a21"|"a6"|"a50"|"a64"|"a8"|"a67"|"a29"|"a62"|"a38"|"a26"|"a33"|"a92"|"a27"|"a79"|"a86"|"a43"|"a9"|"a11"|"a83"|"a23"|"a45"|"a2"|"a61"|"a81"|"a34"|"a35"|"a94"|"a76"|"a42"|"a24"|"a74"|"a28"|"a59"|"a32"|"a68"|"a53"|"a4"|"a97"|"a22"],PF-Tree-102-args-Audience-10-Members-PAF-size-52-args.xmi
8,00:00:00.025,8,55,["a78"|"a93"|"a50"|"a35"|"a97"|"a56"|"a4"|"a"|"a65"|"a96"|"a12"|"a84"|"a44"|"a41"|"a79"|"a8"|"a58"|"a83"|"a29"|"a37"|"a51"|"a25"|"a20"|"a86"|"a22"|"a6"|"a73"|"a52"|"a59"|"a75"|"a43"|"a32"|"a81"|"a64"|"a68"|"a87"|"a71"|"a18"|"a28"|"a70"|"a90"|"a40"|"a99"|"a61"|"a13"|"a57"|"a26"|"a45"|"a47"|"a21"|"a91"|"a60"|"a14"|"a80"|"a7"],PF-Tree-102-args-Audience-10-Members-PAF-size-52-args.xmi
9,00:00:00.021,3,23,["a84"|"a55"|"a87"|"a101"|"a1"|"a63"|"a82"|"a24"|"a36"|"a20"|"a9"|"a48"|"a73"|"a35"|"a100"|"a98"|"a54"|"a89"|"a34"|"a75"|"a59"|"a45"|"a58"],PF-Tree-102-args-Audience-10-Members-PAF-size-52-args.xmi
10,00:00:00.026,0,73,["a51"|"a28"|"a73"|"a48"|"a25"|"a79"|"a55"|"a100"|"a82"|"a7"|"a15"|"a27"|"a17"|"a6"|"a5"|"a72"|"a69"|"a46"|"a22"|"a34"|"a31"|"a24"|"a58"|"a14"|"a61"|"a78"|"a2"|"a41"|"a1"|"a75"|"a99"|"a89"|"a20"|"a96"|"a11"|"a8"|"a91"|"a44"|"a54"|"a33"|"a30"|"a97"|"a37"|"a21"|"a12"|"a10"|"a93"|"a"|"a83"|"a57"|"a86"|"a43"|"a74"|"a49"|"a50"|"a29"|"a39"|"a47"|"a64"|"a40"|"a60"|"a32"|"a45"|"a4"|"a19"|"a42"|"a3"|"a59"|"a23"|"a77"|"a62"|"a80"|"a66"],PF-Tree-102-args-Audience-10-Members-PAF-size-52-args.xmi
11,00:00:00.021,7,22,["a32"|"a75"|"a68"|"a63"|"a77"|"a11"|"a80"|"a70"|"a31"|"a3"|"a94"|"a74"|"a54"|"a6"|"a60"|"a25"|"a38"|"a65"|"a64"|"a78"|"a86"|"a21"],PF-Tree-102-args-Audience-10-Members-PAF-size-52-args.xmi
12,00:00:00.023,6,13,["a13"|"a12"|"a70"|"a35"|"a81"|"a85"|"a49"|"a79"|"a53"|"a6"|"a51"|"a83"|"a98"],PF-Tree-102-args-Audience-10-Members-PAF-size-52-args.xmi
13,00:00:00.023,0,34,["a67"|"a68"|"a81"|"a42"|"a25"|"a40"|"a4"|"a23"|"a48"|"a6"|"a61"|"a52"|"a97"|"a8"|"a26"|"a92"|"a41"|"a14"|"a90"|"a28"|"a79"|"a85"|"a70"|"a9"|"a13"|"a62"|"a1"|"a20"|"a56"|"a80"|"a44"|"a98"|"a100"|"a21"],PF-Tree-102-args-Audience-10-Members-PAF-size-52-args.xmi
14,00:00:00.024,8,26,["a49"|"a94"|"a34"|"a51"|"a38"|"a8"|"a89"|"a30"|"a90"|"a45"|"a11"|"a75"|"a7"|"a87"|"a20"|"a48"|"a43"|"a28"|"a52"|"a100"|"a2"|"a67"|"a77"|"a93"|"a22"|"a36"],PF-Tree-102-args-Audience-10-Members-PAF-size-52-args.xmi
15,00:00:00.030,0,69,["a19"|"a61"|"a77"|"a44"|"a97"|"a75"|"a43"|"a47"|"a41"|"a17"|"a23"|"a58"|"a100"|"a11"|"a79"|"a81"|"a84"|"a53"|"a98"|"a96"|"a48"|"a2"|"a74"|"a42"|"a22"|"a57"|"a60"|"a78"|"a15"|"a88"|"a33"|"a8"|"a39"|"a56"|"a12"|"a68"|"a25"|"a99"|"a18"|"a90"|"a82"|"a"|"a38"|"a20"|"a1"|"a92"|"a3"|"a64"|"a73"|"a13"|"a72"|"a55"|"a32"|"a65"|"a70"|"a49"|"a7"|"a30"|"a76"|"a89"|"a94"|"a6"|"a86"|"a31"|"a63"|"a52"|"a34"|"a10"|"a59"],PF-Tree-102-args-Audience-10-Members-PAF-size-52-args.xmi
16,00:00:00.026,0,52,["a78"|"a74"|"a6"|"a44"|"a75"|"a91"|"a42"|"a92"|"a16"|"a64"|"a32"|"a46"|"a48"|"a"|"a63"|"a29"|"a69"|"a100"|"a82"|"a94"|"a68"|"a49"|"a93"|"a98"|"a18"|"a61"|"a62"|"a24"|"a59"|"a50"|"a15"|"a23"|"a31"|"a90"|"a101"|"a71"|"a96"|"a95"|"a88"|"a25"|"a22"|"a60"|"a76"|"a9"|"a65"|"a67"|"a55"|"a14"|"a12"|"a1"|"a87"|"a7"],PF-Tree-102-args-Audience-10-Members-PAF-size-52-args.xmi
17,00:00:00.024,3,72,["a92"|"a89"|"a50"|"a85"|"a72"|"a40"|"a93"|"a23"|"a55"|"a57"|"a80"|"a42"|"a25"|"a3"|"a2"|"a74"|"a83"|"a59"|"a61"|"a46"|"a47"|"a19"|"a78"|"a91"|"a20"|"a32"|"a45"|"a8"|"a88"|"a79"|"a"|"a65"|"a101"|"a82"|"a56"|"a34"|"a54"|"a6"|"a5"|"a21"|"a7"|"a14"|"a11"|"a64"|"a30"|"a39"|"a36"|"a44"|"a53"|"a43"|"a67"|"a51"|"a12"|"a73"|"a100"|"a66"|"a49"|"a99"|"a94"|"a9"|"a10"|"a76"|"a62"|"a63"|"a70"|"a33"|"a97"|"a96"|"a16"|"a98"|"a87"|"a22"],PF-Tree-102-args-Audience-10-Members-PAF-size-52-args.xmi
18,00:00:00.025,4,32,["a40"|"a25"|"a97"|"a28"|"a95"|"a33"|"a52"|"a22"|"a90"|"a74"|"a36"|"a99"|"a101"|"a41"|"a6"|"a15"|"a46"|"a45"|"a7"|"a29"|"a68"|"a76"|"a63"|"a12"|"a54"|"a14"|"a10"|"a3"|"a69"|"a92"|"a44"|"a30"],PF-Tree-102-args-Audience-10-Members-PAF-size-52-args.xmi
19,00:00:00.025,3,38,["a45"|"a83"|"a51"|"a17"|"a25"|"a7"|"a81"|"a80"|"a12"|"a39"|"a14"|"a88"|"a86"|"a1"|"a96"|"a76"|"a74"|"a40"|"a100"|"a21"|"a77"|"a57"|"a9"|"a99"|"a13"|"a41"|"a75"|"a79"|"a47"|"a34"|"a44"|"a30"|"a"|"a58"|"a20"|"a64"|"a92"|"a90"],PF-Tree-102-args-Audience-10-Members-PAF-size-52-args.xmi
