batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:00:35.598,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111021-c1-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-2-Members-PAF-size-27-args.mopt-matching-henshin/batch-0/0BC4D5E1.xmi
1,00:00:27.664,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111021-c1-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-2-Members-PAF-size-27-args.mopt-matching-henshin/batch-1/02EF277E.xmi
2,00:00:26.838,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111021-c1-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-2-Members-PAF-size-27-args.mopt-matching-henshin/batch-2/5B23C58D.xmi
3,00:00:26.856,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111021-c1-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-2-Members-PAF-size-27-args.mopt-matching-henshin/batch-3/67AD612E.xmi
4,00:00:26.683,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111021-c1-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-2-Members-PAF-size-27-args.mopt-matching-henshin/batch-4/76A891E6.xmi
5,00:00:26.727,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111021-c1-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-2-Members-PAF-size-27-args.mopt-matching-henshin/batch-5/697C8EEB.xmi
6,00:00:26.654,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111021-c1-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-2-Members-PAF-size-27-args.mopt-matching-henshin/batch-6/1AE13491.xmi
7,00:00:26.731,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111021-c1-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-2-Members-PAF-size-27-args.mopt-matching-henshin/batch-7/16EF469B.xmi
8,00:00:26.769,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111021-c1-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-2-Members-PAF-size-27-args.mopt-matching-henshin/batch-8/16196792.xmi
9,00:00:26.936,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111021-c1-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-2-Members-PAF-size-27-args.mopt-matching-henshin/batch-9/59649DA0.xmi
