batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:34.584,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181529-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-2-Members-PAF-size-14-args.mopt-matching-henshin/batch-0/0CFBC8E8.xmi
1,00:00:25.658,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181529-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-2-Members-PAF-size-14-args.mopt-matching-henshin/batch-1/29F1D00B.xmi
2,00:00:25.162,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181529-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-2-Members-PAF-size-14-args.mopt-matching-henshin/batch-2/52FF0D36.xmi
3,00:00:24.689,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181529-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-2-Members-PAF-size-14-args.mopt-matching-henshin/batch-3/4B5A0E65.xmi
4,00:00:24.756,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181529-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-2-Members-PAF-size-14-args.mopt-matching-henshin/batch-4/3AC99F6B.xmi
5,00:00:24.747,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181529-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-2-Members-PAF-size-14-args.mopt-matching-henshin/batch-5/1988A776.xmi
6,00:00:24.637,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181529-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-2-Members-PAF-size-14-args.mopt-matching-henshin/batch-6/1C01AB1B.xmi
7,00:00:24.807,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181529-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-2-Members-PAF-size-14-args.mopt-matching-henshin/batch-7/46DA1D02.xmi
8,00:00:24.722,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181529-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-2-Members-PAF-size-14-args.mopt-matching-henshin/batch-8/6644266E.xmi
9,00:00:24.742,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181529-c2-argumentation-framework-argmatsat-PF-Cycle-51-args-Audience-2-Members-PAF-size-14-args.mopt-matching-henshin/batch-9/08DE8610.xmi
