run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.028,0,9,["a"|"a15"|"a9"|"a20"|"a51"|"a14"|"a1"|"a46"|"a3"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
1,00:00:00.003,0,3,["a11"|"a45"|"a7"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
2,00:00:00.003,0,14,["a50"|"a41"|"a2"|"a18"|"a9"|"a"|"a27"|"a4"|"a25"|"a16"|"a8"|"a40"|"a6"|"a43"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
3,00:00:00.003,0,4,["a49"|"a9"|"a25"|"a26"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
4,00:00:00.004,0,49,["a8"|"a13"|"a4"|"a16"|"a47"|"a14"|"a36"|"a48"|"a1"|"a"|"a38"|"a43"|"a5"|"a51"|"a46"|"a50"|"a31"|"a29"|"a22"|"a19"|"a37"|"a49"|"a45"|"a10"|"a40"|"a6"|"a28"|"a25"|"a12"|"a24"|"a33"|"a34"|"a32"|"a27"|"a2"|"a15"|"a9"|"a20"|"a11"|"a23"|"a35"|"a41"|"a42"|"a21"|"a39"|"a44"|"a30"|"a7"|"a26"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
5,00:00:00.004,0,21,["a21"|"a23"|"a2"|"a44"|"a14"|"a34"|"a12"|"a47"|"a11"|"a10"|"a48"|"a16"|"a30"|"a32"|"a29"|"a31"|"a19"|"a33"|"a"|"a7"|"a20"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
6,00:00:00.003,0,14,["a49"|"a32"|"a21"|"a44"|"a43"|"a8"|"a50"|"a14"|"a11"|"a12"|"a46"|"a41"|"a24"|"a10"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
7,00:00:00.002,0,4,["a32"|"a15"|"a21"|"a35"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
8,00:00:00.003,0,12,["a17"|"a6"|"a16"|"a7"|"a33"|"a9"|"a37"|"a36"|"a29"|"a5"|"a3"|"a28"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
9,00:00:00.003,0,18,["a30"|"a40"|"a25"|"a4"|"a28"|"a42"|"a22"|"a50"|"a33"|"a21"|"a34"|"a44"|"a12"|"a2"|"a27"|"a6"|"a51"|"a18"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
10,00:00:00.002,0,26,["a45"|"a31"|"a51"|"a27"|"a18"|"a33"|"a10"|"a43"|"a4"|"a8"|"a12"|"a9"|"a46"|"a49"|"a26"|"a14"|"a39"|"a3"|"a13"|"a29"|"a32"|"a15"|"a28"|"a7"|"a5"|"a35"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
11,00:00:00.003,0,10,["a21"|"a37"|"a16"|"a25"|"a32"|"a14"|"a3"|"a10"|"a7"|"a22"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
12,00:00:00.002,0,24,["a41"|"a1"|"a46"|"a47"|"a31"|"a48"|"a4"|"a6"|"a15"|"a3"|"a25"|"a51"|"a39"|"a11"|"a26"|"a"|"a23"|"a16"|"a24"|"a7"|"a14"|"a35"|"a33"|"a43"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
13,00:00:00.002,0,8,["a16"|"a4"|"a29"|"a44"|"a19"|"a42"|"a46"|"a48"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
14,00:00:00.003,0,24,["a3"|"a12"|"a2"|"a32"|"a18"|"a38"|"a27"|"a47"|"a31"|"a24"|"a48"|"a39"|"a36"|"a20"|"a30"|"a17"|"a22"|"a4"|"a34"|"a25"|"a"|"a10"|"a8"|"a49"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
15,00:00:00.002,0,50,["a21"|"a24"|"a41"|"a11"|"a25"|"a18"|"a"|"a22"|"a3"|"a35"|"a39"|"a31"|"a44"|"a51"|"a49"|"a4"|"a23"|"a45"|"a37"|"a46"|"a20"|"a13"|"a50"|"a36"|"a32"|"a6"|"a40"|"a47"|"a1"|"a26"|"a10"|"a15"|"a8"|"a30"|"a33"|"a16"|"a43"|"a29"|"a27"|"a38"|"a7"|"a14"|"a42"|"a19"|"a48"|"a28"|"a9"|"a2"|"a17"|"a5"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
16,00:00:00.002,0,24,["a19"|"a17"|"a50"|"a36"|"a34"|"a9"|"a42"|"a30"|"a1"|"a3"|"a51"|"a7"|"a25"|"a23"|"a20"|"a13"|"a40"|"a22"|"a18"|"a43"|"a44"|"a38"|"a29"|"a15"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
17,00:00:00.002,0,27,["a39"|"a17"|"a16"|"a27"|"a15"|"a47"|"a37"|"a20"|"a42"|"a32"|"a24"|"a1"|"a29"|"a41"|"a44"|"a18"|"a25"|"a4"|"a31"|"a7"|"a21"|"a36"|"a3"|"a45"|"a34"|"a33"|"a8"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
18,00:00:00.003,0,37,["a22"|"a2"|"a29"|"a1"|"a47"|"a42"|"a7"|"a3"|"a41"|"a34"|"a27"|"a19"|"a46"|"a36"|"a13"|"a40"|"a21"|"a28"|"a44"|"a35"|"a39"|"a20"|"a18"|"a38"|"a50"|"a25"|"a15"|"a30"|"a31"|"a16"|"a37"|"a32"|"a11"|"a12"|"a45"|"a26"|"a49"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
19,00:00:00.002,0,26,["a25"|"a11"|"a26"|"a18"|"a39"|"a15"|"a20"|"a7"|"a2"|"a9"|"a38"|"a37"|"a48"|"a51"|"a14"|"a40"|"a44"|"a22"|"a13"|"a32"|"a30"|"a23"|"a41"|"a29"|"a5"|"a3"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
20,00:00:00.002,0,21,["a36"|"a43"|"a15"|"a16"|"a50"|"a2"|"a7"|"a35"|"a40"|"a30"|"a47"|"a45"|"a9"|"a20"|"a14"|"a18"|"a1"|"a25"|"a5"|"a19"|"a32"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
21,00:00:00.002,0,42,["a10"|"a42"|"a44"|"a36"|"a"|"a46"|"a41"|"a4"|"a24"|"a15"|"a26"|"a19"|"a48"|"a13"|"a9"|"a14"|"a39"|"a30"|"a29"|"a11"|"a21"|"a49"|"a25"|"a40"|"a28"|"a2"|"a22"|"a7"|"a8"|"a5"|"a38"|"a47"|"a34"|"a31"|"a45"|"a3"|"a12"|"a1"|"a27"|"a33"|"a6"|"a35"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
22,00:00:00.002,0,1,["a1"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
23,00:00:00.002,0,20,["a36"|"a18"|"a3"|"a28"|"a47"|"a38"|"a12"|"a51"|"a1"|"a40"|"a22"|"a37"|"a35"|"a6"|"a5"|"a30"|"a32"|"a24"|"a39"|"a"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
24,00:00:00.002,0,13,["a5"|"a11"|"a44"|"a15"|"a47"|"a20"|"a36"|"a6"|"a42"|"a35"|"a"|"a29"|"a22"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
25,00:00:00.002,0,30,["a15"|"a44"|"a49"|"a8"|"a9"|"a17"|"a7"|"a33"|"a40"|"a16"|"a10"|"a11"|"a43"|"a47"|"a22"|"a45"|"a23"|"a51"|"a48"|"a38"|"a13"|"a14"|"a28"|"a1"|"a35"|"a46"|"a30"|"a29"|"a"|"a3"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
26,00:00:00.003,0,51,["a50"|"a25"|"a"|"a23"|"a38"|"a8"|"a17"|"a42"|"a29"|"a46"|"a47"|"a28"|"a39"|"a6"|"a9"|"a41"|"a36"|"a13"|"a14"|"a7"|"a45"|"a4"|"a11"|"a48"|"a35"|"a30"|"a2"|"a16"|"a27"|"a32"|"a43"|"a15"|"a33"|"a12"|"a44"|"a51"|"a37"|"a40"|"a24"|"a19"|"a1"|"a26"|"a49"|"a31"|"a22"|"a3"|"a18"|"a21"|"a34"|"a5"|"a10"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
27,00:00:00.002,0,39,["a25"|"a13"|"a47"|"a33"|"a46"|"a18"|"a51"|"a49"|"a32"|"a26"|"a21"|"a40"|"a42"|"a34"|"a37"|"a11"|"a45"|"a12"|"a16"|"a19"|"a3"|"a28"|"a31"|"a14"|"a35"|"a44"|"a48"|"a36"|"a24"|"a23"|"a41"|"a17"|"a"|"a29"|"a4"|"a8"|"a38"|"a5"|"a15"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
28,00:00:00.002,0,31,["a41"|"a28"|"a47"|"a36"|"a24"|"a30"|"a25"|"a"|"a15"|"a39"|"a1"|"a51"|"a18"|"a7"|"a10"|"a42"|"a2"|"a27"|"a33"|"a8"|"a5"|"a11"|"a13"|"a4"|"a34"|"a19"|"a37"|"a43"|"a22"|"a50"|"a3"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
29,00:00:00.002,0,51,["a49"|"a35"|"a25"|"a34"|"a41"|"a37"|"a16"|"a28"|"a23"|"a1"|"a14"|"a22"|"a43"|"a9"|"a2"|"a50"|"a11"|"a29"|"a45"|"a39"|"a13"|"a46"|"a6"|"a19"|"a5"|"a3"|"a51"|"a8"|"a17"|"a24"|"a27"|"a44"|"a7"|"a42"|"a21"|"a12"|"a31"|"a33"|"a40"|"a32"|"a15"|"a"|"a48"|"a4"|"a36"|"a38"|"a10"|"a18"|"a30"|"a26"|"a20"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
30,00:00:00.002,0,25,["a11"|"a50"|"a12"|"a3"|"a9"|"a35"|"a2"|"a29"|"a36"|"a45"|"a4"|"a38"|"a"|"a21"|"a27"|"a46"|"a8"|"a30"|"a16"|"a49"|"a25"|"a10"|"a43"|"a20"|"a28"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
31,00:00:00.002,0,4,["a16"|"a6"|"a38"|"a20"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
32,00:00:00.002,0,18,["a51"|"a5"|"a21"|"a9"|"a34"|"a10"|"a40"|"a"|"a47"|"a26"|"a33"|"a49"|"a2"|"a29"|"a25"|"a16"|"a41"|"a7"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
33,00:00:00.002,0,13,["a35"|"a11"|"a31"|"a8"|"a13"|"a18"|"a6"|"a42"|"a30"|"a28"|"a1"|"a49"|"a16"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
34,00:00:00.002,0,29,["a19"|"a40"|"a22"|"a38"|"a46"|"a2"|"a5"|"a21"|"a18"|"a48"|"a33"|"a35"|"a6"|"a44"|"a7"|"a13"|"a43"|"a50"|"a31"|"a9"|"a45"|"a15"|"a12"|"a"|"a51"|"a34"|"a16"|"a4"|"a29"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
35,00:00:00.002,0,28,["a"|"a1"|"a33"|"a3"|"a39"|"a27"|"a12"|"a28"|"a18"|"a16"|"a15"|"a45"|"a11"|"a35"|"a51"|"a37"|"a25"|"a19"|"a13"|"a47"|"a7"|"a5"|"a14"|"a22"|"a38"|"a30"|"a50"|"a34"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
36,00:00:00.002,0,46,["a"|"a7"|"a28"|"a34"|"a45"|"a51"|"a49"|"a10"|"a33"|"a24"|"a17"|"a41"|"a42"|"a25"|"a40"|"a27"|"a35"|"a48"|"a9"|"a16"|"a1"|"a8"|"a20"|"a30"|"a14"|"a21"|"a23"|"a26"|"a50"|"a13"|"a19"|"a29"|"a47"|"a22"|"a11"|"a46"|"a6"|"a12"|"a18"|"a43"|"a3"|"a39"|"a44"|"a38"|"a4"|"a2"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
37,00:00:00.003,0,50,["a13"|"a47"|"a8"|"a19"|"a10"|"a50"|"a40"|"a23"|"a4"|"a14"|"a25"|"a37"|"a45"|"a31"|"a42"|"a43"|"a7"|"a30"|"a"|"a1"|"a20"|"a38"|"a9"|"a28"|"a29"|"a41"|"a21"|"a16"|"a32"|"a5"|"a51"|"a12"|"a44"|"a33"|"a34"|"a39"|"a2"|"a6"|"a46"|"a22"|"a18"|"a27"|"a49"|"a17"|"a36"|"a48"|"a15"|"a24"|"a11"|"a3"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
38,00:00:00.002,0,4,["a12"|"a33"|"a7"|"a19"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
39,00:00:00.002,0,20,["a3"|"a47"|"a9"|"a29"|"a2"|"a42"|"a10"|"a40"|"a25"|"a7"|"a31"|"a30"|"a49"|"a33"|"a43"|"a23"|"a36"|"a19"|"a20"|"a17"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
40,00:00:00.002,0,32,["a3"|"a10"|"a38"|"a49"|"a35"|"a30"|"a4"|"a39"|"a26"|"a8"|"a41"|"a11"|"a17"|"a"|"a6"|"a19"|"a21"|"a28"|"a45"|"a32"|"a18"|"a23"|"a46"|"a15"|"a14"|"a5"|"a34"|"a7"|"a16"|"a37"|"a33"|"a24"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
41,00:00:00.002,0,19,["a3"|"a18"|"a21"|"a20"|"a47"|"a23"|"a45"|"a48"|"a32"|"a40"|"a44"|"a33"|"a"|"a26"|"a37"|"a19"|"a11"|"a17"|"a35"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
42,00:00:00.002,0,48,["a17"|"a47"|"a10"|"a5"|"a18"|"a36"|"a32"|"a20"|"a41"|"a9"|"a28"|"a6"|"a13"|"a35"|"a40"|"a27"|"a45"|"a15"|"a49"|"a23"|"a50"|"a24"|"a46"|"a8"|"a26"|"a38"|"a48"|"a19"|"a29"|"a1"|"a12"|"a14"|"a44"|"a30"|"a"|"a7"|"a11"|"a4"|"a39"|"a34"|"a21"|"a2"|"a25"|"a51"|"a22"|"a43"|"a33"|"a3"],PF-Tree-52-args-Audience-1-Members-PAF-size-40-args.xmi
