batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:00:57.905,-3.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110920-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-5-Members-PAF-size-4-args.mopt-matching-henshin/batch-0/6413D7E7.xmi
1,00:00:52.989,-3.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110920-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-5-Members-PAF-size-4-args.mopt-matching-henshin/batch-1/0B588F64.xmi
2,00:00:52.101,-3.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110920-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-5-Members-PAF-size-4-args.mopt-matching-henshin/batch-2/0C8C8C62.xmi
3,00:00:52.114,-3.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110920-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-5-Members-PAF-size-4-args.mopt-matching-henshin/batch-3/4211C2F8.xmi
4,00:00:52.181,-3.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110920-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-5-Members-PAF-size-4-args.mopt-matching-henshin/batch-4/1F11B36D.xmi
5,00:00:52.119,-3.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110920-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-5-Members-PAF-size-4-args.mopt-matching-henshin/batch-5/4D8338E7.xmi
6,00:00:52.251,-3.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110920-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-5-Members-PAF-size-4-args.mopt-matching-henshin/batch-6/27BC0222.xmi
7,00:00:52.490,-3.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110920-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-5-Members-PAF-size-4-args.mopt-matching-henshin/batch-7/4B968081.xmi
8,00:00:52.038,-3.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110920-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-5-Members-PAF-size-4-args.mopt-matching-henshin/batch-8/7A93338C.xmi
9,00:00:52.200,-3.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110920-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-5-Members-PAF-size-4-args.mopt-matching-henshin/batch-9/4764C42A.xmi
