run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.031,0,19,["c6"|"c4"|"b12"|"c24"|"b22"|"a"|"c14"|"b2"|"c7"|"b14"|"b19"|"b16"|"b7"|"c2"|"c8"|"b5"|"b15"|"b8"|"b11"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
1,00:00:00.004,0,9,["b21"|"b18"|"b10"|"c5"|"b15"|"b2"|"c22"|"b3"|"c1"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
2,00:00:00.003,0,7,["c6"|"c22"|"b19"|"b3"|"b2"|"b7"|"c1"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
3,00:00:00.003,0,3,["c11"|"b3"|"c20"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
4,00:00:00.004,0,40,["b9"|"c0"|"b3"|"b7"|"b18"|"c8"|"c4"|"b4"|"c17"|"b5"|"b23"|"b24"|"c24"|"b13"|"c19"|"c14"|"c2"|"c18"|"c23"|"c6"|"b12"|"c7"|"b17"|"b1"|"b22"|"b15"|"c3"|"b6"|"c9"|"c13"|"b0"|"b8"|"c10"|"b14"|"b21"|"b11"|"c21"|"b19"|"c5"|"b2"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
5,00:00:00.003,0,3,["b17"|"c16"|"b0"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
6,00:00:00.003,0,0,[],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
7,00:00:00.002,0,7,["b9"|"c0"|"c5"|"b4"|"b21"|"b1"|"b18"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
8,00:00:00.003,0,48,["b11"|"c14"|"c13"|"c10"|"c16"|"b14"|"c22"|"b17"|"b5"|"c21"|"b6"|"c8"|"c23"|"b7"|"b21"|"b3"|"b12"|"b8"|"b19"|"b2"|"c9"|"b23"|"b22"|"c0"|"b10"|"c1"|"b4"|"c18"|"b20"|"b15"|"b13"|"b1"|"b9"|"c5"|"b16"|"b24"|"c3"|"c12"|"c6"|"c19"|"a"|"b0"|"c4"|"c20"|"c17"|"c7"|"c24"|"b18"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
9,00:00:00.003,0,14,["c17"|"c22"|"c10"|"c14"|"b3"|"b24"|"c2"|"b15"|"b13"|"b14"|"c18"|"c13"|"b19"|"b18"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
10,00:00:00.003,0,44,["a"|"c24"|"c23"|"c16"|"c14"|"c8"|"c13"|"b18"|"c19"|"c3"|"c2"|"c10"|"b24"|"b8"|"c7"|"b16"|"b23"|"c11"|"c20"|"b6"|"b20"|"c17"|"b21"|"b17"|"c12"|"c5"|"c22"|"b12"|"c0"|"b3"|"b2"|"b13"|"b22"|"b7"|"c6"|"b15"|"b5"|"b10"|"b9"|"c1"|"b4"|"c18"|"b11"|"b19"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
11,00:00:00.003,0,14,["b2"|"c16"|"b0"|"b9"|"c5"|"b13"|"b1"|"b19"|"b8"|"b10"|"b6"|"c21"|"c20"|"c7"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
12,00:00:00.003,0,21,["c10"|"b1"|"c19"|"c14"|"c15"|"b19"|"b9"|"b6"|"b2"|"b20"|"b23"|"c23"|"c21"|"b15"|"c13"|"b18"|"c1"|"c18"|"c4"|"b13"|"c17"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
13,00:00:00.003,0,29,["c12"|"c21"|"b2"|"b24"|"b10"|"b7"|"b16"|"b18"|"c3"|"b13"|"c5"|"b20"|"b17"|"b5"|"c9"|"b11"|"c19"|"b9"|"b4"|"c4"|"b23"|"c7"|"c10"|"b1"|"c8"|"b8"|"c16"|"c0"|"c6"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
14,00:00:00.002,0,6,["b14"|"b17"|"c4"|"b22"|"c15"|"c16"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
15,00:00:00.003,0,33,["b24"|"b17"|"c23"|"c24"|"b12"|"a"|"b9"|"c15"|"c19"|"c8"|"b1"|"c9"|"b15"|"b10"|"c7"|"b4"|"b19"|"c5"|"b0"|"c18"|"c11"|"b6"|"c21"|"c16"|"b5"|"c13"|"c2"|"b14"|"b22"|"b16"|"c6"|"b20"|"c20"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
16,00:00:00.005,0,39,["c14"|"c8"|"c5"|"c22"|"b20"|"b5"|"b15"|"b22"|"c2"|"c9"|"b10"|"b18"|"c17"|"b17"|"b9"|"c19"|"c1"|"b11"|"c18"|"b16"|"b0"|"c6"|"b21"|"c0"|"b1"|"c12"|"b4"|"c13"|"b7"|"c16"|"c11"|"c15"|"b6"|"c3"|"b3"|"c23"|"b2"|"b24"|"b19"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
17,00:00:00.005,0,49,["c14"|"a"|"b1"|"b5"|"c22"|"c0"|"c3"|"b24"|"b20"|"c17"|"c23"|"c15"|"c18"|"c7"|"b18"|"b2"|"c20"|"c8"|"b3"|"c21"|"b10"|"b13"|"b7"|"c1"|"b11"|"c4"|"b19"|"c11"|"c16"|"b15"|"c9"|"b23"|"c19"|"b8"|"b9"|"c2"|"c6"|"b6"|"b14"|"b21"|"c13"|"b4"|"c5"|"b0"|"c24"|"b12"|"b22"|"b16"|"b17"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
18,00:00:00.010,0,16,["b16"|"b13"|"b4"|"c13"|"c16"|"b22"|"b5"|"b15"|"b6"|"b7"|"c15"|"b9"|"b19"|"b0"|"c11"|"b8"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
19,00:00:00.003,0,22,["c16"|"c17"|"c3"|"b13"|"b8"|"b7"|"c23"|"b9"|"b11"|"c15"|"b17"|"c8"|"c9"|"c6"|"c24"|"b23"|"b2"|"b22"|"b15"|"c0"|"b14"|"c11"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
20,00:00:00.003,0,7,["c24"|"b12"|"c13"|"b17"|"c14"|"b7"|"c21"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
21,00:00:00.002,0,25,["c9"|"c14"|"c8"|"c17"|"c24"|"c12"|"c16"|"b6"|"b12"|"b9"|"b3"|"c22"|"c20"|"b10"|"b21"|"c2"|"b8"|"b19"|"b13"|"c13"|"a"|"b16"|"b14"|"b5"|"c6"],PF-Cycle-51-args-Audience-1-Members-PAF-size-14-args.xmi
