run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.058,0,34,["b17"|"b20"|"c13"|"c5"|"a"|"c6"|"b8"|"b10"|"b1"|"c24"|"c1"|"c23"|"c9"|"b19"|"b15"|"b4"|"c17"|"b24"|"c7"|"c0"|"b5"|"b6"|"c12"|"c8"|"b9"|"b2"|"c20"|"b23"|"c21"|"b0"|"c18"|"b14"|"c16"|"c2"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
1,00:00:00.018,0,13,["c24"|"b20"|"b16"|"b24"|"c5"|"c2"|"a"|"b8"|"c23"|"c4"|"c6"|"c14"|"c11"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
2,00:00:00.013,0,15,["b12"|"c6"|"b2"|"b24"|"b0"|"c8"|"b11"|"b22"|"c7"|"c20"|"c1"|"c13"|"b9"|"b13"|"c5"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
3,00:00:00.012,0,24,["b15"|"b7"|"c11"|"a"|"c6"|"c21"|"b24"|"b23"|"b11"|"b14"|"c10"|"b1"|"c20"|"b18"|"c2"|"c16"|"c15"|"c4"|"b2"|"b21"|"c3"|"c0"|"b19"|"c23"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
4,00:00:00.013,0,41,["b24"|"b8"|"b21"|"c21"|"c15"|"b15"|"b6"|"c0"|"c11"|"c2"|"b10"|"c6"|"b20"|"c22"|"b12"|"a"|"c10"|"c19"|"b0"|"c12"|"b17"|"b9"|"b5"|"b4"|"c16"|"c14"|"b11"|"c9"|"b23"|"b16"|"b1"|"c4"|"c7"|"b13"|"c1"|"c24"|"c3"|"b2"|"b18"|"c17"|"b3"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
5,00:00:00.009,0,24,["b24"|"c19"|"b7"|"b20"|"b6"|"c16"|"c17"|"c0"|"c5"|"c1"|"b9"|"c12"|"c11"|"b5"|"b8"|"b22"|"c8"|"c7"|"b2"|"b18"|"c3"|"b10"|"b17"|"c23"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
6,00:00:00.016,0,22,["c7"|"b1"|"b20"|"c2"|"a"|"c15"|"b24"|"b14"|"b0"|"b6"|"c1"|"b4"|"c18"|"c8"|"b9"|"b8"|"c20"|"b7"|"b21"|"c21"|"b17"|"c17"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
7,00:00:00.014,0,16,["b1"|"c8"|"c23"|"c0"|"c6"|"b8"|"c21"|"c18"|"c13"|"b18"|"b16"|"b20"|"c15"|"c16"|"b10"|"c20"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
8,00:00:00.020,0,44,["c2"|"b5"|"c1"|"c21"|"c24"|"c16"|"c12"|"b16"|"c20"|"c5"|"c17"|"c23"|"c8"|"b13"|"b24"|"b1"|"b11"|"b21"|"b22"|"c14"|"c13"|"c18"|"c7"|"b0"|"b9"|"b19"|"c10"|"b20"|"b4"|"c11"|"b23"|"c6"|"b8"|"c15"|"b18"|"b17"|"c19"|"c9"|"b15"|"b3"|"b7"|"c3"|"b12"|"a"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
9,00:00:00.010,0,1,["b7"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
10,00:00:00.026,0,41,["c23"|"b7"|"b4"|"c16"|"b2"|"b16"|"b5"|"b10"|"b20"|"c4"|"c22"|"c21"|"b23"|"b21"|"b8"|"c1"|"c8"|"b17"|"b24"|"c19"|"c7"|"b9"|"b6"|"c17"|"c24"|"b1"|"b19"|"b3"|"c0"|"b0"|"b13"|"c2"|"c12"|"b22"|"c15"|"b12"|"b11"|"b15"|"c14"|"c18"|"b18"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
11,00:00:00.016,0,6,["c5"|"c19"|"c13"|"b19"|"c23"|"c11"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
12,00:00:00.009,0,3,["c10"|"b19"|"c3"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
13,00:00:00.010,0,26,["c8"|"b9"|"c14"|"b2"|"c23"|"c22"|"a"|"c3"|"b21"|"c21"|"b10"|"b20"|"b4"|"c13"|"b22"|"b0"|"b8"|"c10"|"b11"|"b1"|"c5"|"b14"|"c0"|"b19"|"c9"|"b13"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
14,00:00:00.011,0,47,["b19"|"c15"|"b23"|"c20"|"c2"|"b24"|"c23"|"c3"|"b1"|"c13"|"b17"|"c11"|"b12"|"c19"|"c6"|"c17"|"b20"|"a"|"b22"|"c24"|"b11"|"c10"|"c16"|"b14"|"c8"|"b4"|"b7"|"c18"|"c0"|"b16"|"c22"|"b0"|"b9"|"b6"|"c12"|"b21"|"c21"|"b8"|"b15"|"c14"|"b5"|"c1"|"b10"|"c7"|"c5"|"b2"|"b18"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
15,00:00:00.011,0,21,["b8"|"b11"|"c17"|"b10"|"c14"|"b7"|"b6"|"c24"|"b3"|"c11"|"c8"|"b16"|"c16"|"c18"|"c9"|"c2"|"c4"|"b4"|"b15"|"c21"|"b18"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
16,00:00:00.011,0,24,["c10"|"c0"|"c13"|"c9"|"c24"|"b17"|"c8"|"b21"|"b8"|"c7"|"b14"|"c15"|"b22"|"c12"|"c21"|"b6"|"c3"|"c16"|"b2"|"c19"|"c14"|"b11"|"b5"|"c5"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
17,00:00:00.010,0,15,["b21"|"b23"|"c10"|"c2"|"b16"|"b9"|"b10"|"c23"|"c20"|"c4"|"b13"|"b5"|"b19"|"c9"|"c19"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
18,00:00:00.009,0,20,["c10"|"c5"|"b13"|"c0"|"c7"|"c16"|"c9"|"b17"|"c19"|"b18"|"b10"|"b14"|"c14"|"c11"|"b3"|"b2"|"b5"|"c20"|"b0"|"c22"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
19,00:00:00.010,0,43,["c8"|"b20"|"c10"|"c22"|"b18"|"b5"|"c7"|"b24"|"c5"|"a"|"c9"|"b7"|"c16"|"b13"|"c15"|"b3"|"c13"|"b9"|"b10"|"c18"|"b4"|"b0"|"c11"|"b1"|"b8"|"b6"|"b22"|"b14"|"c4"|"c23"|"c12"|"b21"|"c3"|"c24"|"b15"|"b12"|"c17"|"c0"|"c6"|"b16"|"b23"|"b2"|"c21"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
20,00:00:00.009,0,15,["b2"|"b10"|"b6"|"c2"|"b22"|"b9"|"c6"|"c16"|"c21"|"b13"|"b20"|"b21"|"c17"|"b15"|"c11"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
21,00:00:00.013,0,37,["b18"|"b13"|"b17"|"c18"|"b12"|"c8"|"b1"|"b14"|"c21"|"b5"|"c22"|"b4"|"b20"|"c3"|"c23"|"c5"|"a"|"c15"|"b8"|"c20"|"c7"|"c4"|"c24"|"b15"|"c1"|"b0"|"c2"|"b11"|"b22"|"c16"|"b19"|"c13"|"c6"|"b23"|"b24"|"c12"|"c19"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
22,00:00:00.013,0,8,["c24"|"c4"|"c8"|"c2"|"b9"|"c6"|"c3"|"c11"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
23,00:00:00.010,0,5,["c15"|"c11"|"c5"|"c23"|"b2"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
24,00:00:00.011,0,13,["c21"|"b0"|"c18"|"b5"|"b10"|"c7"|"c19"|"c5"|"c8"|"b21"|"b9"|"b3"|"b19"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
25,00:00:00.013,0,48,["c18"|"c11"|"b12"|"b17"|"c8"|"b1"|"b10"|"b5"|"b20"|"b13"|"c17"|"c21"|"b4"|"b23"|"b3"|"c3"|"c6"|"c14"|"c4"|"c23"|"c20"|"a"|"c1"|"b19"|"c24"|"b8"|"b14"|"b16"|"c19"|"b6"|"b9"|"c7"|"c12"|"b22"|"c5"|"c2"|"b24"|"c10"|"b2"|"c15"|"b11"|"b7"|"c22"|"c9"|"b15"|"c16"|"b21"|"b0"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
26,00:00:00.011,0,24,["c4"|"b20"|"c24"|"c9"|"a"|"b24"|"b2"|"b1"|"c12"|"c15"|"b3"|"c6"|"b10"|"b21"|"c1"|"b15"|"c16"|"b12"|"b6"|"b17"|"b0"|"c22"|"b4"|"b7"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
27,00:00:00.011,0,1,["c23"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
28,00:00:00.012,0,24,["c19"|"a"|"c11"|"b21"|"c14"|"b10"|"b12"|"c23"|"c10"|"b19"|"b9"|"b2"|"b20"|"b3"|"b5"|"c17"|"c24"|"c21"|"c5"|"c0"|"b15"|"c8"|"b0"|"c12"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
29,00:00:00.011,0,11,["b21"|"c16"|"c15"|"b4"|"c4"|"c14"|"b20"|"c3"|"c11"|"c21"|"c22"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
30,00:00:00.012,0,10,["b18"|"c21"|"c13"|"b16"|"b1"|"c11"|"b15"|"c16"|"c6"|"b24"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
31,00:00:00.014,0,8,["b3"|"c20"|"b1"|"c1"|"b4"|"b13"|"c19"|"c18"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
32,00:00:00.016,0,43,["b9"|"c17"|"b22"|"c19"|"b17"|"b24"|"b19"|"b16"|"b2"|"c20"|"b15"|"b5"|"c7"|"c23"|"c13"|"b7"|"b12"|"c10"|"c16"|"c1"|"b11"|"c3"|"c15"|"c11"|"c22"|"c6"|"b6"|"a"|"b13"|"b0"|"b14"|"c5"|"b4"|"c18"|"b23"|"c14"|"c21"|"b20"|"b10"|"c0"|"c8"|"c9"|"b8"],PF-Cycle-51-args-Audience-5-Members-PAF-size-14-args.xmi
