run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.266,0,57,["c5"|"c27"|"c39"|"b11"|"b30"|"c45"|"b26"|"b41"|"c43"|"c41"|"b23"|"b27"|"b18"|"c17"|"c2"|"c49"|"b0"|"b4"|"c15"|"b45"|"b6"|"c35"|"b39"|"b44"|"c22"|"c6"|"b20"|"b48"|"c3"|"b47"|"a"|"b21"|"c48"|"b24"|"c12"|"b2"|"c44"|"b49"|"b43"|"b36"|"b19"|"c42"|"c29"|"c38"|"b38"|"c26"|"b34"|"c31"|"b40"|"c14"|"c16"|"c7"|"b14"|"c21"|"b25"|"c20"|"c32"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
1,00:00:00.158,0,87,["c34"|"c44"|"b47"|"c12"|"c48"|"b23"|"c4"|"b10"|"b19"|"b42"|"c14"|"c25"|"b25"|"b31"|"b12"|"c47"|"c10"|"c27"|"c24"|"b35"|"c15"|"b26"|"c32"|"c42"|"b32"|"c7"|"c19"|"b21"|"b1"|"b15"|"c17"|"b41"|"b6"|"b45"|"c20"|"c8"|"b48"|"b36"|"b37"|"c23"|"b43"|"c6"|"c33"|"b46"|"c36"|"b14"|"b34"|"c39"|"b13"|"c22"|"b39"|"b28"|"b33"|"c16"|"c37"|"b38"|"b18"|"c28"|"b29"|"b22"|"b4"|"b8"|"c40"|"c29"|"b20"|"b9"|"b40"|"c11"|"c21"|"c0"|"c18"|"c31"|"b49"|"b0"|"c46"|"b5"|"c13"|"b7"|"c49"|"b16"|"b2"|"c41"|"b24"|"c1"|"c30"|"a"|"c5"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
2,00:00:00.138,0,67,["b22"|"b24"|"c7"|"c48"|"b34"|"b46"|"c21"|"b33"|"c49"|"b2"|"c47"|"c38"|"c17"|"c22"|"c3"|"b4"|"b40"|"c20"|"c5"|"c12"|"c25"|"b36"|"c23"|"b23"|"b29"|"c46"|"b32"|"c33"|"b31"|"b38"|"c19"|"b41"|"c6"|"b26"|"b28"|"b7"|"c2"|"c0"|"b15"|"c43"|"c35"|"b12"|"b19"|"c40"|"b14"|"b8"|"c13"|"b21"|"c8"|"b39"|"b6"|"b27"|"c4"|"b9"|"c27"|"b42"|"c34"|"c37"|"c31"|"b0"|"c18"|"c41"|"c10"|"b18"|"c14"|"b25"|"b13"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
3,00:00:00.125,0,38,["b36"|"b39"|"b42"|"b23"|"a"|"b45"|"b11"|"c4"|"b46"|"c49"|"b29"|"c13"|"b15"|"b43"|"c23"|"b17"|"b47"|"b3"|"b35"|"c17"|"c7"|"c31"|"b9"|"b19"|"c40"|"b14"|"c39"|"c46"|"c35"|"c25"|"c32"|"c1"|"b21"|"b40"|"c19"|"c11"|"c22"|"c2"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
4,00:00:00.095,0,47,["c49"|"b28"|"b30"|"c14"|"c18"|"c40"|"b43"|"b44"|"b13"|"b16"|"c5"|"c23"|"c15"|"b40"|"b39"|"c33"|"c4"|"c20"|"c28"|"c36"|"b34"|"b9"|"b5"|"c34"|"c31"|"c11"|"b36"|"b22"|"b45"|"c2"|"c48"|"b24"|"b3"|"b29"|"c21"|"b6"|"b26"|"b18"|"b38"|"b33"|"c1"|"c41"|"b47"|"b11"|"b49"|"c44"|"b2"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
5,00:00:02.896,0,34,["c29"|"b46"|"b24"|"b30"|"c42"|"b14"|"b36"|"b49"|"c41"|"c37"|"b11"|"c28"|"c43"|"b23"|"b27"|"b33"|"b10"|"c15"|"c30"|"c25"|"c21"|"c49"|"b0"|"b15"|"b29"|"c22"|"c23"|"b3"|"c19"|"b34"|"b18"|"b8"|"b5"|"b31"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
6,00:00:00.121,0,68,["b47"|"b49"|"b27"|"c1"|"c24"|"c3"|"b37"|"b1"|"c32"|"b24"|"b3"|"b22"|"c44"|"c38"|"c28"|"c29"|"c15"|"c9"|"c25"|"b42"|"b39"|"c13"|"b14"|"b26"|"c20"|"b9"|"b8"|"c31"|"c0"|"c39"|"b34"|"c30"|"b17"|"c6"|"b13"|"c5"|"c2"|"a"|"c23"|"c19"|"b36"|"c42"|"b48"|"b2"|"c26"|"c7"|"b40"|"b0"|"c21"|"b35"|"b6"|"b28"|"c36"|"c16"|"c48"|"c46"|"c43"|"c49"|"c37"|"c47"|"b46"|"b31"|"b44"|"b30"|"c35"|"b25"|"b19"|"b18"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
7,00:00:00.148,0,44,["b30"|"b42"|"b37"|"c45"|"b20"|"b2"|"b43"|"b0"|"b19"|"c1"|"c48"|"c44"|"c23"|"b47"|"c19"|"b26"|"b41"|"c27"|"c6"|"c17"|"b39"|"c38"|"c30"|"b7"|"c25"|"a"|"c35"|"c36"|"b6"|"b31"|"b40"|"c8"|"c39"|"c26"|"c14"|"b36"|"c43"|"b32"|"c20"|"c47"|"c34"|"b9"|"c37"|"b34"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
8,00:00:00.121,0,49,["c42"|"c26"|"b32"|"c32"|"c38"|"b47"|"c33"|"c13"|"c30"|"c14"|"b17"|"b27"|"c15"|"c25"|"b19"|"b21"|"c43"|"b0"|"c41"|"a"|"b13"|"b25"|"c3"|"b7"|"b1"|"c9"|"c20"|"b36"|"c17"|"c6"|"c48"|"c47"|"b22"|"c36"|"b46"|"b43"|"c18"|"b20"|"b14"|"c37"|"b34"|"c35"|"c31"|"b6"|"c16"|"c28"|"c46"|"c5"|"b8"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
9,00:00:00.129,0,75,["b8"|"c10"|"c45"|"b25"|"c29"|"c48"|"b32"|"c28"|"b12"|"b0"|"b45"|"c27"|"c35"|"c15"|"b24"|"c23"|"c44"|"c9"|"c25"|"b18"|"c5"|"c21"|"c34"|"b46"|"c8"|"c13"|"b29"|"c14"|"c16"|"c26"|"c33"|"c12"|"c32"|"b5"|"c38"|"c11"|"c43"|"c36"|"b11"|"c17"|"c3"|"c30"|"c49"|"b47"|"b30"|"b16"|"b3"|"b38"|"b43"|"c40"|"c4"|"b15"|"c0"|"b17"|"b21"|"c6"|"b1"|"b34"|"b20"|"c18"|"b39"|"b35"|"b13"|"b31"|"b4"|"c47"|"b44"|"b36"|"c41"|"c2"|"b6"|"b40"|"b48"|"b42"|"c1"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
10,00:00:00.129,0,39,["c34"|"b10"|"b38"|"c16"|"b36"|"b33"|"b44"|"b25"|"c25"|"b22"|"c2"|"b35"|"b19"|"b2"|"b28"|"b3"|"b20"|"c15"|"c21"|"c26"|"c4"|"a"|"c19"|"c33"|"b41"|"b24"|"b15"|"b21"|"c8"|"b1"|"c41"|"c35"|"b13"|"b17"|"b39"|"c28"|"c9"|"b14"|"c0"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
11,00:00:00.165,0,98,["b45"|"c42"|"b49"|"b33"|"c21"|"c24"|"c12"|"b36"|"c35"|"b11"|"b47"|"b3"|"b44"|"c27"|"b9"|"c16"|"b48"|"c17"|"a"|"c9"|"c4"|"b13"|"c39"|"c46"|"c7"|"c3"|"b6"|"b40"|"b4"|"c30"|"b22"|"c41"|"b25"|"c47"|"c44"|"b2"|"c1"|"c15"|"b14"|"c49"|"b39"|"b21"|"b37"|"c34"|"c31"|"b0"|"c8"|"c19"|"b12"|"c6"|"c45"|"b31"|"b34"|"b20"|"c23"|"c22"|"c48"|"c40"|"c20"|"b8"|"c37"|"c10"|"b26"|"b43"|"c33"|"b15"|"c5"|"c32"|"b29"|"b10"|"b7"|"c13"|"c38"|"b19"|"b41"|"c26"|"b28"|"c14"|"b27"|"c29"|"b32"|"b46"|"b30"|"b24"|"c2"|"c0"|"c36"|"c25"|"b1"|"b42"|"b17"|"b38"|"b23"|"b18"|"b5"|"c43"|"c28"|"b16"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
12,00:00:00.114,0,20,["b33"|"b41"|"c44"|"c19"|"c24"|"c36"|"b48"|"b37"|"b2"|"b16"|"b9"|"b39"|"c7"|"b46"|"c45"|"b13"|"b19"|"c30"|"c25"|"b44"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
13,00:00:00.105,0,16,["c9"|"c2"|"b15"|"c26"|"b34"|"b7"|"b10"|"c35"|"b32"|"c0"|"c13"|"b30"|"b6"|"b22"|"c3"|"c33"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
14,00:00:00.109,0,47,["c28"|"b8"|"c31"|"c1"|"c40"|"c27"|"b19"|"b12"|"c41"|"b2"|"c21"|"c38"|"b23"|"c8"|"c46"|"b4"|"b37"|"c22"|"b27"|"b47"|"b36"|"c5"|"b25"|"b9"|"c26"|"b15"|"b33"|"c32"|"c44"|"b3"|"b42"|"c45"|"b18"|"c16"|"c6"|"b41"|"b28"|"c20"|"b35"|"b11"|"b39"|"c47"|"b29"|"b16"|"b38"|"b22"|"b17"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
15,00:00:00.078,0,16,["c49"|"c44"|"b9"|"c29"|"b16"|"b44"|"b2"|"c14"|"c37"|"b11"|"c18"|"b38"|"b35"|"b1"|"c39"|"c30"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
16,00:00:00.108,0,34,["b34"|"c47"|"b1"|"b37"|"c22"|"b15"|"b42"|"c18"|"b49"|"b5"|"b36"|"c4"|"c41"|"c40"|"b30"|"c49"|"b17"|"b41"|"c35"|"c7"|"c42"|"c38"|"b8"|"b9"|"c13"|"b14"|"b21"|"c33"|"b18"|"a"|"b13"|"b16"|"b0"|"c26"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
17,00:00:00.086,0,22,["c1"|"b32"|"b2"|"b8"|"b14"|"b4"|"b34"|"b7"|"c26"|"c33"|"b49"|"c39"|"c37"|"c11"|"c34"|"c25"|"c14"|"b16"|"b39"|"b41"|"c2"|"b46"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
18,00:00:00.090,0,71,["c45"|"c31"|"c46"|"b30"|"c28"|"c25"|"b33"|"b10"|"b21"|"c11"|"b9"|"c13"|"b46"|"c26"|"c20"|"c43"|"b15"|"b2"|"c17"|"c40"|"b35"|"b14"|"b19"|"c19"|"c23"|"c4"|"c24"|"b17"|"c9"|"c16"|"b37"|"c27"|"b8"|"c3"|"b0"|"c34"|"b6"|"c22"|"c35"|"b13"|"b20"|"c44"|"b42"|"c0"|"b39"|"c6"|"c12"|"b32"|"b4"|"b7"|"a"|"c14"|"c33"|"c7"|"c38"|"b36"|"c49"|"b11"|"c37"|"b5"|"b48"|"c18"|"c41"|"b16"|"b18"|"c8"|"c30"|"b41"|"c32"|"b28"|"c47"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
19,00:00:00.108,0,84,["c42"|"b33"|"c30"|"b20"|"c43"|"b34"|"b30"|"c33"|"c17"|"b3"|"b19"|"b31"|"c14"|"c23"|"a"|"b37"|"b11"|"c4"|"c5"|"b6"|"c40"|"b47"|"b45"|"b22"|"b29"|"b36"|"c21"|"b35"|"c41"|"c27"|"b15"|"c36"|"b24"|"c9"|"b14"|"b48"|"c31"|"c44"|"c47"|"c22"|"b44"|"b2"|"b26"|"b42"|"b8"|"c7"|"c34"|"c0"|"c10"|"c15"|"b32"|"b12"|"c24"|"c25"|"c46"|"c12"|"b25"|"c11"|"b13"|"b16"|"c48"|"c39"|"c18"|"b27"|"c35"|"c20"|"b43"|"b39"|"b41"|"c29"|"b17"|"c8"|"b21"|"c26"|"b40"|"c45"|"b0"|"c16"|"c38"|"b23"|"b7"|"c2"|"b18"|"b4"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
20,00:00:00.099,0,69,["c47"|"c23"|"c45"|"c0"|"c28"|"c20"|"c1"|"c8"|"b47"|"c5"|"b24"|"b7"|"b15"|"b0"|"c36"|"b10"|"b36"|"b4"|"c43"|"b14"|"b28"|"c4"|"b19"|"b34"|"c10"|"b12"|"b49"|"c15"|"b20"|"b45"|"c29"|"c14"|"c41"|"b33"|"a"|"c31"|"b13"|"b41"|"b37"|"c38"|"c34"|"c40"|"b2"|"c48"|"b39"|"b32"|"c42"|"b27"|"b30"|"b25"|"c22"|"c17"|"c16"|"b35"|"b1"|"b31"|"b46"|"b5"|"b11"|"c30"|"c33"|"b43"|"c27"|"c24"|"c32"|"b3"|"c7"|"c25"|"c9"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
21,00:00:00.097,0,6,["c19"|"c28"|"b1"|"c38"|"b4"|"b45"],PF-Cycle-101-args-Audience-50-Members-PAF-size-27-args.xmi
