run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.174,32,15,["c34"|"b36"|"c30"|"b44"|"c26"|"b18"|"c17"|"b8"|"c7"|"c8"|"b19"|"c22"|"c42"|"c23"|"b37"],PF-Ladder-101-args-Audience-50-Members-PAF-size-27-args.xmi
1,00:00:00.133,0,44,["b18"|"b47"|"b10"|"b12"|"c28"|"b38"|"c0"|"c5"|"b7"|"c27"|"b0"|"b40"|"b14"|"c49"|"b44"|"c1"|"c10"|"c30"|"b19"|"c21"|"c39"|"b30"|"b36"|"c7"|"b42"|"c16"|"b37"|"c17"|"b28"|"c15"|"b29"|"c36"|"b45"|"b13"|"c4"|"c47"|"c38"|"c6"|"c33"|"b6"|"c2"|"b8"|"c14"|"c9"],PF-Ladder-101-args-Audience-50-Members-PAF-size-27-args.xmi
2,00:00:00.103,34,9,["b11"|"b0"|"b48"|"b13"|"b21"|"b25"|"b1"|"c3"|"c22"],PF-Ladder-101-args-Audience-50-Members-PAF-size-27-args.xmi
3,00:00:00.101,31,32,["b38"|"c28"|"c35"|"b47"|"b30"|"c19"|"b16"|"b43"|"b37"|"c12"|"c36"|"b24"|"b21"|"c33"|"b5"|"b18"|"c14"|"c11"|"c23"|"b12"|"c24"|"c40"|"c45"|"b26"|"b14"|"b7"|"c27"|"b20"|"b13"|"b3"|"b39"|"b27"],PF-Ladder-101-args-Audience-50-Members-PAF-size-27-args.xmi
4,00:00:00.100,32,1,["c18"],PF-Ladder-101-args-Audience-50-Members-PAF-size-27-args.xmi
5,00:00:00.136,7,68,["b11"|"c11"|"b10"|"c48"|"b2"|"b29"|"b32"|"b5"|"c4"|"b7"|"c46"|"b47"|"c26"|"c47"|"c35"|"b8"|"b27"|"c21"|"c32"|"c6"|"c33"|"c44"|"b26"|"b45"|"c22"|"b41"|"b46"|"b28"|"b44"|"c16"|"b6"|"b18"|"c0"|"b37"|"c43"|"c23"|"b39"|"c36"|"c7"|"c8"|"b20"|"c34"|"b25"|"c31"|"b19"|"b17"|"c2"|"c25"|"c39"|"c17"|"b48"|"b42"|"c41"|"a"|"b43"|"c49"|"b21"|"b14"|"c24"|"b49"|"c10"|"b36"|"c12"|"b16"|"b34"|"b9"|"b33"|"c20"],PF-Ladder-101-args-Audience-50-Members-PAF-size-27-args.xmi
6,00:00:00.109,3,52,["c10"|"b29"|"b46"|"c35"|"b11"|"c47"|"b35"|"b5"|"b19"|"b39"|"c2"|"b17"|"c43"|"b4"|"c29"|"c28"|"c7"|"b47"|"b0"|"b49"|"c17"|"b48"|"c4"|"c30"|"b24"|"b9"|"c49"|"b8"|"c38"|"c1"|"c31"|"c15"|"b36"|"c23"|"b2"|"b12"|"b21"|"b27"|"c9"|"b25"|"b31"|"c11"|"c26"|"b43"|"c21"|"c42"|"b18"|"c39"|"b41"|"c48"|"b38"|"c8"],PF-Ladder-101-args-Audience-50-Members-PAF-size-27-args.xmi
7,00:00:00.137,0,76,["b0"|"b13"|"b4"|"b44"|"c21"|"c30"|"c43"|"c17"|"b24"|"a"|"c28"|"c22"|"b5"|"b3"|"c38"|"c48"|"c34"|"c4"|"b35"|"c13"|"c47"|"c46"|"c29"|"b25"|"c11"|"c37"|"c5"|"c45"|"c16"|"b2"|"b12"|"c14"|"b31"|"b38"|"c27"|"b42"|"b36"|"c6"|"b14"|"c40"|"b18"|"b41"|"b1"|"c31"|"b43"|"c12"|"b40"|"b30"|"b37"|"b21"|"b23"|"c41"|"b28"|"b22"|"b45"|"b20"|"b10"|"c10"|"b9"|"b15"|"c0"|"c9"|"c32"|"b47"|"b32"|"c39"|"b33"|"c2"|"c25"|"b26"|"b34"|"c44"|"c49"|"b7"|"c8"|"b46"],PF-Ladder-101-args-Audience-50-Members-PAF-size-27-args.xmi
8,00:00:00.100,2,31,["c39"|"b27"|"b0"|"c45"|"b19"|"c22"|"c5"|"c47"|"b6"|"c12"|"b36"|"b28"|"c6"|"b2"|"c10"|"b35"|"b29"|"b18"|"c18"|"b15"|"c16"|"c37"|"c15"|"c44"|"b40"|"c2"|"b10"|"c23"|"b20"|"b12"|"b30"],PF-Ladder-101-args-Audience-50-Members-PAF-size-27-args.xmi
9,00:00:00.137,0,83,["c37"|"c9"|"b18"|"c35"|"b27"|"c22"|"b8"|"c46"|"b44"|"b13"|"c45"|"b38"|"c28"|"b12"|"c29"|"b28"|"c42"|"b16"|"c2"|"c24"|"c40"|"c34"|"b3"|"b4"|"c49"|"c1"|"b49"|"b45"|"c21"|"c11"|"b26"|"c10"|"b46"|"b33"|"b21"|"c27"|"c23"|"c4"|"c13"|"b9"|"c8"|"c5"|"b48"|"c48"|"c31"|"b1"|"c36"|"b25"|"b34"|"c18"|"c14"|"c3"|"c25"|"b43"|"c47"|"b30"|"b6"|"b24"|"b42"|"b10"|"b40"|"c26"|"b20"|"b7"|"c17"|"c44"|"c0"|"b0"|"c19"|"b19"|"b5"|"c32"|"b17"|"b2"|"b29"|"a"|"c39"|"c7"|"b15"|"b22"|"b47"|"c15"|"b23"],PF-Ladder-101-args-Audience-50-Members-PAF-size-27-args.xmi
