run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.304,0,124,["c5"|"b3"|"b26"|"b47"|"c82"|"b46"|"c66"|"c29"|"c25"|"b70"|"c80"|"b78"|"b37"|"b52"|"b50"|"c15"|"c28"|"b11"|"b1"|"c84"|"c99"|"b89"|"c91"|"b80"|"b36"|"b48"|"c12"|"c37"|"b16"|"b87"|"b93"|"b79"|"c23"|"c50"|"c45"|"c72"|"a"|"c83"|"b66"|"b98"|"b15"|"b25"|"b71"|"c92"|"c44"|"b31"|"b82"|"c3"|"b91"|"c24"|"c55"|"c40"|"b63"|"b8"|"b55"|"b85"|"b42"|"c54"|"c64"|"c7"|"c9"|"c2"|"c61"|"b32"|"b5"|"b67"|"b27"|"b20"|"c52"|"b41"|"c27"|"c39"|"c94"|"b61"|"b2"|"b39"|"c32"|"c31"|"b97"|"c17"|"c22"|"b9"|"c62"|"c57"|"b59"|"c10"|"b56"|"c30"|"c46"|"c21"|"b73"|"b0"|"c75"|"b28"|"c79"|"b68"|"b65"|"c56"|"b17"|"c48"|"c65"|"c13"|"c0"|"c38"|"c67"|"b33"|"c93"|"c6"|"c41"|"b88"|"c76"|"c74"|"b95"|"b19"|"c1"|"c60"|"c88"|"c90"|"c51"|"b72"|"c33"|"b38"|"b69"|"b44"],PF-Cycle-201-args-Audience-50-Members-PAF-size-152-args.xmi
1,00:00:00.367,0,200,["c36"|"b70"|"b1"|"b34"|"c33"|"b97"|"b78"|"b75"|"c47"|"c49"|"b51"|"c26"|"b65"|"c75"|"b46"|"c19"|"b8"|"c44"|"b55"|"c40"|"b49"|"b37"|"c88"|"c73"|"c56"|"b85"|"b58"|"c62"|"b6"|"b19"|"b87"|"b61"|"c60"|"b98"|"c93"|"c67"|"c74"|"c13"|"b83"|"c8"|"b81"|"b30"|"b44"|"b50"|"c76"|"c11"|"b63"|"b82"|"c4"|"c80"|"c12"|"b59"|"c27"|"c48"|"b43"|"b86"|"b74"|"b64"|"c61"|"b77"|"b31"|"b69"|"b79"|"c92"|"c31"|"c35"|"b3"|"b23"|"b33"|"b20"|"c43"|"c21"|"b68"|"b2"|"b5"|"c78"|"c89"|"c51"|"b66"|"c83"|"c82"|"c97"|"c0"|"c23"|"c37"|"c9"|"b47"|"b21"|"b62"|"b72"|"b99"|"c7"|"c45"|"c94"|"c42"|"c57"|"b38"|"c59"|"c77"|"b53"|"b35"|"b95"|"b17"|"c34"|"c18"|"c81"|"b7"|"b18"|"b12"|"b76"|"c85"|"b28"|"c64"|"c54"|"b84"|"b39"|"c39"|"c79"|"b42"|"b71"|"b22"|"c58"|"b24"|"b94"|"b67"|"c52"|"b9"|"b41"|"b32"|"c30"|"a"|"b25"|"b90"|"b92"|"c68"|"b54"|"c1"|"c65"|"b57"|"c70"|"c71"|"b14"|"b73"|"c53"|"b88"|"c46"|"c2"|"c84"|"b16"|"b40"|"b11"|"c55"|"b48"|"c91"|"c66"|"c38"|"c24"|"b10"|"c32"|"c15"|"b93"|"c28"|"b15"|"b60"|"c20"|"b29"|"c5"|"b4"|"c16"|"c17"|"c99"|"c41"|"b45"|"b0"|"c50"|"c25"|"b52"|"c86"|"b80"|"c14"|"c90"|"b26"|"b56"|"c29"|"c3"|"c6"|"b27"|"b13"|"b36"|"b91"|"b89"|"c96"|"c22"|"b96"|"c72"|"c69"|"c95"|"c87"|"c63"|"c10"],PF-Cycle-201-args-Audience-50-Members-PAF-size-152-args.xmi
2,00:00:00.151,0,73,["b19"|"b10"|"c56"|"b21"|"c52"|"b98"|"c58"|"b39"|"c93"|"b5"|"b51"|"b53"|"c0"|"b4"|"c57"|"b93"|"b36"|"b84"|"c39"|"b47"|"c83"|"b99"|"c68"|"c79"|"b96"|"c32"|"c81"|"b79"|"c15"|"c63"|"b12"|"c34"|"c72"|"c99"|"b37"|"b80"|"b61"|"b85"|"b74"|"b1"|"c12"|"b2"|"c82"|"b17"|"c84"|"b14"|"c67"|"c78"|"c97"|"b59"|"b55"|"c46"|"b18"|"b92"|"c50"|"c75"|"c55"|"c7"|"b57"|"b9"|"b83"|"c88"|"c19"|"b72"|"c61"|"c8"|"c20"|"c3"|"c51"|"c17"|"b32"|"b38"|"c94"],PF-Cycle-201-args-Audience-50-Members-PAF-size-152-args.xmi
3,00:00:00.155,0,43,["b46"|"b8"|"c81"|"b24"|"c60"|"b92"|"b11"|"c4"|"c75"|"b66"|"b88"|"b93"|"b55"|"b75"|"b48"|"c62"|"b81"|"c19"|"c20"|"c18"|"c76"|"b1"|"c51"|"b76"|"c24"|"c82"|"b57"|"c30"|"b52"|"c45"|"b38"|"c23"|"b84"|"c83"|"c74"|"c38"|"b91"|"b87"|"c90"|"b54"|"c2"|"b10"|"c94"],PF-Cycle-201-args-Audience-50-Members-PAF-size-152-args.xmi
4,00:00:00.214,0,127,["b7"|"c62"|"c91"|"b57"|"b37"|"b12"|"b64"|"c68"|"c56"|"b51"|"c80"|"b44"|"c9"|"c26"|"c53"|"b81"|"c63"|"b48"|"c77"|"c33"|"c55"|"b91"|"c93"|"b77"|"b70"|"b26"|"b69"|"c94"|"b24"|"b10"|"b45"|"b28"|"c51"|"c47"|"b4"|"b47"|"c89"|"c48"|"b95"|"c17"|"c49"|"b83"|"c44"|"c41"|"c92"|"b75"|"b80"|"c11"|"b38"|"c15"|"c35"|"b41"|"c83"|"b96"|"b84"|"b36"|"c6"|"b88"|"b68"|"b31"|"b72"|"c72"|"c20"|"c73"|"c67"|"b18"|"b60"|"c61"|"c24"|"b23"|"c8"|"c27"|"b21"|"b46"|"b22"|"c82"|"b89"|"b30"|"c95"|"c57"|"c71"|"c21"|"c96"|"c37"|"c60"|"c98"|"b87"|"b98"|"b33"|"c5"|"c50"|"b42"|"c13"|"b99"|"b55"|"b43"|"b9"|"b76"|"c36"|"b14"|"b2"|"b50"|"b25"|"c54"|"c29"|"b8"|"c52"|"b79"|"c42"|"c70"|"c59"|"c40"|"b6"|"b1"|"c39"|"b85"|"c79"|"b74"|"b86"|"b67"|"b61"|"a"|"c23"|"b97"|"b73"|"c75"|"b90"],PF-Cycle-201-args-Audience-50-Members-PAF-size-152-args.xmi
5,00:00:02.630,0,11,["b59"|"c94"|"b28"|"c36"|"c64"|"b62"|"c93"|"b16"|"a"|"b24"|"c96"],PF-Cycle-201-args-Audience-50-Members-PAF-size-152-args.xmi
6,00:00:00.138,0,135,["c17"|"c85"|"b28"|"c5"|"c88"|"b80"|"c62"|"b61"|"c69"|"b46"|"b92"|"b35"|"c2"|"c65"|"c24"|"b32"|"b69"|"b5"|"c94"|"c40"|"c23"|"b83"|"b78"|"c61"|"c51"|"c81"|"b70"|"c83"|"c27"|"c33"|"b79"|"c95"|"b86"|"b40"|"b13"|"b16"|"c46"|"c89"|"c73"|"c13"|"c92"|"c28"|"b65"|"c39"|"c90"|"c35"|"b21"|"c25"|"b51"|"c31"|"c26"|"b64"|"b42"|"b14"|"b26"|"b82"|"c55"|"c54"|"b37"|"b10"|"b55"|"b57"|"c8"|"b53"|"c68"|"b43"|"c70"|"b95"|"c74"|"c76"|"b0"|"c52"|"c34"|"c87"|"c79"|"b54"|"b81"|"c22"|"c30"|"c96"|"c10"|"c9"|"b76"|"b50"|"b93"|"b59"|"c7"|"c6"|"b41"|"c97"|"c86"|"b3"|"c38"|"b45"|"b2"|"a"|"b94"|"b44"|"b56"|"b98"|"b62"|"c93"|"c11"|"b52"|"b31"|"b99"|"b91"|"c14"|"c59"|"c72"|"c50"|"b27"|"b9"|"b74"|"c42"|"b17"|"b15"|"c56"|"b68"|"c45"|"c16"|"b90"|"c47"|"b36"|"b29"|"b97"|"b12"|"c63"|"c49"|"b71"|"b30"|"b11"|"c20"|"b38"|"b34"],PF-Cycle-201-args-Audience-50-Members-PAF-size-152-args.xmi
7,00:00:00.132,0,12,["c41"|"c84"|"c61"|"b96"|"b24"|"b27"|"b25"|"b60"|"b19"|"c5"|"c28"|"c50"],PF-Cycle-201-args-Audience-50-Members-PAF-size-152-args.xmi
8,00:00:00.188,0,196,["c50"|"b48"|"c49"|"b17"|"b90"|"b32"|"c90"|"c24"|"b98"|"c52"|"c2"|"b62"|"c72"|"b4"|"b72"|"b58"|"c98"|"b49"|"b82"|"c53"|"c64"|"b33"|"c95"|"c9"|"b75"|"b69"|"c26"|"c23"|"c1"|"c73"|"b6"|"c35"|"b39"|"c42"|"c60"|"b23"|"c69"|"c59"|"b66"|"c81"|"c0"|"b89"|"b53"|"b74"|"c82"|"b54"|"b99"|"c40"|"c15"|"c87"|"b40"|"b81"|"c86"|"b55"|"b42"|"b13"|"c34"|"c16"|"b27"|"c14"|"b67"|"c58"|"c18"|"b56"|"c55"|"b95"|"b79"|"c80"|"b25"|"c39"|"b46"|"b59"|"c21"|"b71"|"b41"|"b0"|"c11"|"c3"|"b44"|"c68"|"b63"|"b35"|"c8"|"b76"|"b87"|"b2"|"c76"|"c7"|"b65"|"b10"|"c75"|"b43"|"b9"|"c79"|"c29"|"b36"|"c28"|"c99"|"b11"|"b31"|"b60"|"c48"|"c45"|"c32"|"c17"|"c27"|"b19"|"b68"|"b57"|"b88"|"b78"|"c65"|"b86"|"b18"|"b20"|"b93"|"c91"|"c36"|"b64"|"c67"|"b47"|"b83"|"c70"|"c63"|"c22"|"b26"|"c10"|"c74"|"b85"|"c56"|"c25"|"b7"|"c84"|"b30"|"c12"|"b70"|"c31"|"b21"|"b24"|"c5"|"b97"|"b37"|"b34"|"b96"|"b45"|"b16"|"b1"|"c41"|"c20"|"b29"|"b52"|"c37"|"c66"|"c96"|"b80"|"b61"|"c77"|"b22"|"b12"|"b28"|"c62"|"c44"|"b3"|"c19"|"c43"|"c61"|"c92"|"c88"|"c71"|"b51"|"c4"|"b14"|"b8"|"c94"|"b73"|"c83"|"c6"|"c47"|"b15"|"b84"|"b38"|"b77"|"b92"|"a"|"c97"|"c57"|"c78"|"c54"|"c89"|"c38"|"b5"|"b91"|"c85"|"b94"|"c46"|"c51"],PF-Cycle-201-args-Audience-50-Members-PAF-size-152-args.xmi
9,00:00:00.160,0,124,["c26"|"b72"|"b62"|"b30"|"b52"|"c20"|"b0"|"c84"|"c8"|"c1"|"b64"|"b74"|"c22"|"c66"|"b87"|"c67"|"c95"|"b50"|"c73"|"b13"|"b84"|"b82"|"c56"|"b65"|"b94"|"c19"|"c75"|"b37"|"b17"|"c94"|"c45"|"c43"|"c50"|"b41"|"b39"|"b5"|"c5"|"b44"|"c51"|"c34"|"b38"|"b47"|"c33"|"c60"|"c30"|"c25"|"c80"|"c7"|"c62"|"b55"|"b86"|"c97"|"c31"|"c12"|"c4"|"b42"|"b35"|"c18"|"b36"|"c76"|"b57"|"b18"|"c77"|"c57"|"c79"|"c61"|"c21"|"c81"|"b16"|"b3"|"c54"|"b80"|"b96"|"c55"|"b92"|"c10"|"c74"|"b67"|"b21"|"b53"|"b63"|"c32"|"b91"|"b79"|"b97"|"c53"|"c52"|"b49"|"b24"|"b1"|"b75"|"b43"|"c86"|"b88"|"c15"|"b9"|"b20"|"b54"|"b59"|"c63"|"c83"|"b29"|"b32"|"c91"|"c85"|"c92"|"b12"|"b99"|"c6"|"b76"|"c11"|"c59"|"b56"|"c47"|"b28"|"b83"|"c88"|"b15"|"b40"|"c17"|"c42"|"c13"|"c40"|"c82"],PF-Cycle-201-args-Audience-50-Members-PAF-size-152-args.xmi
