run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.045,0,18,["b1"|"c8"|"c7"|"c4"|"c3"|"c2"|"b0"|"b9"|"b8"|"b5"|"c9"|"b4"|"b3"|"b2"|"c6"|"a"|"c5"|"b7"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
1,00:00:00.019,0,13,["c3"|"c1"|"b9"|"b5"|"b4"|"b0"|"b8"|"c0"|"c6"|"c5"|"c2"|"b3"|"c9"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
2,00:00:00.010,1,1,["b8"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
3,00:00:00.011,1,0,[],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
4,00:00:00.011,1,10,["c4"|"b1"|"b5"|"c6"|"b8"|"a"|"c1"|"c9"|"c0"|"b6"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
5,00:00:00.013,1,7,["c9"|"a"|"b8"|"c3"|"b3"|"b4"|"c0"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
6,00:00:00.016,1,4,["b9"|"b8"|"c2"|"c4"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
7,00:00:00.010,1,4,["c0"|"b6"|"b4"|"b3"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
8,00:00:00.013,0,11,["c0"|"b6"|"b9"|"b2"|"b0"|"c1"|"c9"|"a"|"c3"|"b1"|"c5"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
9,00:00:00.012,0,12,["c1"|"c8"|"c0"|"b3"|"b4"|"c2"|"b1"|"b8"|"c7"|"c4"|"b0"|"c6"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
10,00:00:00.011,0,9,["a"|"c4"|"c0"|"b6"|"b8"|"c6"|"b7"|"b3"|"b9"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
11,00:00:00.019,1,0,[],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
12,00:00:00.011,1,9,["b9"|"c3"|"b1"|"b4"|"c2"|"c8"|"b6"|"c1"|"c5"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
13,00:00:00.012,1,12,["b6"|"b8"|"a"|"b9"|"b5"|"c2"|"c6"|"c8"|"c7"|"c1"|"b3"|"b4"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
14,00:00:00.010,1,3,["b4"|"b6"|"c6"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
15,00:00:00.011,0,12,["c4"|"c1"|"b8"|"b9"|"b6"|"b0"|"b3"|"b7"|"c9"|"c0"|"c7"|"b2"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
16,00:00:00.012,0,15,["b9"|"a"|"c0"|"b0"|"c2"|"b2"|"c7"|"c6"|"c1"|"c5"|"c9"|"c4"|"b4"|"b7"|"b8"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
17,00:00:00.010,0,19,["b8"|"b6"|"b0"|"a"|"b4"|"c5"|"c7"|"b2"|"c6"|"c1"|"b9"|"c9"|"b7"|"c4"|"c2"|"b3"|"b1"|"b5"|"c0"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
18,00:00:00.010,0,8,["b7"|"b8"|"b4"|"c9"|"b9"|"c2"|"b0"|"c4"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
19,00:00:00.011,0,10,["c7"|"c8"|"c6"|"c2"|"b1"|"b6"|"c5"|"c1"|"b0"|"b3"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
20,00:00:00.012,0,14,["b4"|"b3"|"c4"|"b6"|"c6"|"b0"|"c0"|"b7"|"c2"|"b2"|"b9"|"b1"|"a"|"c7"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
21,00:00:00.015,0,19,["b6"|"c0"|"c2"|"b7"|"b9"|"c5"|"c7"|"b1"|"a"|"c1"|"b2"|"b5"|"b3"|"c6"|"b8"|"c9"|"b0"|"c8"|"c3"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
22,00:00:00.008,1,6,["b8"|"b2"|"c3"|"b7"|"c1"|"b9"],PF-Ladder-21-args-Audience-5-Members-PAF-size-17-args.xmi
