run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.045,0,37,["a13"|"a27"|"a47"|"a37"|"a42"|"a31"|"a48"|"a16"|"a28"|"a38"|"a50"|"a19"|"a14"|"a24"|"a20"|"a3"|"a7"|"a2"|"a17"|"a22"|"a12"|"a36"|"a23"|"a44"|"a6"|"a1"|"a15"|"a45"|"a21"|"a32"|"a43"|"a35"|"a8"|"a39"|"a9"|"a4"|"a49"],PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.xmi
1,00:00:00.006,1,29,["a32"|"a2"|"a50"|"a4"|"a39"|"a10"|"a27"|"a36"|"a41"|"a15"|"a45"|"a29"|"a47"|"a11"|"a20"|"a31"|"a42"|"a22"|"a5"|"a13"|"a48"|"a34"|"a8"|"a23"|"a"|"a12"|"a9"|"a7"|"a33"],PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.xmi
2,00:00:00.002,0,17,["a41"|"a12"|"a26"|"a44"|"a3"|"a36"|"a45"|"a23"|"a19"|"a6"|"a18"|"a39"|"a20"|"a16"|"a11"|"a22"|"a50"],PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.xmi
3,00:00:00.002,1,4,["a4"|"a22"|"a35"|"a14"],PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.xmi
4,00:00:00.002,0,37,["a13"|"a30"|"a46"|"a7"|"a28"|"a35"|"a4"|"a10"|"a37"|"a43"|"a40"|"a48"|"a34"|"a2"|"a39"|"a31"|"a12"|"a45"|"a3"|"a"|"a14"|"a16"|"a50"|"a44"|"a47"|"a49"|"a1"|"a36"|"a51"|"a32"|"a6"|"a25"|"a29"|"a5"|"a9"|"a21"|"a23"],PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.xmi
5,00:00:00.001,0,16,["a39"|"a29"|"a16"|"a2"|"a35"|"a13"|"a38"|"a17"|"a22"|"a18"|"a41"|"a49"|"a40"|"a21"|"a5"|"a46"],PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.xmi
6,00:00:00.002,0,20,["a27"|"a4"|"a9"|"a47"|"a"|"a36"|"a49"|"a7"|"a40"|"a22"|"a45"|"a51"|"a14"|"a35"|"a11"|"a26"|"a15"|"a6"|"a17"|"a38"],PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.xmi
7,00:00:00.002,0,24,["a28"|"a38"|"a"|"a6"|"a15"|"a25"|"a12"|"a20"|"a8"|"a16"|"a31"|"a27"|"a23"|"a18"|"a4"|"a42"|"a2"|"a47"|"a36"|"a1"|"a48"|"a35"|"a37"|"a9"],PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.xmi
8,00:00:00.004,0,42,["a18"|"a10"|"a38"|"a5"|"a39"|"a17"|"a28"|"a26"|"a8"|"a24"|"a50"|"a14"|"a22"|"a12"|"a16"|"a42"|"a35"|"a21"|"a36"|"a2"|"a11"|"a31"|"a51"|"a47"|"a33"|"a46"|"a9"|"a19"|"a20"|"a13"|"a27"|"a"|"a49"|"a40"|"a34"|"a1"|"a32"|"a6"|"a43"|"a41"|"a3"|"a30"],PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.xmi
9,00:00:00.002,1,6,["a42"|"a4"|"a23"|"a18"|"a46"|"a29"],PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.xmi
10,00:00:00.005,1,3,["a31"|"a35"|"a23"],PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.xmi
11,00:00:00.004,0,40,["a6"|"a12"|"a40"|"a19"|"a26"|"a18"|"a36"|"a10"|"a48"|"a1"|"a31"|"a42"|"a30"|"a22"|"a47"|"a5"|"a16"|"a23"|"a46"|"a33"|"a51"|"a3"|"a37"|"a43"|"a21"|"a14"|"a13"|"a17"|"a20"|"a34"|"a27"|"a44"|"a50"|"a9"|"a39"|"a38"|"a49"|"a7"|"a"|"a35"],PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.xmi
12,00:00:00.002,0,28,["a13"|"a36"|"a23"|"a40"|"a25"|"a35"|"a45"|"a12"|"a1"|"a48"|"a32"|"a5"|"a29"|"a9"|"a50"|"a39"|"a44"|"a22"|"a4"|"a"|"a33"|"a24"|"a27"|"a49"|"a38"|"a46"|"a30"|"a16"],PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.xmi
13,00:00:00.001,1,7,["a49"|"a19"|"a44"|"a21"|"a4"|"a42"|"a37"],PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.xmi
14,00:00:00.001,0,40,["a1"|"a23"|"a29"|"a44"|"a5"|"a45"|"a22"|"a15"|"a12"|"a28"|"a2"|"a37"|"a18"|"a35"|"a27"|"a14"|"a4"|"a47"|"a7"|"a21"|"a6"|"a36"|"a10"|"a31"|"a9"|"a39"|"a11"|"a40"|"a34"|"a42"|"a30"|"a51"|"a17"|"a25"|"a20"|"a49"|"a8"|"a46"|"a3"|"a13"],PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.xmi
15,00:00:00.002,0,13,["a26"|"a48"|"a35"|"a39"|"a27"|"a44"|"a1"|"a11"|"a50"|"a29"|"a3"|"a4"|"a30"],PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.xmi
