run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.399,0,37,["c1"|"c6"|"b16"|"c14"|"b2"|"b24"|"b22"|"b42"|"c29"|"c39"|"b35"|"a"|"b39"|"c27"|"b36"|"c10"|"b18"|"b31"|"c32"|"b15"|"b44"|"b40"|"c24"|"b41"|"b4"|"b45"|"b21"|"c35"|"b10"|"b26"|"c43"|"c18"|"b5"|"b14"|"c4"|"c36"|"b47"],PF-Cycle-101-args-Audience-100-Members-PAF-size-77-args.xmi
1,00:00:00.291,0,57,["c39"|"b2"|"b7"|"b38"|"b21"|"c25"|"b28"|"b0"|"c46"|"c45"|"c47"|"b19"|"c24"|"b43"|"b30"|"c20"|"b48"|"b42"|"b39"|"c48"|"b18"|"b4"|"c23"|"b40"|"c38"|"c6"|"b22"|"c10"|"b25"|"b46"|"c5"|"c35"|"c33"|"c4"|"c9"|"c44"|"b20"|"b8"|"b24"|"b36"|"b3"|"c30"|"c41"|"b37"|"b47"|"b26"|"c37"|"c15"|"c36"|"c1"|"b12"|"c27"|"b29"|"c8"|"c21"|"b17"|"c31"],PF-Cycle-101-args-Audience-100-Members-PAF-size-77-args.xmi
2,00:00:00.245,0,42,["b31"|"b3"|"b21"|"c16"|"c45"|"c37"|"b48"|"b34"|"b44"|"b39"|"b11"|"b33"|"c8"|"b15"|"b20"|"c38"|"c24"|"b32"|"c17"|"b22"|"c43"|"c46"|"c34"|"b19"|"c29"|"b42"|"c44"|"b23"|"c19"|"b14"|"c27"|"c2"|"b47"|"b45"|"c11"|"b12"|"c13"|"c0"|"b17"|"b49"|"c20"|"c49"],PF-Cycle-101-args-Audience-100-Members-PAF-size-77-args.xmi
3,00:00:00.276,0,28,["b44"|"c29"|"c47"|"c10"|"c31"|"c34"|"b28"|"c40"|"b38"|"b41"|"b4"|"b6"|"c43"|"b19"|"c12"|"c37"|"b22"|"c18"|"c32"|"c16"|"c6"|"c24"|"c26"|"c41"|"c25"|"c35"|"b7"|"b34"],PF-Cycle-101-args-Audience-100-Members-PAF-size-77-args.xmi
4,00:00:00.446,0,96,["c3"|"b4"|"b24"|"c7"|"b31"|"b10"|"b37"|"b23"|"c40"|"b47"|"a"|"b41"|"b19"|"b5"|"c32"|"c6"|"c37"|"c27"|"c47"|"b21"|"b43"|"b48"|"c30"|"c8"|"b25"|"b17"|"b30"|"b1"|"b3"|"c13"|"c22"|"c45"|"b12"|"c1"|"b45"|"b20"|"c28"|"c5"|"c43"|"b7"|"b0"|"c29"|"c34"|"c19"|"b39"|"c33"|"b11"|"c9"|"b29"|"c38"|"b27"|"c39"|"b22"|"b9"|"c0"|"c16"|"b33"|"b2"|"c48"|"c17"|"c23"|"c20"|"b46"|"c10"|"b36"|"b49"|"b16"|"b42"|"b8"|"c41"|"c49"|"c44"|"b32"|"b44"|"b34"|"c26"|"c11"|"b18"|"b14"|"c18"|"b35"|"b26"|"c36"|"c12"|"c2"|"c46"|"c35"|"c31"|"b13"|"c14"|"c21"|"c15"|"c4"|"c25"|"b40"|"b38"],PF-Cycle-101-args-Audience-100-Members-PAF-size-77-args.xmi
5,00:00:02.944,0,12,["c16"|"c8"|"b14"|"b4"|"c27"|"c43"|"b20"|"c37"|"c21"|"c7"|"c26"|"b2"],PF-Cycle-101-args-Audience-100-Members-PAF-size-77-args.xmi
6,00:00:00.191,0,29,["c30"|"c42"|"c13"|"c35"|"c12"|"b13"|"b15"|"c46"|"b46"|"b30"|"b29"|"b26"|"b10"|"b37"|"c25"|"c14"|"c26"|"b44"|"b35"|"b40"|"c4"|"c47"|"b41"|"b32"|"c17"|"b39"|"b20"|"b14"|"b4"],PF-Cycle-101-args-Audience-100-Members-PAF-size-77-args.xmi
7,00:00:00.217,0,58,["b38"|"b25"|"b27"|"b14"|"c36"|"c29"|"b39"|"c34"|"c43"|"b19"|"c25"|"c8"|"c11"|"c7"|"b36"|"c9"|"c26"|"b22"|"b28"|"b31"|"c0"|"b6"|"c12"|"c4"|"c32"|"b20"|"b34"|"b24"|"c3"|"b11"|"c6"|"c10"|"c20"|"b42"|"c38"|"c23"|"b29"|"c18"|"c46"|"c48"|"b37"|"b1"|"b41"|"c27"|"b15"|"b9"|"c14"|"c15"|"c31"|"b46"|"c28"|"b45"|"b33"|"c37"|"b4"|"b8"|"c42"|"c33"],PF-Cycle-101-args-Audience-100-Members-PAF-size-77-args.xmi
8,00:00:00.213,0,51,["c37"|"b15"|"b22"|"b49"|"c11"|"c0"|"b37"|"c22"|"b21"|"b2"|"b32"|"b5"|"c40"|"c38"|"b30"|"b11"|"b25"|"b44"|"b41"|"c23"|"b3"|"b24"|"b13"|"c46"|"c9"|"c21"|"c16"|"c2"|"c28"|"b18"|"c20"|"c5"|"c48"|"c7"|"c33"|"c18"|"b47"|"c25"|"b0"|"b14"|"c29"|"c35"|"c43"|"b46"|"c1"|"b43"|"c14"|"c24"|"c8"|"c36"|"b33"],PF-Cycle-101-args-Audience-100-Members-PAF-size-77-args.xmi
9,00:00:00.202,0,59,["b18"|"b9"|"b26"|"b5"|"b43"|"b27"|"c1"|"b41"|"b36"|"b40"|"c12"|"c32"|"c23"|"c27"|"b47"|"c18"|"b4"|"c6"|"b11"|"c14"|"c33"|"c2"|"b31"|"c40"|"c37"|"b42"|"c16"|"c44"|"b24"|"b15"|"c15"|"b22"|"b44"|"c0"|"c8"|"b35"|"b20"|"b45"|"c38"|"b0"|"b28"|"c19"|"c47"|"b33"|"c26"|"c46"|"c10"|"c13"|"b12"|"c28"|"b30"|"c3"|"b16"|"b37"|"b38"|"b29"|"c4"|"c30"|"a"],PF-Cycle-101-args-Audience-100-Members-PAF-size-77-args.xmi
